"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"57";78,343;2,473;2,129;0,175;8,898;0,012;1;1,759;0;3,023;1,931;0;0,258;0
"58";67,089;3,005;0,089;0,464;1,427;0,029;6,838;4,983;0;3,03;0,372;0,01;12,664;0
"59";58,999;5,15;0,055;5,999;7,325;0,597;2,575;2,52;0;1,636;1,503;0,01;13,632;0
"60";94,489;1,936;0,018;0,019;0,139;0,003;0,156;0,063;2,953;0,104;0,035;0;0,085;0
"61";43,999;6,027;0,093;0,252;1,991;0,13;0,755;0,542;43,105;0,496;2,231;0,018;0,361;0
"62";41,421;4,234;0,253;0,177;2,923;0,045;2,68;3,056;39,41;3,539;1,563;0,044;0,655;0
"63";6,825;3,041;0,035;85,818;1,562;0,086;0,511;0,411;0;0,309;0,06;0,005;1,337;0
"64";58,902;14,589;0,22;0,507;4,288;0,781;7,668;0,953;0;8,48;0,404;0,02;3,188;0
"65";79,477;7,107;0,43;0,394;7,504;0,021;2,315;0,465;0;0,904;0,89;0,03;0,462;0
"66";35,095;6,598;0,019;0,159;1,539;0,099;1,134;7,169;0;3,976;42,435;0;1,776;0
"67";87,713;3,239;1,61;0,157;2,187;0,035;1,213;1,397;0;0,7;1,312;0;0,437;0
"68";95,372;1,376;0,041;0,161;1,026;0,502;0,419;0,266;0;0,231;0,481;0,005;0,118;0
"69";34,382;6,275;0,081;0,268;12,134;0,025;1,765;0,42;43,171;0,975;0,289;0;0,215;0
"70";36,599;11,278;0,052;0,103;1,594;0,025;1,803;27,184;19,664;0,252;0,926;0;0,52;0
"71";38,67;9,422;0,728;0;8,19;0,166;6,172;2,019;32,301;0,619;0,741;0,019;0,954;0
"72";46,974;2,403;0,052;0,119;3,82;0;33,205;0,832;0;2,591;0,493;0;9,51;0
"73";63,495;5,419;0,29;0,417;1,711;6,256;2,588;10,219;0;0,858;0,944;0;7,802;0
"74";56,164;4,941;0,119;0,228;1,53;0,117;2,513;5,73;25,736;1,918;0,361;0,018;0,625;0
"75";49,806;11,399;0,644;4,652;9,95;0,07;14,552;3,832;0;1,124;1,706;0,04;2,226;0
"76";30,751;9,717;0,14;0,21;2,037;0,044;2,309;1,18;50,84;1,202;0,599;0;0,971;0
"77";35,901;7,081;0,171;0,176;11,194;0,355;4,45;0,94;36,44;0,498;0,606;0,03;2,158;0
"78";21,787;12,439;0,099;34,105;1,314;0,026;5,046;0,515;22,771;0,433;0,752;0,013;0,7;0
"79";36,83;4,517;0,254;0,461;10,206;0;2,022;1,794;36,654;3,246;0,754;0,011;3,251;0
"80";25,622;5,266;1,589;0,243;6,542;0,029;3,544;0,447;48,714;4,569;0,584;0;2,851;0
"81";80,191;0,594;0,063;0,135;3,114;0,122;0,516;0,771;14,079;0,119;0,19;0,021;0,085;0
"82";12,396;9,555;0,018;0,12;2,934;0,023;39,397;34,577;0;0,569;0,297;0,007;0,108;0
"83";37,64;1,805;0,058;1,159;6,026;0,069;3,237;0,695;44,441;3,668;0,621;0,012;0,567;0
"84";49,403;13,422;1,169;1,736;18,454;0,188;7,803;2,389;0;3,767;0,767;0,017;0,884;0
"85";29,673;19,763;40,702;0,281;3,415;0,021;0,984;2,66;0;0,612;1,153;0,008;0,727;0
"86";11,013;2,75;0,205;0,677;0,983;0;0,338;1,185;29,292;53,264;0,13;0,019;0,144;0
"87";37,796;7,528;0,341;0,222;1,4;0,167;3,079;1,745;45,098;1,398;0,527;0,014;0,684;0
"88";32,621;44,923;0,042;1,036;0,925;0,065;0,868;0,498;15,348;1,168;1,58;0;0,926;0
"89";61,84;6,501;0,103;0,688;3,7;0,075;2,003;21,373;0;0,383;2,214;0;1,119;0
"90";31,303;13,117;0,095;0,424;0,903;0,968;0,703;6,481;45,005;0,285;0,374;0,106;0,236;0
"91";50,182;23,799;0,495;1,279;8,725;0,01;6,304;4,52;0;3,642;0,528;0,121;0,394;0
"92";55,378;1,98;0,165;0,617;0,651;0,013;3,487;0,606;11,893;24,157;0,357;0,018;0,678;0
"93";66,653;11,431;0,879;1,237;2,701;0,106;10,056;1,701;0;1,552;1,399;0;2,285;0
"94";87,673;0,901;0,024;0,363;0,478;0,01;0,213;0,205;9,676;0,041;0,224;0;0,194;0
"95";88,261;3,365;0,028;0,088;0,238;0,007;0,411;0,498;6,629;0,083;0,088;0;0,302;0
"96";58,777;4,66;2,263;0,257;1,686;0,274;3,147;0,914;24,75;0,849;0,739;0,008;1,676;0
"97";47,341;8,351;0,16;0,66;1,783;0,182;1,616;0,936;0;1,145;10,738;0,012;27,075;0
"98";27,077;17,611;0,104;0,246;0,686;0,012;1,061;0,895;17,9;0,573;33,534;0,004;0,297;0
"99";36,775;4,191;1,516;0,753;3,521;0,799;2,053;1,574;45,279;1,731;1,276;0,038;0,494;0
"100";62,126;9,381;0,06;0,117;4,835;0,046;2,726;0,871;17,26;1,888;0,282;0,005;0,403;0
"101";63,638;17,704;0,033;0,14;0,903;0,022;0,856;3,997;11,957;0,308;0,176;0;0,264;0
"102";23,2;0,801;0,035;0,517;0,523;0,01;0,374;0,831;70,919;0,947;1,713;0,009;0,121;0
"103";34,449;4,185;0,07;0,261;9,578;0,044;1,966;2,956;43,781;1,281;0,608;0;0,819;0
"104";55,019;3,368;0,182;0,593;10,806;0,092;0,868;3,027;23,598;1,513;0,527;0;0,409;0
"105";72,341;2,254;0,628;1,381;1,382;0,174;1,593;0,522;17,708;0,755;0,358;0;0,903;0
"106";93,314;0,445;0,021;0,025;0,098;0,053;0,119;0,042;5,52;0,225;0,047;0,001;0,089;0
"107";25,374;5,496;0,12;0,393;3,164;0,144;3,736;18,455;33,054;8,424;0,485;0,007;1,148;0
"108";85,559;2,962;0,091;0,123;0,888;0,006;0,423;2,94;6,242;0,433;0,169;0,004;0,159;0
"109";64,69;11,695;0,09;0,107;0,656;0,007;1,767;2,462;17,148;0,317;0,797;0;0,266;0
"110";29,731;2,231;0,031;0,139;3,616;0,046;0,915;0,363;61,874;0,568;0,22;0,009;0,256;0
"111";31,96;12,426;0,156;2,654;3,334;1,616;1,54;1,409;43,466;0,607;0,546;0,035;0,252;0
"112";53,868;2,524;0,079;0,868;0,878;0,224;2,097;0,382;35,707;0,644;0,342;0,02;2,368;0
"113";72,287;7,062;0,083;0,14;1,211;0;1,653;0,672;15,429;0,245;0,883;0,023;0,312;0
"114";46,056;5,394;7,735;0,284;1,184;0;2,342;1,142;29,491;0,693;1,719;0;3,96;0
"115";71,849;3,372;0,123;0,03;1,183;0,021;0,349;0,187;20,899;1,533;0,281;0;0,173;0
"116";70,106;11,96;0,965;1,84;3,73;0,332;3,888;2,89;0;1,507;0,933;0,186;1,662;0
"117";60,879;3,092;0,061;0,223;6,512;0,035;2,189;1,051;24,362;0,464;0,673;0,009;0,449;0
"118";53,187;6,911;0,698;0,138;2,369;0,022;0,654;1,13;33,401;0,726;0,413;0,01;0,342;0
"119";56,073;11,025;0,169;0,414;3,872;0,155;6,711;11,081;0;5,499;4,096;0,048;0,858;0
"120";28,479;8,272;0,401;0,099;7,315;0,045;2,635;6,436;41,862;0,713;0,461;0,013;3,27;0
"121";47,736;1,22;0,108;0,119;13,48;0,009;0,57;0,282;35,756;0,285;0,269;0;0,165;0
"122";75,676;7,087;0,159;0,761;2,743;0,113;2,6;2,574;0;6,827;0,885;0,032;0,543;0
"123";34,433;17,145;0,456;0,72;6,663;0,201;28,106;1,207;0;3,6;1,464;0;6,004;0
"124";75,611;6,312;0,037;0,255;1,774;0,084;1,862;0,673;11,662;0,506;0,495;0,006;0,722;0
"125";42,438;4,519;0,123;0,817;1,626;0,054;2,151;0,694;45,118;0,484;0,556;0;1,42;0
"126";77,803;3,184;0,07;1,849;2,29;0,131;5,139;0,753;0;0,344;7,649;0,009;0,78;0
"127";7,043;89,555;0,022;0,07;0,804;0,03;0,308;0,633;0;0,12;0,175;0,005;1,235;0
"128";47,389;34,804;0,168;0,772;4,888;0,504;3,555;2,925;0;2,578;1,52;0;0,895;0
"129";60,742;5,626;0,461;0,197;3,693;0,01;1,213;3,803;21,422;1,448;1,017;0,009;0,36;0
"130";42,428;6,197;0,095;0,19;2,62;0,13;2,98;9,401;33,304;0,911;1,082;0,057;0,604;0
"131";28,504;2,807;0,097;0,063;2,166;0,036;1,454;0,361;60,559;0,806;2,518;0,016;0,614;0
"132";81,601;1,58;0,382;0,1;0,633;0,211;0,4;0,597;13,27;0,33;0,09;0,007;0,799;0
"133";40,001;15,014;0,068;4,958;2,74;0,031;2,884;1,891;28,065;0,789;3,25;0,034;0,277;0
"134";30,175;4,187;0,102;2,096;1,504;6,86;3,299;3,054;37,391;3,776;6,39;0,013;1,151;0
"135";41,461;49,096;0,075;0,288;3,266;0;1,421;0,806;0;0,549;2,29;0;0,75;0
"136";43,751;3,905;0,246;0,851;1,166;0,16;1,848;1,446;44,965;1,064;0,336;0,014;0,248;0
"137";32,072;3,783;0,036;0,138;36,512;0,532;3,675;1,249;19,981;0,71;0,805;0,006;0,501;0
"138";90,233;1,745;0,087;0,113;4,013;0,075;1,17;0,667;0;1,367;0,274;0,003;0,255;0
"139";83,735;4,069;0,012;0,074;2,624;0,003;0,349;0,34;7,698;0,247;0,509;0,002;0,339;0
"140";50,894;18,717;0,108;0,046;7,269;0,105;1,376;3,052;0;0,469;16,507;0;1,457;0
"141";71,979;5,861;0,537;0,198;7,331;0,101;2,828;1,979;0;8,158;0,66;0;0,368;0
"142";35,518;14,81;0,216;0,334;1,595;0,497;1,817;4,481;37,684;1,362;0,937;0,006;0,742;0
"143";71,875;2,797;0,274;0,872;2,088;0;1,82;0,606;18,565;0,642;0,349;0,003;0,109;0
"144";23,485;1,259;1,034;0,522;0,945;0,083;1,312;16,889;51,797;0,456;0,937;0,026;1,254;0
"145";30,028;14,775;0,418;0,577;1,731;0,025;5,733;3,224;32,991;7,914;1,006;0,021;1,555;0
"146";43,627;5,542;0,096;0,16;4,5;0,019;3,264;1,857;37,247;1,819;0,795;0,01;1,063;0
"147";56,102;10,821;0,173;1,17;2,866;0,069;14,941;4,971;0;4,082;1,057;0;3,749;0
"148";31,607;6,473;14,984;0,073;0,89;0,058;1,241;2,021;39,967;0,495;0,885;0;1,305;0
"149";21,633;2,422;0,077;0,164;55,456;1,895;0,934;2,175;11,81;0,115;0,296;0;3,025;0
"150";63,004;3,094;0,219;0,203;4,11;0,006;1,364;1,108;22,099;0,412;3,959;0,005;0,417;0
"151";76,652;5,811;0,62;0,294;3,236;0;4,466;4,758;0;2,125;0,703;0,016;1,319;0
"152";80,455;4,736;0,971;0,255;0,998;0,083;8,083;1,937;0;1,676;0,445;0;0,36;0
"153";50,167;3,165;1,002;0,7;5,233;0,087;6,482;1,205;30,078;0,611;0,797;0,013;0,46;0
"154";34,385;1,662;0,171;0,348;0,923;0,024;23,545;1,177;35,399;0,39;0,335;0;1,641;0
"155";99,956;0,009;0;0;0,02;0;0,004;0,004;0;0,001;0,002;0;0,003;0
"156";23,633;4,179;0,21;2,815;1,44;0,008;2,385;0,993;57,994;0,899;4,755;0,022;0,667;0
"157";95,817;0,815;0,09;0,076;1,305;0;0,563;0,271;0;0,207;0,731;0;0,125;0
"158";38,921;41,368;0,063;0,092;1,949;0,018;1,78;1,354;11,265;2,8;0,213;0;0,177;0
"159";81,475;3,427;0,093;0,256;1,105;0,271;4,307;4,689;0;1,81;1,247;0;1,321;0
"160";18,552;45,656;0,229;0,086;2,051;0,025;1,428;0,735;30,029;0,378;0,206;0,011;0,614;0
"161";52,728;22,403;0,125;0,726;4,634;0,17;6,245;2,751;0;1,205;8;0,021;0,992;0
"162";75,429;6,907;0,172;0,418;3,5;0,081;2,881;1,81;0;3,698;4,095;0;1,01;0
"163";99,567;0,077;0,002;0,011;0,021;0;0,024;0,04;0,241;0,012;0,003;0;0,003;0
"164";32,151;44,676;0,041;0,055;2,471;0,938;0,633;0,538;16,528;0,331;0,592;0;1,048;0
"165";78,232;0,594;0,018;0,073;7,169;0,1;0,204;0,691;11,07;0,11;0,156;0,003;1,58;0
"166";81,929;4,761;0,527;2,187;2,797;0,073;2,329;2,823;0;0,334;1,111;0,008;1,121;0
"167";78,619;6,901;0,008;1,175;0,49;0,001;0,639;0,079;11,433;0,479;0,075;0,004;0,096;0
"168";49,833;2,293;0,044;0,205;1,244;0,086;0,565;0,394;35,74;8,797;0,254;0,009;0,535;0
"169";93,39;0,158;0,044;0,337;0,098;0,011;0,06;0,084;4,972;0,046;0,035;0;0,762;0
"170";61,836;23,507;0,386;0,277;1,333;0,207;1,323;1,202;0;7,649;0,695;0;1,584;0
"171";95,265;0,303;0,003;0,014;0,237;0,012;0,094;0,347;3,557;0,11;0,037;0,001;0,02;0
"172";41,158;1,314;0,08;0,078;1,032;0,021;1,972;3,17;49,749;0,418;0,265;0;0,743;0
"173";14,931;5,393;0,059;0,17;44,114;0,011;0,91;1,597;28,585;3,395;0,151;0;0,682;0
"174";78,853;3,653;0,017;0,164;0,481;0,017;0,913;0,897;12,412;1,408;0,614;0;0,572;0
"175";43,344;1,396;0,041;0,248;0,747;0,04;0,956;0,867;50,434;0,742;0,772;0;0,413;0
"176";60,719;16,503;0,291;0,463;1,769;0,138;8,38;7,235;0;2,436;1,194;0,043;0,83;0
"177";52,515;18,201;3,393;3,189;10,763;0,079;6,659;1,512;0;1,715;0,759;0,026;1,187;0
"178";63,928;13,589;0,116;0,189;0,944;0,092;2,056;0,503;17,075;0,255;0,453;0,03;0,769;0
"179";7,591;1,386;0,024;0,035;0,709;0,022;79,273;0,389;10,012;0,136;0,268;0;0,153;0
"180";54,22;7,21;0,176;1,58;1,278;0,019;1,933;30,555;0;0,788;0,393;0,064;1,785;0
"181";73,029;0,826;0,076;0,066;0,927;0,017;1,079;3,482;13,291;6,98;0,118;0,002;0,108;0
"182";36,167;14,429;5,241;1,997;19,258;0,139;4,965;12,665;0;2,443;1,502;0,023;1,171;0
"183";92,544;2,73;0,165;0,103;1,247;0,04;0,489;0,934;0;0,629;0,917;0,005;0,199;0
"184";23,333;9,034;0,157;1,573;1,162;0,059;0,727;1,008;53,06;0,602;0,138;0,018;9,13;0
"185";50,715;3,172;0,063;0,11;3,359;0,031;0,605;0,449;40,44;0,511;0,241;0,012;0,29;0
"186";75,777;5,375;0,402;0,094;10,917;0,065;5,138;0,589;0;0,386;0,742;0;0,515;0
"187";86,549;0,43;0,013;0,026;2,874;0,007;0,118;0,107;9,473;0,108;0,168;0,002;0,126;0
"188";54,345;10,201;0,106;0,194;10,724;0,008;3,136;1,172;16,946;0,429;0,484;0,011;2,244;0
"189";86,8;4,481;0,061;0,493;2,613;0,062;2,41;0,696;0;0,717;0,797;0,011;0,858;0
"190";71,278;6,413;0,103;0,336;1,349;0,016;2,962;2,456;0;14,134;0,603;0;0,35;0
"191";30,333;2,477;0,017;0,067;56,151;0,189;0,466;1,405;8,318;0,116;0,165;0;0,294;0
"192";33,083;2,658;0,202;0,214;1,226;0,294;1,601;1,225;56,79;1,523;0,795;0,005;0,385;0
"193";83,333;9,383;0,119;0,596;1,92;0,116;1,034;2,151;0;0,419;0,557;0,028;0,345;0
"194";66,23;1,574;0,051;0,126;2,064;0,008;0,517;0,228;28,24;0,247;0,394;0,006;0,316;0
"195";56,214;7,637;0,082;0,274;20,566;0,112;3,068;2,194;0;8,337;0,862;0;0,655;0
"196";44,516;8,437;0,1;0,484;1,92;0,062;2,597;0,395;39,93;0,393;0,612;0,012;0,542;0
"197";1,518;0,176;0,01;0,067;95,615;0,004;0,08;0,065;1,497;0,043;0,894;0;0,031;0
"198";89,471;2,667;0,074;0,126;2,139;0,026;2,43;1,833;0;0,538;0,525;0,012;0,159;0
"199";65,371;7,018;0,18;1,084;7,66;0,078;5,448;4,409;0;6,441;1,356;0,033;0,923;0
"200";48,518;3,569;0,057;0,166;3,582;0,079;1,258;2,854;35,988;2,353;1,278;0;0,3;0
"201";27,162;11,964;0,438;0,85;16,143;0,049;1,551;1,482;37,145;1,235;0,582;0,011;1,386;0
"202";46,417;5,878;2,162;0,13;3,626;0,11;36,65;2,784;0;1,006;0,472;0;0,765;0
"203";70,728;7,249;0,448;0,172;2,141;0,603;5,346;2,732;0;2,108;7,734;0,025;0,714;0
"204";63,29;4,558;0,058;0,327;3,68;0,032;11,985;9,067;0;2,972;3,177;0;0,853;0
"205";61,157;16,268;0,099;0,994;2,526;0,018;3,691;6,145;0;0,962;5,954;0,021;2,166;0
"206";63,377;4,874;0,337;0,207;3,888;0,237;19,068;0,764;0;1,158;1,031;0;5,06;0
"207";73,729;7,442;0,125;2,161;7,198;0,502;4,068;2,201;0;0,542;0,991;0,017;1,024;0
"208";67,561;1,329;0,086;0,109;11,988;0,07;0,528;1,309;14,767;0,683;0,173;0,011;1,387;0
"209";62,41;6,613;0,114;0,027;2,821;0,013;1,557;0,446;22,663;0,87;0,53;0,023;1,912;0
"210";38,767;5,029;0,125;0,617;12,546;0,037;3,016;2,453;30,559;2,661;1,932;0,019;2,24;0
"211";94,038;1,233;0,055;0,04;0,217;0,017;0,109;0,587;3,511;0,029;0,111;0,001;0,053;0
"212";41,204;9,109;0,254;0,064;2,105;0,258;7,361;0,686;37,41;0,504;0,495;0;0,55;0
"213";23,598;4,368;2,289;0,45;4,366;0,058;3,423;4,782;53,895;1,635;0,408;0,009;0,72;0
"214";63,363;6,591;0,039;0,09;4,692;0,043;1,321;1,785;19,214;0,914;0,568;0,006;1,373;0
"215";20,615;13,012;0,183;0,66;1,843;0,41;6,543;1,946;0;1,012;53,246;0;0,53;0
"216";63,115;7,868;0,137;0,338;1,627;0,238;9,27;5,466;0;3,972;2,781;0,016;5,171;0
"217";27,92;23,236;0,144;0,213;2,722;0;3,47;1,184;38,697;1,194;0,63;0,138;0,453;0
"218";70,06;3,261;0,31;0,063;1,07;0,006;1,097;1,224;21,083;0,356;0,445;0;1,025;0
"219";40,643;7,121;0,045;0,338;0,668;0,013;0,754;0,244;48,852;0,302;0,113;0;0,907;0
"220";42,132;23,815;4,737;0,616;1,571;0,038;1,627;1,988;22,006;0,538;0,206;0,033;0,691;0
"221";68,655;2,044;0,167;0,026;3,644;0,338;2,44;0,767;19,882;0,127;1,132;0,014;0,766;0
"222";37,984;5,277;0,394;0,125;10,454;0,182;2,086;0,796;38,977;2,659;0,47;0,008;0,586;0
"223";20,903;3,397;0,041;0,436;0,817;0;11,696;2,783;53,6;2,407;2,944;0,006;0,969;0
"224";78,751;0,841;0,114;0,028;14,766;0,048;0,318;0,202;4,331;0,12;0,226;0,007;0,249;0
"225";89,967;1,386;0,034;0,108;0,389;0,044;0,353;0,191;6,886;0,146;0,293;0,005;0,198;0
"226";94,2;0,466;0,011;0,457;0,258;0;0,165;0,084;4,241;0,017;0,07;0;0,031;0
"227";43,379;6,154;0,214;0,539;2,483;0,19;2,75;1,943;38,691;0,689;2,449;0;0,518;0
"228";17,694;1,518;0,04;2,788;1,243;0,072;1,002;3,435;25,849;45,829;0,249;0,004;0,28;0
"229";22,732;1,559;0,042;0,285;1,339;0,077;2,144;0,947;68,948;0,942;0,525;0,005;0,455;0
"230";65,405;9,794;0,02;0,123;0,653;0,035;1,298;0,461;20,594;0,299;0,275;0,006;1,037;0
"231";87,719;2,45;0,005;2,543;0,515;0,007;0,494;0,174;0;3,467;0,068;2,173;0,385;0
"232";91,771;1,245;0,001;0,013;0,157;0,045;0,15;0,042;5,899;0,295;0,025;0,001;0,357;0
"233";79,731;6,927;0,064;0,273;0,814;0,169;1,696;8,772;0;0,926;0,393;0;0,235;0
"234";3,833;0,57;0,026;0,267;28,749;0,008;60,342;5,499;0;0,092;0,447;0,065;0,103;0
"235";42,721;7,682;1,565;3,804;6,068;0,212;1,535;3,768;25,664;3,551;2,273;0,012;1,143;0
"236";45,734;4,287;0,055;0,632;1,085;0,106;1,225;1,007;30,228;14,32;0,651;0,029;0,642;0
"237";36,041;1,79;0,029;0,659;7,072;0;35,247;1,53;0;16,735;0,665;0;0,232;0
"238";28,216;1,428;0,045;31,911;0,821;0,012;1,195;0,513;10,45;0,152;0,43;0,003;24,823;0
"239";50,176;6,393;0,09;0,726;2,438;0,09;2,989;0,893;35,128;0,448;0,296;0,015;0,316;0
"240";78,676;2,398;0,127;0,201;0,813;0,025;0,504;0,648;15,077;0,092;1,265;0;0,174;0
"241";92,816;0,6;0,008;0,018;0,672;0,005;3,102;0,1;2,559;0,024;0,052;0,001;0,044;0
"242";66;9,964;2,849;0,193;7,931;0,074;2,97;5,674;0;1,965;0,921;0,033;1,427;0
"243";14,941;0,984;0,049;0,329;2,089;0,036;0,386;0,467;27,975;0,67;51,965;0,008;0,101;0
"244";44,026;53,471;0,092;0,06;0,348;0,043;0,742;0,654;0;0,224;0,263;0;0,076;0
"245";65,39;12,801;0,145;1,527;3,96;0,071;6,952;3,619;0;1,371;2,96;0,031;1,173;0
"246";89,663;0,875;0,237;2,48;3,078;0,013;0,613;0,864;0;0,923;0,736;0,005;0,511;0
"247";59,916;1,817;0,033;1,859;0,644;0,055;0,816;4,792;28,702;0,678;0,264;0,004;0,419;0
"248";90,769;1,899;0,319;0,129;2,013;0,395;1,642;0,777;0;0,837;0,689;0;0,53;0
"249";67,779;18,619;0,185;0,191;0,442;6,451;0,837;0,363;0;3,313;1,275;0,01;0,535;0
"250";40,99;49,309;0,058;0,082;0,713;0,027;1,346;0,354;0;0,436;0,101;0,007;6,577;0
