"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"24";29,422;9,777;0;1,43;6,871;0,926;5,097;3,958;0;34,309;7,743;0;0,466;0
"25";35,598;10,15;0,143;0;3,627;4,096;7,163;5,336;0;6,93;26,043;0;0,914;0
"26";14,293;5,396;0;2,36;17,423;0,564;1,287;3,77;0;3,679;51,228;0;0;0
"27";56,432;13,026;0;0;4,946;0,403;1,501;5,803;0;1,555;16,168;0;0,166;0
"28";15,259;31,539;0;0;1,902;0,132;4,031;28,687;0;10,135;7,829;0;0,487;0
"29";56,494;3,146;0,125;0,357;11,361;0,071;12,755;1,551;0;7,887;4,766;0;1,487;0
"30";20,239;16,471;0,17;0;9,128;0,614;3,606;18,237;0;21,36;7,152;0;3,024;0
"31";60,762;15,26;0,621;2,338;5,382;0,303;1,082;3,684;0;6,317;4,067;0;0,184;0
"32";30,087;13,21;0;0;5,114;0,146;2,282;33,346;0;9,302;6,044;0;0,469;0
"33";19,688;28,194;0;0;41,009;0,454;2,727;1,533;0;3,304;3,027;0;0,063;0
"34";77,096;3,766;0,034;0,165;1,854;0,092;2,478;2,551;0;7,185;4,692;0;0,087;0
"35";32,157;15,816;0;0;3,332;0,69;0,964;8,502;0;4,268;8,36;0;25,911;0
"36";89,795;0,472;0,005;0,02;6,319;0,01;0,351;0,193;0;0,594;2,235;0;0,005;0
"37";64,108;10,08;0,307;0,889;2,963;0,182;3,35;1,214;0;3,692;12,203;0;1,012;0
"38";18,332;17,595;1,314;0,157;18,778;0,293;7,483;10,362;0;17,471;8,073;0;0,141;0
"39";95,348;0,511;0;0,033;1,633;0,154;0,156;0,219;0;1,02;0,883;0;0,043;0
"40";7,548;87,072;0;0,18;0,561;0,036;0,205;1,533;0;1,407;1,278;0;0,18;0
"41";27,201;4,276;0,073;0,393;5,449;0,154;0,721;3,053;0;15,645;42,71;0;0,324;0
"42";18,639;68,208;0,051;0;7,746;0,247;1,355;0,749;0;0,888;1,543;0;0,573;0
"43";28,264;7,073;0,075;0;9,905;0,675;6,443;6,117;0;7,974;31,952;0;1,522;0
"44";62,574;7,28;0,288;0;5,321;1,48;1,065;3,408;0;2,655;15,479;0;0,45;0
"45";22,246;3,161;0,064;0,139;3,223;0,268;0,78;3,089;0;34,87;31,875;0;0,285;0
"46";25,487;17,009;2,984;1,012;12,85;0,643;4,253;2,693;0;23,118;8,553;0;1,398;0
"47";50,817;10,474;0,265;0;7,102;3,587;3,26;1,927;0;8,301;14,084;0;0,182;0
"48";18,277;7,545;6,422;0,135;3,684;0,493;6,406;3,242;0;49,111;4,175;0;0,51;0
"49";82,862;3,868;0;0;1,315;0,112;6,285;0,669;0;1,708;2,972;0;0,207;0
"50";20,324;22,48;0,473;0;2,223;0,084;1,562;1,151;0;47,785;3,625;0;0,294;0
"51";47,096;26,542;0,283;0;5,057;0,483;1,14;6,549;0;5,92;6,517;0;0,413;0
"52";72,876;4,584;0;0;5,659;0,353;1,863;5,69;0;3,026;3,643;0;2,306;0
"53";12,035;61,888;0,018;0,173;7,425;0,675;3,015;2,431;0;1,904;10,28;0;0,156;0
"54";38,244;34,188;0,104;0;1,439;0,383;1,185;1,516;0;4,13;18,729;0;0,082;0
"55";16,923;17,064;0,626;0;41,37;0,272;5,122;3,698;0;3,613;11,313;0;0;0
"56";56,189;7,363;0;0;4,607;4,213;2,453;5,256;0;3,779;15,739;0;0,402;0
"57";44,971;26,417;0,015;0,235;3,856;0,192;1,266;1,411;0;14,237;7,267;0;0,134;0
"58";44,145;3,517;0;0,033;1,613;0,079;0,41;3,25;0;41,371;5,516;0;0,067;0
"59";91,176;6,293;0,016;0,061;0,378;0,023;0,274;1,347;0;0,135;0,248;0;0,049;0
"60";73,666;5,107;0;0;3,512;0,106;1,474;6,829;0;1,825;7,406;0;0,076;0
"61";71,204;8,662;0,044;0;6,287;0,101;1,501;3,363;0;1,997;6,841;0;0;0
"62";8,515;76,557;0,027;0,034;7,558;0,063;0,31;0,514;0;2,796;3,627;0;0;0
"63";22,41;25,152;0,315;0,654;15,866;1,384;5,619;4,871;0;13,934;9,353;0;0,441;0
"64";9,824;1,203;0,496;0,033;1,97;0,061;47,716;3,684;0;31,76;2,738;0;0,516;0
"65";34,243;6,583;0;0,389;5,659;0,429;9,849;2,675;0;29,034;10,437;0;0,703;0
"66";13,249;29,013;0;0,426;9,707;0,578;5,556;6,979;0;23,677;9,903;0;0,912;0
"67";29,973;10,536;0;0,51;6,965;0,058;0,906;2,742;0;28,822;18,47;0;1,017;0
"68";50,43;5,098;0,587;0,542;15,795;2,093;8,274;1,973;0;6,129;8,741;0;0,338;0
"69";93,056;0,959;0,016;0,089;1,294;0,092;0,371;1,857;0;1,006;0,905;0;0,353;0
"70";6,892;20,412;0;0;5,486;0,514;0,641;4,563;0;58,928;2,476;0;0,087;0
"71";9,14;15,75;0,053;4,034;13,901;0,099;5,304;1,248;0;38,587;11,365;0;0,52;0
"72";32,79;51,156;0,113;0,111;3,653;0,128;3,049;1,51;0;1,925;5,409;0;0,158;0
"73";27,47;25,067;0;0;13,258;9,466;3,319;3,622;0;5,221;12,578;0;0;0
"74";26,917;31,449;0,13;0;5,846;1,258;2,397;5,698;0;8,838;17,17;0;0,298;0
"75";25,775;27,637;0,032;1,364;7,807;0,607;7,899;5,266;0;12,922;10,454;0;0,238;0
"76";53,608;13,779;0,117;0;6,185;0,271;2,53;6,739;0;4,073;11,091;0;1,606;0
"77";3,723;84,92;0;0,114;1,363;0,115;6,428;0,525;0;1,353;1,207;0;0,251;0
"78";30,798;19,538;0,676;0,333;10,445;0,88;3,019;4,881;0;5,024;23,656;0;0,75;0
"79";26,52;21,836;1,049;1,473;5,814;3,318;28,785;3,195;0;3,159;4,651;0;0,199;0
"80";54,137;4,562;0,565;0,108;4,847;1,939;1,753;5,526;0;8,522;17,922;0;0,12;0
"81";1,22;6,795;0;0,063;0,521;0,098;0,067;84,114;0;6,2;0,871;0;0,051;0
"82";12,885;4,475;0,054;0;2,914;67,077;0,875;1,779;0;2,305;7,202;0;0,434;0
"83";16,594;5,568;0;0;11,629;0,265;0,445;53,034;0;3,147;9,143;0;0,175;0
"84";23,834;7,384;0,19;0,785;5,19;0,416;4,394;8,736;0;18,723;28,573;0;1,777;0
"85";14,454;3,293;0;0;3,193;0,097;2,211;0,581;0;71,861;3,759;0;0,55;0
"86";12,124;3,22;0;0,187;67,348;0,219;0,869;1,072;0;2,928;11,794;0;0,239;0
"87";22,84;8,838;0,135;0,584;14,805;1,987;8,952;3,051;0;16,084;21,883;0;0,842;0
"88";46,864;8,908;0,074;0,207;20,569;0,16;2,896;6,86;0;2,197;11,102;0;0,163;0
"89";7,936;0,049;0;0,007;0,044;0,008;0,272;0,011;0;0,031;91,64;0;0;0
"90";55,432;35,685;0,008;0,415;1,428;0,029;0,576;1,898;0;2,418;2,052;0;0,058;0
"91";34,258;15,465;0;0,066;10,886;3,001;2,828;0,689;0;6,521;26,004;0;0,282;0
"92";34,875;6,977;0,059;0;16,382;7,466;3,907;5,862;0;9,113;15,358;0;0;0
"93";33,59;6,029;0,168;0,556;36,45;1,894;2,786;2,269;0;7,024;8,679;0;0,554;0
"94";45,065;9,757;0;0;6,277;0,376;10,085;1,911;0;17,068;8,539;0;0,921;0
"95";53,678;21,436;0,157;0,14;3,624;0,321;2,581;4,048;0;8,396;5,432;0;0,186;0
"96";16,15;4,621;0;0,217;45,679;0,55;3,919;1,752;0;17,516;8,865;0;0,731;0
"97";28,623;6,586;0,481;0,382;24,386;0,353;5,02;7,103;0;7,046;19,897;0;0,124;0
"98";23,798;9,901;0;0,975;2,626;0,119;4,217;42,808;0;2,462;12,632;0;0,463;0
"99";60,138;10,186;0,066;0,113;17,603;0,315;0,806;5,365;0;1,21;4,085;0;0,111;0
"100";28,26;5,254;0,108;5,811;21,536;0,208;1,115;2,397;0;2,051;32,634;0;0,627;0
"101";54,599;22,815;0,249;0;2,914;1,387;1,5;1,385;0;10,72;4,149;0;0,281;0
"102";72,172;5,567;0,045;0,084;14,888;0,231;0,531;1,498;0;2,067;2,825;0;0,092;0
"103";58,756;14,877;0;0,258;4,93;0,473;2,67;5,413;0;4,549;5,535;0;2,539;0
"104";22,174;14,954;1,17;0,209;10,663;1,372;5,011;17,263;0;4,217;22,214;0;0,753;0
"105";55,446;7,77;0;0;2,532;0,169;6,078;8,133;0;14,973;4,437;0;0,461;0
"106";19,962;4,841;0,021;0,087;64,376;0,813;1,097;1,709;0;3,38;3,503;0;0,211;0
"107";21,851;13,497;0;0,315;4,756;0,553;5,493;7,862;0;29,537;16,049;0;0,087;0
"108";30,721;7,074;2,342;0;4,309;0,272;43,741;2,591;0;4,968;3,774;0;0,21;0
"109";27,978;22,544;0;0,712;6,291;1,326;9,099;13,195;0;7,821;10,834;0;0,201;0
"110";76,757;1,738;0,013;0,083;0,404;0,026;0,345;0,248;0;16,358;3,46;0;0,567;0
"111";82,476;2,705;0;0,102;1,358;0,117;4,662;3,972;0;1,369;3,108;0;0,131;0
"112";47,402;13,459;0;8,552;8,736;0,199;1,425;3,041;0;11,498;5,408;0;0,28;0
"113";25,494;9,756;0;0;11,786;0,567;0,778;28,281;0;12,436;10,438;0;0,465;0
"114";44,864;11,6;0,059;0;3,472;0,204;0,608;6,249;0;1,97;30,593;0;0,381;0
"115";69,934;3,476;0,068;0,321;4,01;1,67;2,47;1,524;0;4,45;10,856;0;1,221;0
"116";5,676;1,668;0,171;0;2,8;0,057;1,392;0,954;0;68,494;18,612;0;0,176;0
"117";92,274;1,418;0,02;0,025;0,558;0,084;0,577;1,615;0;2,086;1,029;0;0,313;0
"118";52,829;5,096;0,117;0;2,919;0,479;9,906;11,472;0;8,053;8,91;0;0,221;0
"119";91,111;1,001;0,016;0,108;1,593;0,438;0,599;1,007;0;1,542;2,142;0;0,443;0
"120";40,405;11,629;0;0,225;8,243;1,297;7,063;16,018;0;3,324;11,4;0;0,396;0
"121";55,314;13,961;0,128;0,173;5,878;0,41;3,643;7,978;0;2,28;10,156;0;0,079;0
"122";15,409;38,094;0,03;0,469;2,115;0,759;0,435;1,004;0;33,97;7,715;0;0;0
"123";63,543;5,703;0;0,398;4,239;0,422;0,66;17,022;0;0,983;6,83;0;0,2;0
"124";36,484;7,451;0;0,065;10,025;0,959;14,035;16,32;0;3,47;10,379;0;0,813;0
"125";42,92;19,841;0,348;0;13,408;0,451;1,852;7,805;0;4,158;8,052;0;1,166;0
"126";38,852;14,517;0,074;0,573;4,571;0,534;2,748;2,033;0;30,666;5,43;0;0;0
"127";22,478;17,726;0,595;0,313;39,905;0,382;3,135;2,67;0;5,067;7,547;0;0,182;0
"128";27,535;3,947;2,455;0,111;6,106;2,023;4,566;1,218;0;46,774;5,145;0;0,12;0
"129";47,068;6,273;0,115;0;4,004;0,793;0,291;5,641;0;4,125;31,084;0;0,605;0
"130";35,952;5,921;0;2,665;10,397;0,211;14,307;11,134;0;5,077;14,002;0;0,334;0
"131";28,092;7,054;0,076;0;8,892;1,542;1,746;3,404;0;34,467;13,749;0;0,978;0
"132";96,05;1,038;0,009;0,029;0,253;0,222;0,253;0,219;0;0,817;1,1;0;0,011;0
"133";75,806;2,864;0,159;0,355;5,992;0,244;3,478;1,818;0;1,415;7,597;0;0,272;0
"134";29,13;7,658;0,312;0;21,997;6,133;3,239;4,183;0;8,79;18,146;0;0,412;0
"135";53,635;6,064;0,184;0,34;8,365;0,237;6,785;2,169;0;12,639;9,378;0;0,202;0
"136";37,994;13,544;0;0;24,392;0,319;1,176;6,892;0;2,555;12,325;0;0,801;0
"137";23,597;8,801;0;0,4;32,531;1,065;5,292;4,89;0;8,793;9,155;0;5,475;0
"138";53,025;3,959;0;0,054;1,219;0,019;0,54;1,048;0;0,803;37,125;0;2,206;0
"139";11,603;1,706;0;0,757;1,046;0,145;1,11;1,09;0;70,127;12,369;0;0,049;0
"140";86,183;3,39;0,045;0,067;0,862;0,067;0,838;0,942;0;1,062;6,462;0;0,082;0
"141";25,2;44,308;0,286;0;14,683;0,546;3,306;3,625;0;1,808;5,349;0;0,89;0
"142";61,512;5,762;0;0;4,256;0,944;1,863;1,412;0;12,062;12,114;0;0,076;0
"143";69,292;9,589;0,044;2,1;2,559;0,35;2,441;5,14;0;1,71;6,262;0;0,514;0
"144";68,274;1,41;0,025;0,058;9,836;0,111;1,789;0,572;0;6,064;10,828;0;1,034;0
"145";32,681;50,31;0;0;7,284;2,038;1,291;2,111;0;0,795;2,922;0;0,568;0
"146";32,233;20,548;0,129;0;15,182;4,473;7,306;3,86;0;3,147;12,336;0;0,786;0
"147";39,816;10,778;0;0,956;7,954;6,291;4,189;11,622;0;6,73;11,403;0;0,261;0
"148";28,71;17,542;0;0;6,724;2,984;6,527;10,262;0;6,799;18,297;0;2,156;0
"149";39,759;8,445;0;0,233;1,959;0,165;7,56;2,361;0;21,755;17,435;0;0,33;0
"150";27,195;3,079;0,113;0,376;33,117;0,925;9,261;7,118;0;4,726;13,415;0;0,677;0
"151";58,643;8,607;0,081;0;9,618;4,516;2,289;1,925;0;4,237;9,757;0;0,328;0
"152";28,59;23,156;0,064;0;15,559;4,027;2,837;6,862;0;8,226;10,362;0;0,317;0
"153";24,184;27,263;0;1,283;21,972;0,129;3,773;3,926;0;6,132;9,185;0;2,152;0
"154";42,659;6,993;0,076;0,92;14,282;0,748;4,24;11,873;0;4,461;12,143;0;1,605;0
"155";28,024;19,773;0,288;0,579;8,104;0,37;2,25;4,643;0;9,137;8,721;0;18,111;0
"156";24,951;20,056;0,265;0,179;4,104;0,178;1,245;6,483;0;34,57;6,543;0;1,428;0
"157";55,181;13,638;0;1,126;4,378;0,064;1,456;5,601;0;2,825;15,649;0;0,084;0
"158";33,233;12,22;0;2,582;4,198;0,276;1,861;23,483;0;12,557;6,08;0;3,509;0
"159";18,034;56,333;0,04;0;15,22;0,26;1,375;1,059;0;1,018;5,56;0;1,102;0
"160";33,258;5,069;0,071;0,701;8,454;0,061;1,459;3,611;0;20,209;26,573;0;0,535;0
"161";0,369;0,068;0;0,003;99,439;0,004;0,014;0,019;0;0,014;0,07;0;0,001;0
"162";9,723;19,284;0;0,397;5,271;0,395;8,372;6,027;0;24,98;12,907;0;12,645;0
"163";42,122;7,187;0;1,18;2,986;0,209;1,648;1,91;0;33,219;7,522;0;2,017;0
"164";18,153;9,726;0,787;0,203;7,88;0,843;1,827;2,048;0;1,924;5,27;0;51,339;0
"165";83,164;10,213;0;0,061;1,871;0,182;0,378;0,699;0;1,218;2,174;0;0,039;0
"166";47,617;5,698;0;0,856;8,766;2,989;1,787;11,153;0;4,665;16,469;0;0;0
"167";19,118;48,692;0,03;3,54;9,521;0,157;8,079;4,367;0;1,821;4,463;0;0,21;0
"168";13,424;23,167;0;0,735;2,902;0,698;1,608;30,573;0;9,199;17,576;0;0,119;0
"169";53,736;9,911;0,052;1,231;5,723;4,49;6,233;3,659;0;7,018;7,811;0;0,136;0
"170";7,931;4,515;2,85;1,374;23,14;0,178;4,012;1,2;0;49,164;5,5;0;0,136;0
"171";30,115;3,377;0;1,157;1,696;0,63;5,298;6,635;0;33,382;17,147;0;0,562;0
"172";33,791;11,883;0,134;0;2,939;4,387;6,92;17,287;0;5,343;17,182;0;0,134;0
"173";7,464;55,98;0,24;0,032;16,511;1,73;1,342;10,026;0;3,247;1,35;0;2,079;0
"174";20,709;13,123;1,918;0;4,408;1,924;5,158;18,376;0;18,438;8,757;0;7,19;0
"175";14,001;4,582;0,032;36,646;11,125;0,243;1,922;2,06;0;14,813;14,428;0;0,147;0
"176";31,242;13,533;0,073;0,251;3,476;0,301;1,275;1,383;0;43,325;4,925;0;0,216;0
"177";49,353;13,114;0,255;0,064;5,699;0,421;2,568;18,304;0;4,414;5,642;0;0,165;0
"178";6,083;2,254;0,09;0;0,328;0,182;0,944;0,366;0;1,407;88,08;0;0,267;0
"179";25,007;8,884;0,027;1,48;3,592;0,169;0,369;1,888;0;46,551;11,95;0;0,083;0
"180";83,532;2,931;0,064;0,185;1,708;0,133;0,975;2,6;0;3,865;3,943;0;0,063;0
"181";24,143;14,207;0;0;18,416;0,624;5,778;3,803;0;4,236;28,17;0;0,621;0
"182";90,387;2,321;0;0;0,845;0,258;0,514;0,431;0;0,968;4,087;0;0,188;0
"183";11,942;25,813;0;39,487;3,543;1,583;1,857;1,891;0;0,946;12,779;0;0,16;0
"184";18,914;20,789;0,067;5,433;8,371;0,767;4,637;8,108;0;22,521;10,141;0;0,253;0
"185";19,139;10,075;0;0,469;59,766;3,737;0,239;1,268;0;1,793;3,332;0;0,182;0
"186";21,43;2,355;0;0,183;6,024;0,675;3,122;0,893;0;6,408;58,06;0;0,851;0
"187";15,466;47,114;0;0;6,452;0,224;20,319;0,941;0;4,774;4,34;0;0,372;0
"188";6,284;2,091;4,822;0,318;10,055;0,553;1,326;57,678;0;14,183;1,952;0;0,738;0
"189";57,124;13,868;0,074;1,251;6,163;1,551;1,621;4,304;0;5,931;7,948;0;0,165;0
"190";70,351;5,056;0,836;0;3,982;1,135;3,167;2,652;0;2,834;9,582;0;0,405;0
"191";23,258;31,794;0,127;1,52;5,4;0,427;3,836;4,383;0;1,983;5,006;0;22,267;0
"192";53,655;2,607;0,064;0,484;0,916;0,168;2,4;7,134;0;1,371;31,002;0;0,197;0
"193";43,142;8,551;0;4,467;15,128;2,768;4,122;2,526;0;3,503;14,691;0;1,103;0
"194";1,983;0,73;0,051;0,023;0,596;95,004;0,151;0,116;0;0,476;0,842;0;0,028;0
"195";32,545;6,554;0,065;0;36,81;0,472;1,428;0,952;0;4,589;16,439;0;0,144;0
"196";0,636;98,044;0,003;0,009;0,202;0,078;0,041;0,19;0;0,565;0,213;0;0,018;0
"197";51,476;8,222;0;1,714;5,026;0,165;3,308;6,095;0;11,243;12,481;0;0,269;0
"198";52,38;4,02;0,167;1,399;4,254;0,798;4,508;9,399;0;8,227;14,036;0;0,812;0
"199";57,957;1,081;0,008;0,092;29,226;0,079;0,84;0,424;0;1,312;8,896;0;0,085;0
"200";98,431;1,167;0,001;0;0,04;0,004;0,163;0,06;0;0,032;0,064;0;0,038;0
"201";24,044;18,001;0,071;0,358;3,081;0,146;0,466;6,174;0;16,152;31,507;0;0;0
"202";11,913;6,358;0;0;36,097;0,438;3,238;1,6;0;23,585;16,536;0;0,235;0
"203";22,387;1,421;0,012;0,065;22,532;0,089;1,505;15,256;0;25,215;11,275;0;0,243;0
"204";30,513;13,469;1,293;0,154;8,621;1,4;2,263;1,546;0;21,665;18,672;0;0,403;0
"205";21,705;7,049;0;2,812;6,108;11,434;7,462;1,768;0;21,918;18,62;0;1,124;0
"206";28,725;1,566;0,12;0,058;40,402;0,279;0,766;5,008;0;7,166;15,701;0;0,208;0
"207";25,729;8,893;0,101;0,168;2,449;0,267;4,026;1,801;0;50,813;5,593;0;0,158;0
"208";56,336;11,53;0,255;0,233;9,311;1,283;4,305;1,158;0;9,78;5,346;0;0,463;0
"209";16,741;3,387;0,222;0,219;26,083;4,87;6,515;29,01;0;2,609;9,788;0;0,555;0
"210";91,122;6,904;0;0,052;0,269;0,055;0,32;0,168;0;0,142;0,826;0;0,143;0
"211";47,574;5,128;0,429;0;22,869;0,235;4,614;0,971;0;2,745;15,227;0;0,207;0
"212";46,674;15,22;0,136;0;17,069;0,592;10,236;1,415;0;2,473;4,773;0;1,411;0
"213";45,857;2,838;0;0;11,746;1,138;4,345;1,667;0;22,639;9,616;0;0,154;0
"214";67,782;8,99;0;0;2,246;0,599;3,415;1,979;0;4,22;10,148;0;0,621;0
"215";67,698;4,651;0,168;1,248;4,681;0,118;2,961;3,687;0;7,871;4,959;0;1,956;0
"216";26,614;29,022;0,18;0,456;7,815;1,802;1,879;3,596;0;22,222;6,331;0;0,083;0
"217";47,488;10,141;0;0,806;3,692;0,878;4,415;4,318;0;9,327;18,766;0;0,168;0
"218";84,546;3,162;0,052;0,052;2,515;1,147;1,063;1,37;0;3,644;2,332;0;0,118;0
"219";73,741;3,585;0,078;0;2,166;0,574;2,108;11,319;0;0,976;4,094;0;1,359;0
"220";68,406;3,766;0;0,38;6,541;0,837;2,953;1,293;0;5,561;9,122;0;1,141;0
"221";70,873;4,695;0;0,538;3,895;0,415;1,676;6,8;0;2,792;8,126;0;0,189;0
"222";35,008;35,488;0,048;0;3,974;0,142;7,387;2,815;0;9,962;4,872;0;0,305;0
"223";28,157;11,443;0,056;0,374;9,133;1,312;3,44;10,215;0;9,515;22,374;0;3,982;0
"224";52,03;23,751;1,973;0;1,752;0,41;2,439;3,267;0;3,661;10,306;0;0,411;0
"225";31,825;6,22;0,092;0,161;4,037;0,08;1,924;24,74;0;27,114;3,734;0;0,072;0
"226";68,16;3,009;0,063;0;3,839;0,259;0,861;7,864;0;1,353;14,592;0;0;0
"227";16,063;16,264;0;1,469;22,881;0,637;8,386;2,463;0;13,605;18,231;0;0;0
"228";33,303;15,248;0;0,428;4,93;0,662;15,362;5,246;0;5,683;18,583;0;0,556;0
"229";47,882;12,967;0,125;0,903;8,042;4,23;2,478;2,423;0;5,716;15,066;0;0,167;0
"230";42,309;17,236;0;0,58;8,814;0,838;5,546;2,331;0;8,725;12,647;0;0,975;0
"231";57,943;20,028;0;0;2,782;0,15;1,785;4,285;0;5,058;7,4;0;0,569;0
"232";59,671;4,618;0;0,523;3,792;0,107;1,787;10,397;0;7,411;11,518;0;0,176;0
"233";42,039;13,532;0,208;2,005;9,074;0,422;8,301;5,461;0;8,241;9,709;0;1,005;0
"234";31,296;8,153;0,071;0;2,875;0,16;2,175;9,081;0;3,731;41,999;0;0,459;0
"235";21,824;3,987;0,028;0,998;28,079;0,058;2,15;1,228;0;27,371;13,999;0;0,277;0
"236";31,558;0,957;0;0;2,192;0,137;1,114;1,506;0;60,118;2,21;0;0,208;0
"237";27,552;1,887;0;0,567;1,194;0,396;1,627;1,242;0;59,476;5,953;0;0,105;0
"238";34,376;24,106;0,059;0,708;6,648;0,123;2,277;4,352;0;4,94;21,583;0;0,829;0
"239";28,269;26,332;0,098;0;17,406;0;2,117;3,991;0;2,949;16,9;0;1,937;0
"240";70,524;3,158;0;0;2,935;1,794;4,042;1,577;0;5,815;7,295;0;2,86;0
"241";66,975;10,831;0,039;0,688;2,741;0,696;1,271;1,669;0;6,267;8,594;0;0,229;0
"242";31,442;2,772;0,143;0,099;2,223;0,142;0,348;1,597;0;25,96;34,834;0;0,441;0
"243";15,772;2,162;0;0,13;68,804;0,236;1,771;2,448;0;2,418;5,732;0;0,529;0
"244";21,632;9,487;0,035;0,723;3,302;0,626;2,546;15,072;0;12,762;33,621;0;0,195;0
"245";69,558;4,388;0,084;0;4,025;0,172;1,477;1,856;0;13,477;4,795;0;0,169;0
"246";59,889;7,823;0,054;0;3,773;1,049;1,181;8,523;0;4,855;12,854;0;0;0
"247";62,147;5,058;0,257;0;1,627;0,769;1,986;4,434;0;15,481;8,195;0;0,046;0
"248";12,599;5,267;0;0,425;19,609;3,434;1,344;2,725;0;49,784;4,813;0;0;0
"249";6,79;1,452;0,025;0,222;1,771;0,104;0,578;1,199;0;0,972;86,759;0;0,129;0
"250";76,002;6,635;0,152;0;3,662;0,717;0,694;1,253;0;1,427;6,822;0;2,638;0
"251";36,336;16,13;1,344;0,486;3,777;0,384;0,582;2,046;0;8,83;30,085;0;0;0
"252";54,624;11,818;0,187;0,194;2,713;3,029;0,953;4,511;0;15,346;6,541;0;0,084;0
"253";28,101;13,224;0,501;0;9,629;0,971;5,19;12,919;0;7,611;18,64;0;3,215;0
"254";37,26;3,462;0,32;0;7,984;0,355;2,206;3,151;0;5,028;40,176;0;0,058;0
"255";27,344;6,852;0;1,213;4,458;0,599;5,106;8,479;0;3,457;40,153;0;2,339;0
"256";4,58;68,74;0,016;0,364;15,811;0,05;0,491;1,524;0;1,444;6,933;0;0,045;0
"257";33,832;22,262;0;1,36;6,543;0,918;5,54;5,747;0;6,261;15,338;0;2,199;0
"258";87,299;5,925;0,009;0;0,531;0,193;0,691;0,894;0;0,473;3,158;0;0,827;0
"259";1,978;0,584;0,013;0,278;95,21;0,007;0,264;0,221;0;0,759;0,426;0;0,259;0
"260";50,309;15,897;0;0;3,484;0,29;2,992;8,34;0;9,425;9,111;0;0,153;0
"261";80,643;8,256;0,028;0,89;1,452;1,639;1,423;0,711;0;2,06;2,77;0;0,129;0
"262";96,34;0,437;0,011;0,056;0,447;0,149;0,249;1,334;0;0,423;0,505;0;0,05;0
"263";32,585;8,214;0,767;0,149;5,807;1,014;7,678;3,26;0;24,882;14,956;0;0,688;0
"264";80,371;2,135;0,032;0,094;2,965;0,466;1,107;1,089;0;9,293;2,417;0;0,03;0
"265";96,194;0,375;0,005;0,061;0,351;0,449;0,192;0,741;0;1,038;0,552;0;0,044;0
"266";41,239;2,044;0;31,594;1,893;0,488;0,344;0,86;0;1,828;19,429;0;0,282;0
"267";43,106;23,751;0;0,246;5,84;0,556;5,372;8,833;0;4,7;7,112;0;0,485;0
"268";32,408;21,866;0;0,374;4,698;0,461;6,411;1,369;0;7,207;25,056;0;0,149;0
"269";62,443;11,007;0,051;0,792;2,911;0,701;5,165;3,501;0;3,407;9,801;0;0,22;0
