"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"63";57,637;7,926;19,752;0;0,972;0,918;0;7,432;0;0,688;2,237;0;2,439;0
"64";69,928;9,38;0,142;0;0,995;0,847;0;7,855;0;2,691;3,897;0;4,265;0
"65";21,574;11,971;3,596;0;8,251;9,548;0;28,109;0;1,445;4,139;0;11,368;0
"66";54,987;18,985;0,516;0;1,585;7,194;0;3,638;0;1,061;1,609;0;10,426;0
"67";33,499;28,904;3,3;0;4,376;2,675;0;8,344;0;5,043;5,647;0;8,211;0
"68";6,641;77,184;0,614;0;4,361;0,531;1,365;4,984;0;0,705;0,673;0;2,941;0
"69";8,568;4,798;0,51;0;0,717;0,906;0,972;1,793;0;79,765;0,463;0;1,507;0
"70";20,697;30,097;1,448;0;5,136;3,482;0;18,797;0;6,786;1,937;0;11,62;0
"71";57,461;2,939;2,534;0;0,512;0,077;17,642;4,477;0;1,479;1,71;0;11,168;0
"72";36,482;12,187;0,496;0;1,419;1,577;0;4,099;0;37,363;0,993;0;5,383;0
"73";32,661;29,309;0,797;0;3,172;2,585;0;4,611;0;8,333;2,569;0;15,964;0
"74";21,646;7,713;33,128;0;10,228;1,366;0;12,626;0;6,007;1,174;0;6,112;0
"75";35,397;9,59;0,168;0;10,684;4,017;3,116;18,463;0;9,575;4,164;0;4,825;0
"76";43,887;5,444;0,387;0;1,013;0,537;1,748;4,7;0;9,657;0,517;0;32,108;0
"77";19,573;18,514;0;0;1,959;0,961;0;47,599;0;5,04;1,196;0;5,158;0
"78";15,015;42,562;0,209;0;3,911;0,829;1,749;11,743;0;7,612;1,496;0;14,875;0
"79";9,044;35,66;0,708;0;1,104;0,224;0;40,662;0;2,703;2,835;0;7,06;0
"80";2,338;2,811;0,133;0;2,031;0,165;0;88,947;0;1,468;0,48;0;1,627;0
"81";32,987;53,323;0,961;0;1,419;0,637;0;6,258;0;0;1,629;0;2,787;0
"82";18,35;12,199;0,35;0;25,594;1,671;17,032;3,447;0;11,842;1,633;0;7,881;0
"83";19,81;10,878;0,818;0;0,777;16,528;1,915;30,631;0;10,42;0,626;0;7,598;0
"84";36,325;6,368;0;0;2,274;0,442;3,97;33,366;0;2,365;3,617;0;11,273;0
"85";23,716;19,69;0,5;0;3,549;3,935;5,344;8,863;0;26,523;3,405;0;4,474;0
"86";52,95;4,858;0,67;0;0,757;0,431;0,66;10,898;0;1,194;8,287;0;19,295;0
"87";58,202;11,159;0,454;0;1,642;3,874;1,195;7,668;0;8,384;1,966;0;5,455;0
"88";38,26;26,682;2,643;0;5,738;15,525;1,336;2,582;0;2,862;0,895;0;3,478;0
"89";7,638;4,037;0,212;0;0,335;0,175;0,377;84,082;0;0,131;0,405;0;2,608;0
"90";6,024;8,566;0,116;0;1,261;1,044;0,258;4,917;0;0,535;1,884;0;75,395;0
"91";77,2;5,494;0,395;0;0,297;0,891;0;3,549;0;8,177;1,089;0;2,908;0
"92";4,258;42,799;6,697;0;1,452;34,436;2,046;3,849;0;1,34;1,429;0;1,694;0
"93";9,107;77,454;0,043;0;0,985;0,762;0;7,391;0;1,27;0,677;0;2,311;0
"94";31,285;11,925;5,098;0;8,483;3,486;5,346;10,619;0;1,817;5,858;0;16,083;0
"95";57,773;14,345;0,527;0;2,282;2,735;2,604;10,86;0;3,78;1,577;0;3,519;0
"96";35,707;35,65;0,138;0;10,469;1,427;0,572;8,697;0;4,02;0,665;0;2,653;0
"97";48,671;3,277;0,376;0;1,279;7,907;0;24,415;0;9,395;0,222;0;4,458;0
"98";66,707;8,185;0,365;0;1,452;2,708;1,675;9,59;0;2,992;2,543;0;3,784;0
"99";46,945;19,287;0,355;0;5,289;0,396;1,626;9,183;0;4,41;0,729;0;11,78;0
"100";10,03;16,329;2,77;0;2,356;1,558;1,064;14,094;0;0,983;4,271;0;46,543;0
"101";54,614;9,533;1,259;0;8,188;1,09;0;9,392;0;1,77;0,661;0;13,494;0
"102";29,934;19,601;0,299;0;1,236;6,933;0;26,754;0;5,633;3,317;0;6,294;0
"103";34,234;26,418;6,38;0;3,305;2,73;0;11,953;0;5,878;2,068;0;7,034;0
"104";63,806;7,579;1,146;0;8,859;1,312;0;11,855;0;1,777;1,008;0;2,658;0
"105";43,556;18,693;0,532;0;9,215;1,037;1,142;10,684;0;9,297;2,322;0;3,522;0
"106";36,472;9,349;0,317;0;10,516;4,198;1,757;21,791;0;4,858;1,551;0;9,189;0
"107";14,609;13,056;1,268;0;14,568;2,922;5,837;17,967;0;2,853;3,895;0;23,025;0
"108";6,904;10,333;0;0;3,254;13,57;3,848;8,139;0;39,696;0,795;0;13,461;0
"109";15,515;71,252;0,09;0;0,817;0,597;0;5,503;0;3,061;0,839;0;2,326;0
"110";82,393;3,279;0,903;0;3,399;0,342;2,796;1,953;0;0,808;1,317;0;2,809;0
"111";27,167;8,807;40,859;0;0,92;2,343;2,463;4,172;0;2,536;2,388;0;8,344;0
"112";11,641;6,783;0,145;0;1,973;0,415;0;51,992;0;6,188;6,408;0;14,454;0
"113";96,964;1,089;0,093;0;0,141;0,245;0,114;0,474;0;0,283;0,138;0;0,459;0
"114";19,246;7,908;3,469;0;37,289;0,549;4,354;13,494;0;5,12;1,205;0;7,366;0
"115";10,234;42,987;3,162;0;13,318;1,507;1,203;18,354;0;2,653;2,853;0;3,729;0
"116";62,474;2,37;1,612;0;0,65;0,21;0,627;8,646;0;3,35;2,16;0;17,901;0
"117";25,704;10,099;0,694;0;10,724;2,288;4,391;12,076;0;7,763;5,333;0;20,928;0
"118";53,393;21,284;0,594;0;2,436;3,264;0;9,318;0;1,807;2,462;0;5,442;0
"119";28,588;33,767;11,169;0;0,845;0,787;0,789;19,738;0;0,876;0,55;0;2,892;0
"120";13,924;17,233;0,143;0;2,302;1,013;0;29,21;0;20,88;2,571;0;12,723;0
"121";27,828;11,31;1,242;0;2,427;3,428;3,114;14,584;0;10,579;2,652;0;22,835;0
"122";4,801;44,897;1,038;0;1,461;4,29;5,882;8,352;0;5,059;3,294;0;20,926;0
"123";26,199;27,971;0,496;0;2,789;0,337;0;32,777;0;0,539;1,197;0;7,695;0
"124";78,239;4,913;0,33;0;6,52;1,184;0;4,916;0;1,762;1,293;0;0,844;0
"125";4,554;3,928;17,903;0;0,433;0,24;0,261;1,769;0;66,581;1,138;0;3,193;0
"126";0,595;98,946;0,008;0;0,1;0,032;0;0,096;0;0,034;0,027;0;0,162;0
"127";9,987;27,172;0,241;0;1,351;0,423;0,486;3,027;0;1,533;1,057;0;54,724;0
"128";19,034;8,806;0,228;0;8,293;4,965;0;19,593;0;0;3,092;0;35,988;0
"129";13,772;6,918;0,223;0;0,602;1,645;0;2,267;0;0,474;29,07;0;45,028;0
"130";63,597;4,384;0,051;0;1,572;0,102;1,207;7,104;0;1,56;13,251;0;7,173;0
"131";47,234;17,626;0,54;0;6,046;2,151;0;10,554;0;7,472;2,638;0;5,739;0
"132";47,863;33,765;0,29;0;1,31;2,604;1,081;3,608;0;1,538;1,175;0;6,766;0
"133";17,741;10,821;4,22;0;4,586;2,423;1,008;46,141;0;3,295;1,648;0;8,116;0
"134";35,12;17,119;0,443;0;14,107;3,901;5,047;6,397;0;3,139;1,629;0;13,097;0
"135";27,414;19,332;0,476;0;5,528;1,184;0;17,679;0;12,152;7,098;0;9,136;0
"136";23,566;6,886;10,232;0;4,249;0,41;2,091;32,178;0;7,957;1,447;0;10,985;0
"137";55,992;5,62;0,228;0;2,677;0,525;2,627;9,922;0;5,404;0,817;0;16,189;0
"138";12,584;12,021;0,84;0;2,924;11,202;7,732;27,635;0;8,438;6,758;0;9,864;0
"139";40,088;10,721;0,293;0;5,328;1,671;7,039;13,318;0;3,726;2,854;0;14,963;0
"140";18,524;24,874;0,207;0;2,343;3,965;4,905;27,486;0;8,787;2,337;0;6,573;0
"141";14,794;13,243;0,18;0;15,245;3,704;4,592;21,18;0;4,633;13,182;0;9,247;0
"142";43,802;9,55;0;0;3,916;2,846;4,857;9,155;0;21,938;0,822;0;3,115;0
"143";29,552;22,558;3,309;0;13,589;2,001;3,7;11,57;0;2,193;4,625;0;6,903;0
"144";82,334;1,921;0,131;0;0,783;0,225;0,582;0,953;0;1,409;1,2;0;10,464;0
"145";18,202;13,384;0,509;0;19,617;0,886;1,953;2,721;0;3,634;1,578;0;37,516;0
"146";7,916;4,838;0,165;0;0,319;0,243;0;15,515;0;1,147;0,51;0;69,346;0
"147";39,145;16,909;0;0;5,512;1,451;0;14,461;0;1,457;8,341;0;12,724;0
"148";61,75;14,525;0,67;0;1,478;1,109;2,209;10,447;0;0;1,899;0;5,914;0
"149";59,149;6,263;0,659;0;1,668;8,178;0;3,273;0;3,158;4,997;0;12,655;0
"150";24,34;48,202;0;0;8,316;1,643;0,782;3,742;0;6,545;0,333;0;6,097;0
"151";28,833;1,14;0,156;0;4,139;0,278;0,363;1,594;0;0,621;1,975;0;60,902;0
"152";49,316;6,049;0,721;0;29,44;1,091;0,556;9,045;0;0,998;0,534;0;2,249;0
"153";47,548;6,861;0;0;2,112;1,492;0,702;16,223;0;0,944;4,985;0;19,133;0
"154";10,72;33,388;2,177;0;12,393;0,773;2,883;26,588;0;5,818;1,719;0;3,542;0
"155";43,447;10,681;0,431;0;2,153;0,639;4,324;9,919;0;3,125;1,639;0;23,643;0
"156";46,948;11,842;0,675;0;7,746;0,603;2,215;16,338;0;7,702;2,126;0;3,806;0
"157";63,959;18,651;0,319;0;2,867;1,196;0,919;4,932;0;0,602;2,484;0;4,071;0
"158";13,239;0,303;0,046;0;39,762;0,421;0;5,802;0;0,125;0,183;0;40,119;0
"159";16,4;18,71;0,394;0;1,929;4,147;1,251;33,216;0;4,205;1,339;0;18,409;0
"160";2,891;92,515;0,201;0;0,156;0,58;0;1,891;0;0,386;0,183;0;1,197;0
"161";2,949;0,522;0,295;0;0,39;0,241;0;1,224;0;2,993;0,541;0;90,845;0
"162";19,845;6,746;14,115;0;3,813;0,679;0;3,744;0;19,487;6,771;0;24,801;0
"163";53,607;4,091;0,385;0;0,939;1,43;0;3,098;0;20,241;0,655;0;15,553;0
"164";19,138;3,336;0,915;0;4,857;2,72;5,835;5,486;0;3,973;0,776;0;52,963;0
"165";39,441;13,716;0,275;0;2,87;3,765;3,212;10,873;0;7,03;1,449;0;17,368;0
"166";23,606;2,289;0,158;0;6,092;1,236;1,969;12,764;0;0;2,795;0;49,09;0
"167";45,244;25,153;0,128;0;2,995;1,129;9,157;4,759;0;6,073;1,172;0;4,19;0
"168";49,546;7,926;0,672;0;11,581;0,677;2,275;11,187;0;2,256;8,718;0;5,163;0
"169";37,396;9,64;1,971;0;17,976;1,287;0;12,926;0;2,902;2,107;0;13,795;0
"170";70,756;4,395;0,134;0;1,271;1,455;0;17,527;0;0,354;0,881;0;3,228;0
"171";2,645;22,069;0,243;0;0,916;0,079;0,298;2,125;0;0;0,266;0;71,36;0
"172";50,415;5,156;0,127;0;1,586;1,536;0,408;5,866;0;4,297;15,322;0;15,285;0
"173";15,113;26,942;0,142;0;2,498;0,698;1,261;14,484;0;1,451;29,521;0;7,889;0
"174";27,858;8,409;0,62;0;4,548;0,872;3,943;38,961;0;2,958;1,809;0;10,021;0
"175";18;13,723;0,139;0;1,157;4,836;29,681;21,765;0;7,104;1,389;0;2,207;0
"176";60,836;10,525;0,477;0;4,195;1,427;1,662;8,947;0;3,926;1,992;0;6,013;0
"177";61,88;4,543;0,174;0;1,568;1,779;1,656;23,977;0;1,367;1,082;0;1,975;0
"178";6,823;13,718;0,046;0;0,954;3,455;0,874;3,414;0;55,659;13,307;0;1,75;0
"179";5,409;15,6;0;0;2,008;1,797;0;3,318;0;0,816;0,756;0;70,295;0
"180";43,15;20,851;2,534;0;2,439;1,742;2,528;7,289;0;12,68;2,747;0;4,04;0
"181";15,091;4,824;0,273;0;6,299;3,902;7,073;26,328;0;14,552;16,946;0;4,711;0
"182";20,938;7,312;0,693;0;1,633;1,314;1,132;22,819;0;38,479;0,378;0;5,302;0
"183";78,309;4,592;0,652;0;0,789;0,592;0;11,132;0;1,441;0,455;0;2,038;0
"184";6,242;69,405;2,057;0;1,641;3,623;0;4,058;0;9,226;1,24;0;2,508;0
"185";6,088;3,307;1,18;0;1,586;3,501;2,576;1,808;0;1,24;0,504;0;78,211;0
"186";8,134;6,928;1,747;0;19,972;3,001;2;25,717;0;2,624;1,353;0;28,524;0
"187";67,241;5,947;13,284;0;0,585;0,22;0,566;3,895;0;0,251;0,361;0;7,65;0
"188";26,398;6,854;1,952;0;3,465;4,965;0;24,971;0;13,6;13,175;0;4,621;0
"189";67,57;3,395;0,188;0;7,657;1,71;0;14,717;0;2,183;1,031;0;1,548;0
"190";17,887;3,848;0,309;0;1,298;0,59;1,956;68,584;0;1,958;1,428;0;2,142;0
"191";53,769;19,741;0,377;0;2,761;1,187;0;4,912;0;7,657;1,702;0;7,895;0
"192";8,725;81,845;0,111;0;0,693;0,246;0;0,996;0;0,333;0,994;0;6,055;0
"193";18,355;32,793;10,531;0;3,557;1,484;1,119;13,28;0;11,621;0,925;0;6,337;0
"194";24,063;19,336;0,742;0;7,045;2,05;3,319;22,923;0;4,923;1,846;0;13,754;0
"195";11,327;5,395;0,536;0;2,239;1,245;1,332;5,086;0;65,667;4,537;0;2,635;0
"196";26,504;4,469;0,182;0;0,866;0,59;0,619;9,752;0;2,933;1,524;0;52,561;0
"197";51,729;12,154;0,181;0;2,334;0,362;9,828;14,122;0;1,822;1,015;0;6,453;0
"198";29,086;14,604;1,711;0;17,05;1,758;0;10,712;0;10,801;3,258;0;11,019;0
"199";15,719;8,748;0,971;0;1,316;1,582;1,099;12,913;0;18,091;0,793;0;38,768;0
"200";1,056;1,046;0,007;0;0,104;0,056;0,172;96,744;0;0,318;0,162;0;0,335;0
"201";11,904;9,913;0,373;0;1,989;0,42;0;71,345;0;1,096;0,807;0;2,152;0
"202";52,583;21,648;0,623;0;9,265;1,315;0;6,294;0;2,332;1,695;0;4,244;0
"203";25,142;9,098;1,197;0;4,675;2,313;20,389;10,277;0;9,366;0,892;0;16,651;0
"204";47,832;8,346;17,478;0;3,002;2,186;0;8,127;0;2,182;1,731;0;9,117;0
"205";1,741;7,475;73,524;0;0,836;0,553;1,759;10,911;0;0,658;0,661;0;1,882;0
"206";37,662;32,939;8,791;0;0,983;0,846;0;9,561;0;3,467;4,525;0;1,226;0
"207";6,022;11,405;3,409;0;2,265;0,601;1,833;65,707;0;3,378;2,911;0;2,469;0
"208";27,268;10,258;2,689;0;5,165;11,585;1,516;13,455;0;6,297;18,088;0;3,68;0
"209";32,403;26,102;4,332;0;16,38;0,269;1,902;3,725;0;2,389;1,549;0;10,95;0
"210";35,062;24,79;0,242;0;3,57;2,719;1,225;7,527;0;2,524;4,053;0;18,288;0
"211";45,137;17,566;1,198;0;2,56;0,856;4,466;16,589;0;3,848;1,105;0;6,675;0
"212";34,309;1,415;62,623;0;0,184;0,317;0;0,349;0;0,275;0,164;0;0,365;0
"213";59,87;8,162;20,701;0;0,758;1,043;1,77;1,977;0;3,984;1,128;0;0,607;0
"214";53,108;8,007;0,103;0;1,064;30,678;0;1,616;0;3,016;0,334;0;2,073;0
"215";10,331;16,31;1,929;0;5,286;7,721;2,527;10,345;0;20,231;8,289;0;17,031;0
"216";20,446;3,158;0,269;0;0,389;0,417;0,413;2,635;0;4,827;0,379;0;67,066;0
"217";43,57;4,699;1,316;0;1,489;0,719;0;1,859;0;39,89;0,524;0;5,935;0
"218";19,297;4,711;0,161;0;19,817;20,369;0;31,051;0;0;1,941;0;2,653;0
"219";19,618;12,342;5,407;0;9,479;15,008;7,863;10,104;0;3,073;4,418;0;12,689;0
"220";35,569;13,292;6,128;0;2,303;3,231;3,604;5,382;0;6,231;6,363;0;17,898;0
"221";37,273;23,286;0,449;0;1,999;10,736;2,324;4,994;0;10,236;1,487;0;7,215;0
"222";23,672;8,446;0,264;0;4,27;1,553;1,604;53,718;0;2,713;2,212;0;1,548;0
"223";18,114;21,303;0,359;0;38,437;3,817;2,367;4,229;0;0;3,055;0;8,319;0
"224";6,395;14,376;0,165;0;3,624;0,667;0;30,027;0;39,721;3,533;0;1,492;0
"225";56,976;11,14;0;0;3,073;2,105;3,491;2,141;0;1,304;3,28;0;16,49;0
"226";50,88;8,222;2,002;0;16,289;0,526;0,907;4,269;0;2,57;2,375;0;11,961;0
"227";16,772;16,819;0,935;0;7,212;0,966;1,947;9,864;0;0;0,59;0;44,894;0
"228";50,755;15,078;0,39;0;5,459;3,081;0;15,966;0;5,545;1,102;0;2,625;0
"229";48,052;4,626;0,12;0;3,33;0,343;2,524;18,238;0;3,143;1,153;0;18,471;0
"230";44,886;15,202;0,125;0;2,366;5,032;5,312;4,629;0;15,172;1,233;0;6,042;0
"231";15,495;5,324;0,698;0;6,034;1,11;0;3,959;0;13,783;1,496;0;52,101;0
"232";17,478;28,182;0,375;0;6,728;3,05;0;3,428;0;8,245;0,968;0;31,547;0
"233";19,367;9,565;0,351;0;29,14;3,889;2,61;26,385;0;0,668;2,27;0;5,753;0
"234";9,898;11,912;0,169;0;8,808;0,837;3,447;20,181;0;10,94;8,919;0;24,889;0
"235";17,317;18,943;13,36;0;3,199;0,916;0;13,861;0;1,274;2,015;0;29,114;0
"236";35,539;4,35;0,293;0;1,316;0,612;10,09;44,597;0;1,086;0,575;0;1,542;0
"237";27,111;1,63;1,108;0;36,55;1,411;0;27,083;0;1,711;1,152;0;2,244;0
"238";65,954;16,765;1,044;0;3,439;0,929;0;3,694;0;2,549;1,375;0;4,252;0
"239";41,428;7,546;0,269;0;10,416;9,214;8,905;5,073;0;3,664;1,098;0;12,387;0
"240";83,21;1,626;0;0;0,487;0,232;0,243;2,341;0;5,822;0,413;0;5,626;0
"241";37,413;38,589;3,121;0;0,542;7,663;1,089;3,667;0;1,535;3,951;0;2,43;0
"242";79,157;7,677;1,829;0;1,464;0,542;0,443;3,79;0;1,412;1,248;0;2,438;0
"243";40,12;17,459;0,386;0;7,937;5,217;0;14,265;0;2,832;4,381;0;7,402;0
"244";22,134;22,13;0,667;0;8,721;3,527;1,746;10,221;0;20,206;2,286;0;8,361;0
"245";65,786;23,066;0,416;0;1,17;0,704;0;3,269;0;1,886;0,874;0;2,829;0
"246";21,14;16,01;0,56;0;13,704;6,193;1,316;10,403;0;3,64;2,203;0;24,83;0
"247";1,229;96,64;0,121;0;0,027;0,016;0,035;0,717;0;0,079;0,081;0;1,055;0
"248";1,166;0,221;97,413;0;0,291;0,133;0,023;0,087;0;0,017;0,055;0;0,594;0
"249";13,336;49,127;0,653;0;0,569;2,063;4,638;6,457;0;14,971;3,571;0;4,614;0
"250";36,069;8,459;0,429;0;6,26;2,347;1,949;4,196;0;2,664;4,162;0;33,466;0
"251";63,783;8,732;1,614;0;1,555;0,636;0,573;14,493;0;2,426;2,042;0;4,146;0
"252";23,721;16,211;1,076;0;3,571;1,267;3,259;32,799;0;7,513;2,426;0;8,155;0
"253";34,665;18,622;0,884;0;2,176;5,373;0;8,055;0;23,308;0,45;0;6,468;0
"254";13,967;34,337;0,894;0;1,864;1,25;0;23,877;0;1,716;1,672;0;20,423;0
"255";58,339;25,399;0,303;0;1,873;2,412;0;6,085;0;1,708;1,001;0;2,879;0
"256";98,806;0,125;0,003;0;0,299;0,018;0,016;0,312;0;0,042;0,017;0;0,361;0
"257";10,871;13,717;3,91;0;2,219;8,842;3,726;14,367;0;16,426;1,937;0;23,986;0
"258";93,595;1,813;0,174;0;0,28;0,251;0,156;2,32;0;0,49;0,463;0;0,457;0
"259";21,03;23,049;0,158;0;3,285;2,395;4,553;36,971;0;1,98;1,242;0;5,337;0
"260";92,556;1,068;0,024;0;0,249;0,442;0,127;0,896;0;0,66;0,092;0;3,884;0
"261";24,339;15,681;0,675;0;10,294;2,636;1,672;11,912;0;6,134;21,731;0;4,927;0
"262";47,396;17,397;5,735;0;1,698;11,396;0;6,505;0;4,696;1,551;0;3,626;0
"263";10,265;48,574;0,28;0;1,377;2,442;0;24,363;0;7,666;1,488;0;3,544;0
"264";62,2;8,695;0,328;0;4,598;0,324;1,461;5,419;0;1,998;3,891;0;11,087;0
"265";40,395;13,245;0,343;0;5,072;10,132;10,339;6,784;0;1,444;3,857;0;8,389;0
"266";63,813;4,592;0,211;0;1,189;3,654;0;19,903;0;1,215;1,72;0;3,703;0
"267";8,684;5,563;0,777;0;36,922;1,245;1,148;25,36;0;1,396;0,649;0;18,256;0
"268";49,316;40,734;0,199;0;1,019;0,77;0,552;4,631;0;0,386;0,53;0;1,864;0
"269";21,636;48,069;2,407;0;2,794;1,294;2,382;6,226;0;4,508;2,843;0;7,841;0
"270";61,516;9,751;0;0;1,793;1,621;1,889;11,703;0;0,535;2,047;0;9,145;0
"271";30,51;16,031;4,183;0;1,381;0,944;1,915;34,333;0;4,87;1,507;0;4,325;0
"272";7,532;13,814;0,515;0;5,715;2,087;0;35,143;0;15,956;7,4;0;11,837;0
"273";10,075;4,501;0,395;0;0,855;0,769;2,451;50,005;0;0,734;1,717;0;28,497;0
"274";17,906;8,403;3,228;0;15,94;1,306;1,715;14,492;0;21,391;0,988;0;14,63;0
"275";72,843;8,374;0,301;0;1,233;0,795;0;8,699;0;0,454;0,659;0;6,643;0
"276";44,016;21,273;0;0;4,254;5,507;0,69;10,486;0;1,893;5,343;0;6,538;0
"277";14,774;23,937;0,032;0;3,4;0,405;0,915;2,46;0;1,142;0,547;0;52,388;0
