"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"25";70,172;12,902;0;0,127;2,038;0,101;4,172;0,422;0;8,296;1,257;0,118;0,395;0
"26";79,545;3,702;0;0;1,324;0,062;6,262;0,117;0;2,412;5,777;0,083;0,717;0
"27";62,09;7,202;0;0,13;7,206;0,092;12,951;1,672;0;4,769;2,53;0,191;1,167;0
"28";74,24;8,756;0;0;2,174;0,017;1,68;0,542;0;1,647;5,649;0,297;4,999;0
"29";32,039;12,194;0;0;22,944;0;2,439;25,487;0;1,77;1,257;0,134;1,736;0
"30";64,286;16,584;0;0,836;3,721;0,061;6,055;1,11;0;1,576;1,767;0,236;3,769;0
"31";37,392;25,31;0;0,234;9,286;0,111;14,764;0,868;0;2,351;3,539;0,726;5,42;0
"32";15,683;49,128;0;0,047;5,356;0,059;3,91;0,417;0;22,64;1,083;0,114;1,563;0
"33";87,589;2,564;0;0,239;0,507;0;0,334;0,196;0;2,968;0,604;0,089;4,911;0
"34";61,38;9,315;0;0,091;2,191;0;4,024;0,628;0;14,305;3,089;0,256;4,719;0
"35";61,148;18,08;0;0,311;8,441;0,02;4,218;1,406;0;2,136;1,992;0,318;1,929;0
"36";30,148;60,289;0;0,418;1,624;0,05;2,56;0,633;0;2,006;1,714;0,154;0,404;0
"37";92,005;1,847;0;0;1,026;0,018;0,769;0,127;0;3,028;0,293;0,474;0,412;0
"38";47,024;10,242;0;0;2,336;0;5,753;3,88;0;0,717;27,127;1,307;1,615;0
"39";27,693;58,264;0;0,156;2,713;0,06;3,899;3,33;0;0,87;2,205;0,042;0,769;0
"40";65,164;7,414;0;0;6,615;0,171;3,217;3,337;0;0,818;11,507;0,114;1,642;0
"41";12,288;76,548;0;0,273;6,515;0,056;1,522;0,23;0;0,449;0,876;0,067;1,175;0
"42";41,746;8,215;0;0,269;3,763;0,16;4,048;1,197;0;2,313;5,825;0,134;32,329;0
"43";28,716;30,683;0;1,177;5,502;0,103;5,446;0,494;0;1,6;23,667;0,114;2,497;0
"44";58,344;19,312;0;0,378;4,396;0,225;7,206;0,796;0;1,382;1,655;0,18;6,127;0
"45";66,508;11,499;0;0;6,533;0,36;0,772;0,597;0;5,609;3,608;0,129;4,385;0
"46";40,476;17,609;0;0,115;4,302;0,385;5,294;0,22;0;8,386;14,443;0,861;7,907;0
"47";50,727;23,597;0;0;4,521;0;3,665;4,95;0;1,346;6,68;0,183;4,331;0
"48";43,732;15,06;0;0,726;16,073;0;3,8;0,408;0;2,866;5,29;0,277;11,77;0
"49";9,098;9,644;0;0,206;1,285;0,012;3,917;0,189;0;57,917;1,167;0,045;16,52;0
"50";98,496;0,487;0;0;0,22;0,046;0,3;0,05;0;0,131;0,097;0,018;0,155;0
"51";76,622;7,595;0;0;1,258;0;5,012;0,44;0;1,94;4,528;0,13;2,474;0
"52";34,396;35,654;0;0,762;5,133;0;4,71;0,997;0;4,13;6,189;0,349;7,681;0
"53";57,231;13,447;0;0,31;1,917;1,134;18,208;1,068;0;2,205;1,476;0,218;2,787;0
"54";28,824;58,341;0;0,278;3,884;0,116;1,688;0,423;0;2,735;2,893;0,131;0,688;0
"55";80,517;11,208;0;0;1,74;0,236;2,554;0,127;0;0,847;1,462;0,092;1,217;0
"56";43,428;24,057;0;0,181;6,543;0,085;4,497;6,016;0;8,257;5,175;0,275;1,485;0
"57";16,248;14,679;0;0,532;1,533;0;23,245;0,688;0;1,21;36,445;0,258;5,164;0
"58";11,052;85,071;0;0,064;0,318;0,061;0,314;0,344;0;1,164;0,394;0,021;1,196;0
"59";13,482;5,666;0;0;52,884;0,031;1,745;0,629;0;18,359;6,746;0,058;0,4;0
"60";11,475;2,214;0;0;1,164;0,016;1,293;0,062;0;82,834;0,764;0,014;0,163;0
"61";88,42;3,462;0;0;0,555;0,027;2,381;0,148;0;2,811;0,721;0,158;1,317;0
"62";32,019;55,591;0;0;1,363;0,146;2,177;1,412;0;2,03;4,1;0,187;0,975;0
"63";50,038;24,938;0;0;4,294;0,147;15,233;0,524;0;1,403;1,589;0,134;1,7;0
"64";16,414;73,476;0;0,027;1,479;0,098;2,001;0,172;0;0,661;4,647;0,059;0,965;0
"65";34,667;13,398;0;1,072;30,056;0,165;2,466;1,839;0;12,914;1,833;0,383;1,206;0
"66";77,977;7,326;0;0,901;1,555;0,092;2,437;0,347;0;0,819;2,176;0,097;6,272;0
"67";28,847;7,333;0;0,204;22,809;0,061;4,389;0,343;0;31,822;3,119;0,286;0,788;0
"68";63,549;9,9;0;0,115;5,924;0;3,399;3,326;0;0,876;6,019;0,174;6,717;0
"69";60,872;29,283;0;0,701;1,423;0,024;2,022;0,874;0;0,637;2,413;0,116;1,635;0
"70";55,268;4,387;0;0,232;6,182;0;2,648;27,256;0;1,938;0,888;0,122;1,08;0
"71";76,093;8,854;0;0,156;1,495;0,05;2,349;5,126;0;1,96;2,465;0,249;1,203;0
"72";79,244;3,423;0;0;6,545;0,018;1,132;0,28;0;0,318;1,946;0,043;7,051;0
"73";41,943;16,247;0;0;4,103;0;9,443;0,483;0;2,648;2,611;0,105;22,416;0
"74";60,972;17,279;0;0;3,955;2,064;3,392;0,86;0;2,819;6,14;0,143;2,376;0
"75";30,543;16,16;0;0;0,837;0,209;8,493;0,333;0;0,944;37,458;0,156;4,868;0
"76";72,672;16,234;0;0,685;2,02;0,014;3,417;0,437;0;0,936;2,186;0,058;1,341;0
"77";82,862;5,551;0;0,708;2,067;0,071;2,35;0,482;0;0,898;3,089;0,188;1,735;0
"78";34,197;13,828;0;0,038;5,5;0,045;1,934;1,785;0;6,024;3,18;0,047;33,422;0
"79";64,447;10,378;0;0,12;3,236;0;8,687;0,689;0;2,439;4,455;0,945;4,604;0
"80";44,847;13,398;0;0,123;1,989;0,035;3,618;0,498;0;2,598;8,785;0,101;24,009;0
"81";52,057;18,168;0;0,821;2,981;0,263;3,771;1,129;0;2,215;16,642;0,384;1,571;0
"82";16,678;80,604;0;0,029;0,471;0,014;0,842;0,503;0;0,249;0,339;0,024;0,246;0
"83";91,308;4,637;0;0;0,426;0,011;0,745;0,916;0;0,786;0,339;0,018;0,813;0
"84";55,412;24,009;0;0,228;5,324;1,048;2,898;1,258;0;1,621;4,452;0,257;3,493;0
"85";80,882;10,337;0;0;1,388;0,711;2,578;0,691;0;0,556;1,739;0,239;0,88;0
"86";73,793;9,653;0;0,247;2,714;0,063;5,507;0,339;0;1,511;4,65;0,049;1,473;0
"87";30,909;7,394;0;0,355;16,992;5,772;0,932;0,347;0;0,735;35,844;0,042;0,678;0
"88";49,196;26,62;0;1,088;1,133;0,035;3,208;0,584;0;2,993;12,73;0,047;2,367;0
"89";22,555;22,161;0;0,17;6,965;0,173;3,41;0,822;0;11,793;11,397;0,45;20,105;0
"90";33,748;21,597;0;0;5,606;0,278;5,742;6,051;0;6,61;16,529;0,279;3,561;0
"91";77,106;9,302;0;0,346;3,428;0,144;1,916;0,522;0;2,573;1,808;0,14;2,715;0
"92";46,629;34,27;0;0,332;1,713;1,655;9,17;0,887;0;1,141;2,252;0,183;1,77;0
"93";53,999;12,801;0;0,324;4,733;0,2;4,247;7,414;0;1,782;10,402;0,208;3,891;0
"94";41,779;14,562;0;0,149;1,799;0,08;4,952;0,724;0;22,134;3,85;0,103;9,869;0
"95";68,626;19,711;0;0;2,342;0,022;4,648;0,273;0;0,989;2,319;0,127;0,943;0
"96";34,76;12,103;0;0,129;11,055;0,031;3,65;0,723;0;25,933;2,325;0,233;9,058;0
"97";75,744;6,986;0;0,062;1,934;0,172;1,93;5,338;0;4,065;1,933;0,231;1,605;0
"98";94,325;1,948;0;0;0,794;0,041;0,932;0,095;0;0,731;0,63;0,048;0,455;0
"99";63,882;11,996;0;0;2,257;0,232;8,356;1,166;0;2,724;7,095;0,294;1,997;0
"100";21,151;18,216;0;0,161;49,996;0,041;2,183;0,482;0;0,674;4,933;0,781;1,382;0
"101";65,233;13,972;0;0,655;4,09;0,069;2,145;0,782;0;9,26;1,858;0,438;1,499;0
"102";35,44;30,199;0;0,178;4,709;4,475;5,316;0,382;0;1,696;13,772;0,154;3,679;0
"103";55,798;28,003;0;0,101;1,022;0,034;9,858;0,321;0;1,77;2,211;0,186;0,695;0
"104";46,405;5,407;0;0;9,553;0,23;2,509;0,125;0;29,521;4,126;0,078;2,045;0
"105";76,434;12,07;0;1,273;0,961;0,033;0,386;0,173;0;5,733;2,015;0,535;0,388;0
"106";22,932;39,74;0;0;14,021;0,138;2,985;0,314;0;1,753;11,582;0,231;6,304;0
"107";59,071;9,962;0;0;1,054;0,064;23,817;0,171;0;2,938;2,326;0,048;0,549;0
"108";60,811;13,246;0;0,271;3,487;0,067;6,305;1,045;0;9,344;2,045;0,19;3,189;0
"109";37,784;37,96;0;0,605;0,937;0,02;0,496;0,089;0;21,21;0,492;0,175;0,232;0
"110";39,249;34,515;0;0;1,814;0,03;1,448;15,096;0;5,856;0,828;0,179;0,982;0
"111";70,636;6,772;0;0,586;8,051;0,046;9,607;0,538;0;0,628;2,347;0,052;0,736;0
"112";60,49;18,229;0;0,101;2,131;0,184;2,968;0,465;0;3,378;2,194;0,212;9,649;0
"113";15,785;2,698;0;0,17;76,416;0,013;0,691;0,146;0;0,61;2,729;0,092;0,65;0
"114";74,749;5,276;0;0,219;1,535;0,026;11,956;0,682;0;2,018;2,373;0,051;1,115;0
"115";56,552;16,593;0;0,685;4,711;0,154;3,936;0,466;0;7,98;4,728;0,412;3,782;0
"116";30,714;59,387;0;0;3,038;0;4,08;0,299;0;0,481;0,905;0,061;1,035;0
"117";35,407;51,088;0;0,584;4,073;0;2,556;0,284;0;2,549;1,332;1,302;0,825;0
"118";50,67;11,094;0;0,388;4,102;0,23;6,441;0,376;0;7,645;6,68;0,211;12,163;0
"119";78,642;8,733;0;0,137;1,994;1,964;1,889;1,397;0;1,828;1,454;0,37;1,593;0
"120";38,666;4,114;0;0,11;1,766;0,052;3,712;0,141;0;0,41;23,806;0,08;27,142;0
"121";26,028;22,205;0;0;8,421;0,053;13,94;0,675;0;3,37;2,829;0,85;21,627;0
"122";91,108;5,486;0;0,024;1,868;0,02;0,481;0,109;0;0,273;0,295;0,019;0,317;0
"123";83,205;3,724;0;0,074;6,978;0,016;3,188;0,091;0;0,65;1,106;0,146;0,82;0
"124";27,856;58,62;0;0,072;1,55;0;5,084;1,773;0;0,841;2,757;0,08;1,368;0
"125";72,267;8,805;0;0,025;0,307;0,134;1,623;0,164;0;0,63;15,806;0,04;0,199;0
"126";21,737;9,121;0;0;1,705;0,137;44,661;1,259;0;0,552;7,236;0,07;13,522;0
"127";99,88;0,041;0;0;0,008;0;0,025;0,001;0;0,024;0,006;0;0,015;0
"128";47,098;22,681;0;0;2,909;0,137;9,783;0,784;0;3,308;4,519;4,102;4,68;0
"129";93,161;3,626;0;0,079;1,1;0,01;0,698;0,335;0;0,269;0,294;0,042;0,385;0
"130";5,289;93,381;0;0;0,507;0,019;0,176;0,062;0;0,178;0,272;0,01;0,106;0
"131";55,429;9,349;0;0,819;15,309;0,13;5,594;0,439;0;8,026;3,266;0,064;1,576;0
"132";27,779;14,447;0;0,259;16,33;0,18;6,648;18,236;0;0,659;3,991;0,169;11,302;0
"133";78,844;7,129;0;0,12;3,351;0,012;3,185;0,126;0;2,852;2,058;0,09;2,234;0
"134";74,548;13,145;0;0,37;0,829;0,092;1,706;1,844;0;4,127;2,366;0,053;0,921;0
"135";50,345;13,392;0;0,146;2,072;0,192;16,671;0,459;0;1,394;1,962;0,06;13,306;0
"136";40,836;1,63;0;0;50,43;0,095;0,78;0,195;0;4,27;1,264;0,019;0,48;0
"137";25,134;4,618;0;0,186;0,759;0,212;1,287;0,806;0;63,681;2,331;0,029;0,956;0
"138";9,123;81,939;0;0,126;0,534;0;2,614;2,851;0;0,429;1,234;0,046;1,106;0
"139";92,306;1,33;0;0,021;0,437;0,014;0,743;3,81;0;0,157;0,57;0,035;0,577;0
"140";78,222;10,062;0;0,06;2,059;0,03;1,352;0,348;0;2,205;0,687;0,173;4,802;0
"141";22,555;29,483;0;0,149;2,355;0,131;6,374;0,301;0;3,117;1,729;0,19;33,615;0
"142";63,655;14,372;0;0;3,6;0,022;3,455;6,269;0;1,173;2,578;0,082;4,794;0
"143";73,575;4,882;0;2,658;0,817;0,061;4,225;0,702;0;5,677;1,997;0,604;4,8;0
"144";28,16;45,591;0;0,608;5,548;0,218;3,378;0,54;0;4,833;7,277;0,134;3,711;0
"145";45,727;18,009;0;0;6,665;0,048;16,306;0,943;0;3,072;3,019;0,126;6,085;0
"146";72,407;11,349;0;0,223;5,622;0,441;5,135;0,407;0;1,035;2,354;0,252;0,775;0
"147";73,003;10,695;0;0,114;3,587;1,457;4,258;0,572;0;2,45;2,849;0,426;0,591;0
"148";68,112;10,283;0;0;3,477;0;3,434;0,738;0;3,636;7,366;0,255;2,7;0
"149";89,728;4,994;0;0,052;0,247;0,009;0,518;0,178;0;0,186;0,396;0,032;3,659;0
"150";37,103;8,47;0;0,372;13,006;0,052;7,39;0,4;0;23,346;4,01;2,458;3,393;0
"151";98,825;0,447;0;0,013;0,101;0,062;0,128;0,039;0;0,104;0,177;0,006;0,098;0
"152";40,241;3,879;0;0;11,498;0,072;33,898;1,962;0;0,773;6,426;0,11;1,142;0
"153";65,353;18,381;0;0,708;1,69;0,169;2,939;0,67;0;5,077;2,096;0,144;2,773;0
"154";18,557;8,596;0;0,106;0,859;0,018;1,562;0,099;0;0,284;0,836;0,028;69,054;0
"155";25,333;2,248;0;0,032;1,93;0,019;0,882;0,159;0;68,944;0,3;0,032;0,12;0
"156";76,376;10,438;0;0;4,173;0,362;2,445;0,334;0;1,584;2,834;0,137;1,317;0
"157";77,63;5,829;0;0;0,965;0,07;1,237;0,205;0;5,778;7,039;0,15;1,096;0
"158";73,434;4,719;0;0;1,789;0,21;6,051;0,2;0;1,356;10,286;0,066;1,89;0
"159";44,013;32,873;0;0;4,816;0,068;4,907;0,437;0;4,818;6,58;0,197;1,291;0
"160";33,901;14,424;0;22,325;1,79;0,904;16,032;0,246;0;3,734;4,686;0,137;1,822;0
"161";60,774;16,313;0;0;1,803;5,635;5,003;2,253;0;0,602;5,784;0,208;1,626;0
"162";85,267;3,893;0;0,098;2,658;0,048;2,085;1,056;0;1,412;0,684;0,116;2,682;0
"163";26,918;29,368;0;0,897;26,305;0,116;5,008;0,331;0;3,123;4,602;0,113;3,219;0
"164";22,277;62,336;0;0,039;6,249;0,148;3,852;0,168;0;1,575;0,949;0,093;2,314;0
"165";79,845;5,335;0;0,397;1,677;0,025;3,835;3,929;0;0,331;0,98;0,105;3,54;0
"166";41,658;29,603;0;2,494;2,868;0,14;2,885;5,314;0;0,877;3,544;0,282;10,334;0
"167";24,881;19,725;0;0,152;3,95;0,028;34,934;0,287;0;2,601;6,583;0,378;6,48;0
"168";9,811;2,189;0;0;0,921;0,006;0,486;0,757;0;85,288;0,433;0,022;0,089;0
"169";76,08;11,045;0;0;0,792;0;0,918;0,413;0;1,281;1,667;0,149;7,657;0
"170";1,54;96,923;0;0,022;0,082;0;0,421;0,066;0;0,67;0,112;0,015;0,149;0
"171";64,935;16,713;0;0;1,82;1,009;1,993;0,794;0;1,006;4,278;0,195;7,256;0
"172";17,145;16,417;0;0,513;3,831;0,136;3,463;1,658;0;4,584;50,08;0,308;1,864;0
"173";28,745;8,625;0;0,122;7,338;0,1;3,12;0,607;0;1,021;1,522;0,089;48,713;0
"174";59,341;27,809;0;0,08;3,147;0,063;2,5;0,821;0;0,18;5,478;0,118;0,462;0
"175";74,545;2,718;0;0;1,509;0,081;16,227;1,535;0;0,222;1,992;0,028;1,144;0
"176";46,931;11,414;0;0;2,963;0,078;2,786;2,729;0;20,345;5,836;0,329;6,588;0
"177";72,609;6,808;0;1,903;0,852;0,032;4,592;5,095;0;1,243;5,642;0,305;0,92;0
"178";30,563;6,102;0;0,42;3,785;0,049;2,792;0,236;0;4,831;2,099;0,136;48,988;0
"179";69,364;8,524;0;0,987;2,983;0,091;5,008;0,376;0;4,553;3,151;0,315;4,647;0
"180";19,731;27,369;0;1,005;10,108;0,114;2,173;0,225;0;35,451;0,967;0,072;2,787;0
"181";64,946;3,904;0;0,155;1,509;0,019;3,597;0,535;0;1,399;1,117;3,403;19,416;0
"182";52,864;26,321;0;0;4,968;0,055;2,866;1,3;0;4,078;4,97;0,313;2,266;0
"183";90,636;1,261;0;0,028;0,478;0,004;0,65;0,264;0;1,632;4,908;0,041;0,097;0
"184";61,272;7,301;0;0,273;1,198;0,043;2,748;0,203;0;1,082;24,579;0,111;1,19;0
"185";69,968;17,637;0;0;0,955;0,139;2,225;1,984;0;1,461;2,798;0,097;2,736;0
"186";55,137;26,739;0;0;4,111;0,206;2,541;1,05;0;3,021;2,483;0,226;4,486;0
"187";91,605;3,786;0;0;0,275;0,036;0,749;0,091;0;0,122;2,903;0,103;0,329;0
"188";91,902;2,312;0;0,04;0,563;0,053;0,63;0,087;0;0,156;3,452;0,039;0,765;0
"189";78,65;8,067;0;0,128;4,673;0,034;2,294;1,19;0;1,935;2,347;0,117;0,565;0
"190";35,754;11,151;0;0;3,756;19,154;6,742;1,938;0;17,15;2,94;0,441;0,973;0
"191";77,638;9,695;0;0,683;1,948;0,088;4,366;0,264;0;3,401;1,244;0,036;0,637;0
"192";47,765;39,527;0;0;8,961;0,013;0,571;0,07;0;1,611;0,53;0,028;0,922;0
"193";43,813;29,733;0;0;2,134;0,031;10,532;7,14;0;1,639;2,164;1,265;1,55;0
"194";58,134;4,54;0;0,092;31,271;0,071;2,728;0,126;0;0,787;0,761;0,028;1,463;0
"195";75,893;7,531;0;0;1,029;0,465;5,273;0,401;0;4,647;3,144;0,056;1,561;0
"196";57,119;17,991;0;0,339;1,586;0,048;1,882;0,523;0;16,055;2,685;0,113;1,659;0
"197";39,074;10,369;0;0,296;7,642;0,104;6,24;1,633;0;7,964;10,11;0,235;16,334;0
"198";40,019;44,615;0;0;2,751;0,14;3,049;0,727;0;1,671;5,725;0,129;1,174;0
"199";96,294;1,465;0;0,114;0,477;0,009;0,767;0,059;0;0,121;0,262;0,014;0,416;0
"200";76,654;4,55;0;0;2,806;0,022;1,084;0,259;0;5,944;5,532;0,18;2,971;0
"201";17,415;74,098;0;0,213;1,995;0,016;2,069;0,237;0;1,84;1,688;0,063;0,366;0
"202";59,268;20,391;0;0;6,445;0,544;3,336;4,281;0;1,475;3,043;0,123;1,095;0
"203";55,114;28,903;0;0,353;2,102;0,057;2,225;3,687;0;5,399;1,522;0,134;0,504;0
"204";57,2;9,9;0;0,289;13,103;1,612;2,74;0,629;0;1,019;6,075;0,32;7,111;0
"205";37,689;28,475;0;1,275;6,556;0,079;3,174;0,431;0;15,99;2,814;0,047;3,471;0
"206";43,496;28,625;0;0,221;1,897;0,154;5,673;1,587;0;0,926;4,075;0,113;13,233;0
"207";24,853;16,709;0;0;6,316;0,109;2,115;30,733;0;1,265;1,429;0,437;16,035;0
"208";54,743;28,676;0;0,713;3,608;0,041;5,008;0,207;0;2,295;3,857;0,231;0,621;0
"209";65,231;22,707;0;0,095;5,818;0,156;0,943;0,475;0;0,316;3,489;0,095;0,674;0
"210";63,617;15,875;0;0,443;5,511;0,113;7,219;0,922;0;1,656;3,109;0,117;1,417;0
"211";43,479;18,288;0;0,598;3,012;0,142;11,366;8,793;0;8,145;4,404;0,512;1,259;0
"212";88,28;3,068;0;0,374;2,64;0;1,426;0,44;0;0,426;1,759;0,098;1,487;0
"213";37,679;15,341;0;0,368;20,744;0,038;1,058;0,86;0;1,824;1,104;0,091;20,891;0
"214";46,872;17,367;0;0,247;6,178;0,44;4,536;0,882;0;1,279;17,69;0,425;4,083;0
"215";66,558;13,881;0;0,108;4,563;0,223;6,201;0,974;0;3,903;2,029;0,084;1,475;0
"216";98,95;0,507;0;0,011;0,052;0,004;0,047;0,027;0;0,212;0,066;0,003;0,12;0
"217";41,3;15,411;0;0,461;2,648;0,357;22,958;1,96;0;3,264;2,28;0,12;9,241;0
"218";38,125;53,123;0;0;0,306;0,043;0,709;0,186;0;6,638;0,65;0,026;0,195;0
"219";67,576;21,351;0;0,155;2,694;0,212;2,482;0,536;0;1,427;1,653;0,189;1,725;0
"220";70,425;8,705;0;0,089;3,342;0,118;3,501;3,056;0;1,539;4,019;0,138;5,069;0
"221";46,038;26,558;0;0;7,811;0,188;3,615;1,688;0;1,586;5,97;1,179;5,368;0
"222";68,235;17,644;0;1,068;3,754;0,28;3,092;0,808;0;1,919;1,82;0,067;1,312;0
"223";48,303;24,172;0;0;6,027;0,08;2,985;0,444;0;11,659;3,912;0,138;2,28;0
"224";29,216;27,058;0;0;1,994;6,115;6,855;5,936;0;0,941;4,126;0,111;17,648;0
"225";43,485;45,246;0;0;0,242;0,104;9,064;0,137;0;0,663;0,166;0,021;0,871;0
"226";5,608;59,481;0;0,131;0,175;0,025;0,547;0,034;0;0,196;33,587;0,03;0,188;0
"227";87,152;4,126;0;0;3,041;0,086;1,878;0,695;0;0,538;1,324;0,181;0,978;0
"228";74,288;8,286;0;0;2,14;0,032;2,267;4,835;0;1,685;5,316;0,213;0,939;0
"229";56,593;17,731;0;0,12;11,446;0,092;6,984;0,216;0;1,154;1,858;0,185;3,621;0
"230";25,579;33,328;0;0,66;7,207;0,044;3,413;4,287;0;20,879;2,243;0,091;2,269;0
"231";0,021;99,967;0;0;0,001;0;0,001;0;0;0,005;0,002;0;0,002;0
"232";31,32;7,495;0;0,314;2,832;0;54,924;0,354;0;0,452;1,708;0,102;0,498;0
"233";33,841;17,405;0;8,411;4,897;0,088;15,451;5,445;0;6,597;6,674;0,118;1,072;0
"234";51,639;13,647;0;0,295;9,166;2,451;7,189;1,032;0;10,845;2,005;0,224;1,505;0
"235";28,933;10,706;0;1,11;14,77;0,984;3,081;1,928;0;2,043;28,633;0,204;7,607;0
"236";70,755;7,999;0;0;4,79;0,037;10,14;0,947;0;0,63;1,979;0,444;2,279;0
"237";48,377;30,906;0;0;4,058;0,497;3,727;0,393;0;4,664;4,961;0,314;2,103;0
"238";84,068;6,218;0;0,059;0,893;0,055;2,631;0,465;0;2,589;1,495;0,105;1,422;0
"239";53,356;13,782;0;0,327;3,909;0;7,753;0,95;0;11;3,195;0,437;5,291;0
"240";56,927;12,906;0;0,354;2,127;0,022;1,958;0,419;0;0,254;0,951;0,059;24,023;0
"241";48,276;12,389;0;0,808;4,833;0;6,186;3,085;0;16,884;2,955;0,157;4,427;0
"242";32,118;21,249;0;0;5,357;0,491;20,871;1,436;0;1,726;15,23;0,36;1,162;0
"243";50,397;20,683;0;0,412;5,042;1,012;5,109;5,024;0;4,222;2,795;0,748;4,555;0
"244";78,591;10,294;0;0,051;2,232;0,08;1,089;0,175;0;5,489;1,418;0,053;0,527;0
"245";33,328;7,304;0;0,499;6,277;0,156;4,887;1,311;0;6,632;16,814;19,962;2,829;0
"246";75,295;9,297;0;0,648;6,777;0,014;2,114;0,541;0;0,303;3,416;0,189;1,407;0
"247";61,994;19,39;0;0;1,318;0,129;2,673;6,6;0;1,553;1,213;0,239;4,891;0
"248";89,621;5,346;0;0,021;0,456;0;0,769;1,487;0;0,347;1,502;0,105;0,345;0
"249";62,633;20,487;0;0,161;3,89;0;6,799;0,295;0;1,399;1,605;0,08;2,651;0
"250";73,249;8;0;0;1,496;0,165;2,723;4,186;0;2,073;1,12;0,288;6,7;0
"251";86,987;3,753;0;0,062;2,863;0,022;0,535;0,093;0;0,502;4,886;0,055;0,243;0
"252";24,588;7,465;0;0;1,519;0,18;56,903;1,587;0;1,42;4,9;0,034;1,404;0
"253";51,363;3,327;0;0,028;1,102;0;6,411;0,406;0;6,844;30,06;0,167;0,292;0
"254";54,71;14,345;0;0,084;8,322;0,232;3,507;0,981;0;1,363;12,308;0,317;3,832;0
"255";36,521;18,167;0;0;13,715;0,027;9,217;0,374;0;0,131;2,516;0,064;19,267;0
"256";74,899;1,811;0;0;1,477;0,55;0,501;0,949;0;0,317;0,899;0,007;18,589;0
"257";19,278;5,46;0;0;0,209;0,021;0,499;0,038;0;73,998;0,288;0,043;0,166;0
"258";61,504;17,396;0;0;4,872;0,417;3,737;7,301;0;1,05;3,009;0,127;0,586;0
"259";62,576;21,968;0;0,13;2,969;0,046;2,928;4,705;0;1,556;1,569;0,31;1,242;0
"260";41,588;11,641;0;0,098;15,877;0,084;5,467;0,527;0;11,792;5,728;0,148;7,05;0
"261";78,853;5,15;0;0;4,014;0,985;2,744;0,302;0;6,485;1,021;0,065;0,381;0
"262";93,382;2,534;0;0,146;0,367;0,037;1,968;0,073;0;0,372;0,475;0,05;0,596;0
"263";28,313;59,446;0;0,891;2,647;0,038;2,255;1,525;0;0,561;2,227;0,777;1,321;0
"264";25,22;14,468;0;0,346;18,092;0,055;2,332;0,367;0;29,011;2,771;0,348;6,99;0
"265";58,167;10,636;0;0,731;13,17;0,173;6,148;0,92;0;3,501;1,775;0,039;4,741;0
"266";26,676;51,098;0;0,427;4,99;0;5,418;0,914;0;2,403;5,694;0,131;2,25;0
