"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"23";19,223;1,634;0,048;1,586;1,042;0,032;0,413;0,385;73,356;0,718;0,485;0;0,829;0,25
"24";58,053;6,074;0,139;0,252;0,843;0,015;1,281;2,553;25,968;2,491;1,784;0;0,547;0
"25";15,723;3,34;0,131;0,084;1,749;0,012;1,003;0,521;75,899;0,338;1,026;0;0,175;0
"26";47,172;3,047;0,146;0,063;1,286;0,023;0,672;3,454;42,853;0,775;0,284;0;0,227;0
"27";33,16;2,369;0,046;0,121;4,037;0,015;1,919;1,198;56,101;0,416;0,393;0;0,226;0
"28";32,789;3,487;0,08;0,041;0,36;0,02;1,598;1,135;59,304;0,475;0,305;0;0,384;0,023
"29";43,45;4,226;0,028;0,138;1,261;0,017;1,72;0,826;45,949;1,741;0,202;0;0,441;0
"30";18,106;56,59;0,045;0,214;5,519;0,021;2,107;0,604;15,331;0,608;0,45;0;0,361;0,044
"31";74,507;2,587;0,19;1,397;0,977;0,062;0,328;0,335;18,353;0,117;0,368;0;0,779;0
"32";38,754;6,759;0,313;0,161;0,958;0,016;1,801;0,737;49,618;0,391;0,249;0;0,243;0
"33";17,175;1,501;0,067;0,105;0,466;0,025;0,236;0,248;78,606;0,142;0,194;0;1,201;0,034
"34";85,701;3,944;0,09;0,03;0,748;0,369;5,798;1,486;0;0,247;0,749;0;0,838;0
"35";43,342;2,543;0,177;0,42;0,631;0,331;0,858;0,872;50,197;0,307;0,277;0;0,047;0
"36";56,719;4,835;0,013;0,086;5,83;0,04;0,219;0,175;30,427;0,519;0,13;0;0,389;0,62
"37";21,927;13,903;0,362;0,155;0,75;0,012;0,979;1,345;59,273;0,249;0,411;0;0,195;0,439
"38";80,797;4,312;0,055;0,154;2,415;0,102;1,425;0,709;0;0,677;8,742;0;0,216;0,397
"39";69,571;2,127;0,077;0,106;0,485;0,02;0,75;0,256;22,756;0,351;1,175;0;2,327;0
"40";20,929;7,932;1,361;1,322;13,304;0,051;1,279;1,626;50,874;0,183;0,827;0;0,312;0
"41";25,528;2,521;0,164;0,11;0,484;0,061;0,334;0,573;69,023;0,248;0,505;0;0,427;0,021
"42";43,767;8,805;0,089;0;1,758;0,036;0,807;1,385;41,301;0,746;0,755;0;0,411;0,141
"43";28,687;7,557;0,11;0,103;1,001;0,026;0,533;2,357;56,937;1,712;0,554;0;0,373;0,05
"44";60,697;3,286;0,096;0;31,398;0,318;1,193;2,237;0;0,255;0,328;0;0,11;0,082
"45";24,559;14,908;0,077;0,078;3,306;0,065;1,844;3,434;49,849;0,905;0,468;0;0,369;0,136
"46";49,247;5,843;0,053;0;0,876;0,009;0,44;0,317;42,405;0,339;0,242;0;0,228;0
"47";12,139;4,216;0,149;0,302;2,623;0,11;0,742;0,395;76,218;2,28;0,494;0;0,234;0,098
"48";24,786;2,637;0,159;0,024;0,45;0;0,386;1,78;69,232;0,079;0,189;0;0,276;0
"49";37,541;3,576;0,036;0,134;3,079;0,007;0,586;0,664;53,302;0,53;0,171;0;0,355;0,019
"50";55,217;1,715;0,026;0,012;0,928;0,009;0,342;0,382;39,182;0,67;0,301;0;1,188;0,027
"51";19,305;60,343;0,024;5,017;4,335;0,046;0,31;0,283;9,602;0,108;0,19;0;0,372;0,066
"52";59,907;5,164;0,093;0,194;0,832;0,07;0,29;0,246;31,904;0,273;0,297;0;0,728;0
"53";27,64;13,615;0,045;0,023;5,996;0,013;1,052;0,116;51,148;0,088;0,173;0;0,055;0,035
"54";44,568;8,321;0,17;0,027;1,038;0,032;0,755;0,921;37,593;4,992;0,424;0;0,997;0,162
"55";19,454;5,539;0,152;7,482;1,356;0,023;0,421;0,364;64,721;0,187;0,151;0;0,128;0,022
"56";82,613;0,827;0,013;0,028;0,097;0,004;0,223;0,29;5,406;10,247;0,183;0;0,042;0,027
"57";53,295;37,361;0,48;0;0,58;0,084;1,334;0,859;0;0,736;2,656;0;2,522;0,093
"58";22,308;3,748;0,132;0,246;2,041;0,024;0,782;0,655;68,486;0,283;0,95;0;0,288;0,056
"59";55,907;3,276;0,098;0,081;1,159;0,108;1,556;0,727;34,42;0,926;0,452;0;1,197;0,092
"60";13,774;6,76;0,047;0,026;21,802;0,035;2,942;0,221;50,67;0,415;3,178;0;0,13;0
"61";64,05;7,584;0,241;0;0,44;0,008;0,533;0,735;24,448;0,466;1,131;0;0,339;0,026
"62";11,31;17,118;0,06;0;1,849;0,008;0,592;56,628;11,706;0,13;0,15;0;0,257;0,192
"63";46,346;36,965;0,067;0,146;2,682;0,009;0,281;0,067;13,024;0,213;0,066;0;0,127;0,005
"64";34,191;7,92;0,377;0,106;1,568;1,447;0,837;5,451;47,251;0,282;0,307;0;0,107;0,155
"65";40,963;1,888;0,025;0,195;0,585;0,027;0,357;1,664;53,42;0,425;0,262;0;0,127;0,062
"66";89,681;0,536;0,026;0,029;1,172;0,023;0,219;0,269;7,258;0,435;0,187;0;0,148;0,017
"67";21,959;1,825;0,214;0,077;1,297;0,016;0,544;0,432;72,931;0,218;0,297;0;0,163;0,028
"68";39,763;8,249;0,409;0,173;2,097;0,207;0,857;1,295;45,898;0,531;0,307;0;0,193;0,019
"69";75,496;2,078;0,064;0,01;0,342;0,021;0,295;0,18;21,27;0,053;0,075;0;0,116;0
"70";25,502;2,08;0,334;0;2,736;0;0,494;7,746;60,462;0,209;0,148;0;0,252;0,035
"71";16,263;76,111;0,167;0,027;2,492;0,003;0,227;0,26;4,208;0,04;0,073;0;0,129;0
"72";7,236;5,849;0,045;0,012;0,411;0,02;66,106;0,81;19,292;0,043;0,157;0;0,017;0
"73";82,935;0,967;0,278;0,172;0,493;0,042;0,237;0,228;11,873;0,073;1,519;0;1,08;0,104
"74";65,451;12,085;0,071;0,049;0,6;0,019;0,667;0,382;19,542;0,309;0,185;0;0,25;0,389
"75";62,906;4,254;0,051;0,158;1,55;0,039;0,622;0,781;25,744;0,984;1,012;0;1,899;0
"76";31,7;14,015;0,5;0,111;1,975;1,706;0,713;0,171;48,089;0,386;0,321;0;0,206;0,107
"77";47,625;4,95;0,69;0,235;0,881;0,194;1,174;2,819;28,67;0,649;5,844;0;3,143;3,125
"78";22,333;32,802;0,086;0,233;1,229;0,095;1,312;0,815;36,016;4,335;0,309;0;0,31;0,125
"79";56,586;1,268;0,055;0,011;1,015;0,003;0,487;32,06;7,874;0,041;0,422;0;0,13;0,049
"80";55,582;3,945;0,225;0,053;1,546;0,05;0,602;3,408;32,367;0,406;1,69;0;0,126;0
"81";45,571;1,698;0,027;0,154;1,977;0,029;0,301;0,279;48,968;0,479;0,345;0;0,146;0,024
"82";32,027;5,837;0,04;0,04;4,659;0,034;0,575;0,469;50,613;1,953;0,673;0;0,226;2,854
"83";27,655;7,26;0,063;0,109;0,735;0,045;0,868;1,44;60,509;0,267;0,554;0;0,494;0
"84";52,1;6,01;0,051;0,095;0,821;0;0,281;0,394;37,858;1,551;0,701;0;0,139;0
"85";41,438;7,527;0,074;0,431;1,653;0,277;1,275;0,956;43,547;1,268;0,704;0;0,657;0,193
"86";25,653;7,995;0,043;0,128;0,985;0,093;0,81;8,111;54,927;0,195;0,351;0;0,71;0
"87";28,098;11,601;0,057;0,123;11,555;0,05;1,616;1,098;41,468;0,735;2,34;0;1,157;0,102
"88";66,756;3,665;3,615;0,06;2,207;0,07;0,729;0,63;20,862;0,069;0,762;0;0,558;0,017
"89";32,973;5,95;0,415;0,045;0,451;0,142;3,409;1,672;49,336;5,019;0,156;0;0,346;0,086
"90";80,948;2,026;0,033;0,036;0,242;0,007;0,147;0,165;15,516;0,07;0,165;0;0,585;0,06
"91";35,175;2,459;0,049;0,112;2,053;0,017;1,361;0,746;56,921;0,316;0,545;0;0,096;0,15
"92";44,579;5,392;0,06;0,039;0,466;0,039;0,331;0,546;44,298;2,085;0,441;0;1,68;0,042
"93";28,563;6,189;0,032;1,428;13,394;0;15,906;2,771;28,949;1,944;0,462;0;0,36;0
"94";30,161;3,143;0,051;0,378;7,334;0,016;2,049;1,283;53,011;0,996;1,244;0;0,334;0
"95";73,18;2,924;0,044;0,037;4,555;0,019;0,858;0,326;17,622;0,109;0,238;0;0,077;0,012
"96";10,28;2,36;0,107;0,044;0,579;0,017;0,281;56,24;29,71;0,207;0,101;0;0,075;0
"97";84,927;1,607;0,122;0,169;0,71;0,005;0,117;0,214;11,629;0,16;0,18;0;0,16;0
"98";42,332;16,15;0,191;0,161;0,767;0,035;3,358;0,768;33,095;1,694;1,016;0;0,434;0
"99";20,679;2,473;0,145;0,03;0,399;0,102;0,858;0,725;73,901;0,17;0,208;0;0,067;0,242
"100";29,096;7,997;0,127;0,083;0,753;0,025;1,426;3,548;55,829;0,292;0,602;0;0,221;0
"101";70,054;2,395;0,035;0,04;5,428;0,019;0,363;0,226;20,877;0,327;0,194;0;0,021;0,021
"102";15,811;7,907;0,083;0;0,296;0,062;0,321;2,063;72,427;0,136;0,547;0;0,06;0,288
"103";14,123;3,562;0,095;0,278;0,686;0,28;0,764;0,318;77,479;0,906;0,704;0;0,789;0,016
"104";62,011;4,82;0,336;0,032;1,767;0,042;1,3;2,367;25,166;0,149;0,63;0;1,379;0
"105";29,679;4,36;0,087;0,044;0,564;0,082;1,536;1,369;61,768;0,083;0,256;0;0,171;0
"106";65,289;18,907;0,068;0,012;0,526;0,006;0,476;1,201;12,667;0,125;0,241;0;0,483;0
"107";21,806;14,889;0,316;0,091;12,303;0,01;0,699;17,203;25,711;5,111;1,53;0;0,27;0,061
"108";23,414;6,211;3,366;12,421;1,513;0,034;2,626;0,646;45,381;0,983;0,349;0;2,997;0,059
"109";22,849;5,079;0,131;0,146;2,585;0,241;1,355;1,297;61,352;0,544;0,566;0;3,803;0,053
"110";36,746;8,209;0,092;0;3,512;0,19;1,374;0,787;47,381;0,45;0,372;0;0,823;0,063
"111";33,235;4,938;0,047;0,981;0,909;0,011;6,526;0,906;49,84;1,508;0,834;0;0,239;0,027
"112";23,487;13,398;1,489;0;0,876;0,068;0,952;0,426;58,2;0,276;0,537;0;0,233;0,059
"113";60,777;1,362;0,038;0,029;0,458;0,033;0,498;0,308;30,378;3,27;0,646;0;0,265;1,938
"114";24,374;2,005;0,068;0,855;0,841;0,007;1,437;0,207;68,979;0,57;0,365;0;0,253;0,039
"115";12,09;2,106;0,059;0,06;0,491;0,03;0,676;0,574;83,06;0,155;0,547;0;0,153;0
"116";32,274;4,486;0,124;0,033;4,295;0,483;4,09;0,552;50,927;0,216;0,659;0;1,861;0
"117";46,943;11,286;0,186;0,07;0,607;0,013;1,482;0,979;37,1;0,397;0,492;0;0,446;0
"118";9,575;4,976;0,06;0,061;0,952;0,03;2,736;0,374;80,283;0,666;0,179;0;0,094;0,014
"119";31,482;6,86;0,156;0;0,548;0,056;1,081;1,025;57,681;0,142;0,239;0;0,73;0
"120";78,902;10,38;0,011;0,025;0,539;0,017;0,806;0,182;8,075;0,769;0,126;0;0,063;0,105
"121";35,554;5,698;5,669;0,415;4,439;0,026;2,008;7,366;34,407;1,052;3,103;0;0,195;0,068
"122";50,111;5,183;0,058;0,166;6,35;0,071;3,169;0,723;28,895;3,701;1,299;0;0,152;0,122
"123";57,092;5,173;0,19;0,077;6,472;0,024;1,395;0,879;24,169;0,633;3,156;0;0,534;0,207
"124";58,471;1,485;0,279;0,008;0,863;0,005;0,222;0,247;32,714;0,592;4,721;0;0,311;0,083
"125";5,556;0,449;0,004;0,011;0,151;0,004;0,064;88,655;4,703;0,252;0,101;0;0,04;0,01
"126";35,653;2,6;0,268;0;3,623;0,021;0,563;0,403;52,982;2,263;0,39;0;1,235;0
"127";16,73;3,377;0,419;0,048;6,386;0,626;7,476;0,56;60,013;0,309;0,583;0;3,472;0
"128";47,386;4,101;0,146;0,095;2,076;0,076;0,542;3,713;36,283;0,338;0,914;0;0,604;3,726
"129";4,18;1,134;0,042;0,189;1,561;0,048;0,214;0,285;91,153;0,763;0,163;0;0,241;0,027
"130";28,32;2,911;0,083;0,068;1,071;0,051;0,552;6,946;59,316;0,264;0,219;0;0,176;0,022
"131";21,431;2,64;0,266;2,649;1,194;0,064;0,879;0,988;69,019;0,408;0,221;0;0,147;0,093
"132";22,881;4,679;0,686;0,222;6,949;0;1,191;4,843;55,415;1,528;0,555;0;0,787;0,264
"133";61,372;6,852;0,079;0,017;0,448;0,008;1,319;0,239;28,932;0,271;0,351;0;0,064;0,049
"134";20,018;24,119;0,054;0,057;2,011;0,22;0,527;3,099;46,29;2,045;0,267;0;0,84;0,453
"135";7,166;31,355;0,114;0,009;0,487;0,001;27,194;0,271;33,105;0,109;0,1;0;0,068;0,02
"136";31,231;1,148;0,04;3,664;0,866;0,087;0,862;0,648;60,784;0,498;0,073;0;0,089;0,011
"137";27,988;7,39;0,433;0;0,779;0,144;0,287;0,75;60,264;0,165;0,324;0;1,368;0,109
"138";12,026;50,405;0,023;0,026;0,87;0;0,677;0,301;33,859;0,225;0,957;0;0,45;0,18
"139";66,209;13,593;0,165;0,478;3,278;0;4,067;1,748;0;1,61;3,438;0;5,082;0,332
"140";67,173;3,713;0,026;0,007;0,497;0,009;0,163;0,284;27,671;0,141;0,223;0;0,076;0,017
"141";50,364;27,323;0,024;0,028;0,175;0,042;0,276;0,175;20,249;0,461;0,566;0;0,301;0,016
"142";35,631;7,72;0,121;0,087;2,601;0,466;1,284;1,002;47,288;0,269;2,594;0;0,869;0,068
"143";50,304;5,974;0,112;0;0,621;0,028;0,733;1,295;38,959;1,316;0,241;0;0,418;0
"144";17,052;27,645;0,096;0,062;0,756;0,089;30,836;0,584;20,865;1,56;0,37;0;0,084;0
"145";77,093;5,796;0,08;0,021;0,668;0,007;1,867;0,915;8,868;4,414;0,126;0;0,124;0,022
"146";43,39;10,516;6,589;0;1,454;0,063;2,979;4,155;23,006;6,394;1,098;0;0,307;0,05
"147";65,994;2,607;0,059;0,009;1,019;0,003;0,606;0,131;29,041;0,159;0,183;0;0,166;0,022
"148";78,054;1,079;0,097;0,239;1,441;0;0,554;0,449;17,416;0,276;0,096;0;0,274;0,025
"149";42,334;4,284;0,103;0,137;0,733;0,036;1,576;0,498;34,887;13,918;0,79;0;0,704;0
"150";81,832;1,201;0,01;0,102;0,244;0,006;0,185;0,845;15,2;0,108;0,108;0;0,159;0
"151";75,073;1,166;0,217;0,03;0,148;0,008;0,207;0,191;22,189;0,078;0,442;0;0,25;0
"152";39,04;11,947;0,317;0,066;2,212;0,035;1,101;1,768;38,737;0,505;2,532;0;1,526;0,214
"153";47,541;5,853;0,178;0,097;1,347;0,062;1,592;0,479;40,74;0,6;0,924;0;0,587;0
"154";28,629;2,527;0,073;0,029;0,457;0,009;0,603;0,76;64,643;1,737;0,189;0;0,293;0,051
"155";20,192;6,861;0,037;0,027;0,379;0,03;0,947;32,853;37,226;0,958;0,097;0;0,363;0,028
"156";43,13;15,406;0,047;0,124;0,92;0,021;0,736;0,829;32,199;0,286;0,421;0;5,881;0
"157";29,228;4,558;0,117;1,453;6,355;0,102;1,533;0,821;52,175;1,3;1,98;0;0,377;0
"158";43,421;5,482;0,039;0,316;3,679;0,008;1,164;19,267;24,389;0,886;0,977;0;0,156;0,217
"159";72,951;2,089;0,048;0,059;0,971;0,034;0,965;0,351;20,541;1,536;0,343;0;0,085;0,028
"160";51,351;1,14;0,03;0,313;0,751;2,208;0,508;0,233;40,528;0,2;2,306;0;0,205;0,228
"161";7,023;71,328;0,064;0;0,6;0,096;0,509;1,044;17,782;0,644;0,534;0;0,376;0
"162";62,156;3,818;0,009;0,092;1,289;0,368;1,04;0,758;29,443;0,347;0,281;0;0,119;0,279
"163";38,973;3,109;0,04;0;1,042;0,049;0,682;1,228;53,289;0,195;0,255;0;1,139;0
"164";32,945;12,196;0,175;0,032;12,757;0,023;0,732;0,452;36,107;0,171;3,868;0;0,443;0,098
"165";22,137;17,192;0,158;0,302;1,601;0,102;0,925;2,168;53,034;0,867;1,06;0;0,455;0
"166";78,218;3,461;0,032;1,396;0,861;0,983;0,569;0,876;11,669;0,111;1,281;0;0,474;0,07
"167";20,258;4,981;0,137;0,072;1,804;0,212;2,48;4,716;64,495;0,254;0,321;0;0,271;0
"168";12,63;0,907;0,056;0;4,482;0,034;0,888;0,935;77,304;0,117;1,325;0;1,268;0,054
"169";38,368;12,621;0,088;0,051;5,217;0,034;2,072;1,357;34,926;4,038;0,613;0;0,351;0,266
"170";30,263;2,448;0,021;0,254;45,383;0,013;0,482;0,171;20,28;0,281;0,184;0;0,185;0,035
"171";3,507;96,008;0,002;0,004;0,056;0,001;0,094;0,104;0;0,178;0,016;0;0,028;0,001
"172";19,35;8,458;0,097;0,166;0,861;0,054;0,704;0,426;64,915;0,671;2,702;0;1,317;0,278
"173";70,72;1,955;0,104;0,017;2,486;0,005;0,473;0,299;23,035;0,343;0,351;0;0,127;0,084
"174";70,541;1,652;0,039;0;0,324;0,036;0,268;0,469;25,897;0,402;0,155;0;0,216;0
"175";69,642;1,508;0,229;0;0,582;0,06;0,845;1,394;23,823;0,076;1,044;0;0,749;0,047
"176";78,015;5,246;0,06;0,02;0,927;0,035;0,675;0,278;13,942;0,375;0,273;0;0,153;0
"177";35,273;4,669;0,074;0;3,332;0,011;1,52;0,65;52,172;0,438;1,78;0;0,081;0
"178";17,264;7,427;0,071;0,07;0,645;0,008;3,119;0,64;62,353;0,67;0,153;0;7,51;0,072
"179";26,044;3,016;0,368;0,028;0,75;0,014;0,574;0,371;68,133;0,371;0,224;0;0,055;0,053
"180";41,944;8,49;0,406;0,209;2,911;0,411;0,629;1,708;42,068;0,416;0,679;0;0,11;0,018
"181";28,263;5,587;0,045;0,207;1,429;0,023;0,66;2,254;57,559;0,203;1,403;0;2,336;0,031
"182";33,953;2,967;0,033;0,201;0,921;0,019;1,333;0,489;53,311;1,871;2,166;0;1,34;1,395
"183";29,642;4,575;0,325;0,093;1,738;0,198;4,7;8,392;46,86;0,784;0,523;0;2,094;0,076
"184";77,436;2,294;0,007;0,05;0,249;0,01;0,196;0,09;11,288;7,834;0,17;0;0,251;0,126
"185";30,745;3,302;0,069;0,024;0,512;0,039;1,164;2,025;60,465;0,247;0,4;0;0,092;0,915
"186";62,969;2,656;0,031;0,097;9,182;0,033;1,427;0,76;20,327;1,994;0,374;0;0,15;0
"187";14,17;32,886;0,041;0,039;0,374;0,034;0,53;0,191;49,385;1,752;0,335;0;0,262;0
"188";16,505;7,367;0,699;0,123;1,014;0;2,02;1,27;69,521;0,337;0,564;0;0,581;0
"189";13,726;5,148;0,041;0,086;1,344;0,03;1,16;0,444;76,412;0,096;0,832;0;0,542;0,139
"190";17,536;13,718;0,047;0,055;0,61;0,025;0,562;4,676;60,624;0,353;0,809;0;0,932;0,052
"191";22,272;4,071;0,031;0,102;10,89;0,007;3,082;0,949;57,004;0,193;1,303;0;0,096;0
"192";28,034;3,47;0,183;0,176;9,587;0,02;1,124;3,497;51,153;0,142;1,185;0;0,304;1,126
"193";23,536;5,435;0,037;0,02;0,738;0,442;0,418;58,149;10,348;0,228;0,521;0;0,077;0,05
"194";37,737;41,377;0,05;0,056;0,799;0,008;0,713;1,185;16,355;0,11;0,814;0;0,755;0,041
"195";51,729;20,785;0,033;0,957;0,757;0,17;1,916;0,418;15,351;0,153;0,502;0;0,171;7,056
"196";20,521;2,687;0,1;0,282;1,075;0,092;0,328;3,64;68,077;1,28;0,571;0;1,237;0,11
"197";20,622;13,085;0,064;0,124;1,934;0,01;6,659;1,89;51,438;0,291;3,544;0;0,34;0
"198";47,246;13,084;0,299;0,185;1,145;0,034;2,718;8,578;24,485;0,65;0,691;0;0,785;0,1
"199";27,411;11,602;0,149;0;1,728;0,022;0,684;2,224;54,487;0,883;0,445;0;0,367;0
"200";67,908;21,76;0,295;0,23;1,233;0,138;1,45;2,193;0;2,744;1,615;0;0,204;0,231
"201";59,291;1,562;16,262;0,041;1,658;1,598;0,293;0,561;17,443;0,651;0,383;0;0,231;0,026
"202";64,924;0,643;0,019;0,025;0,5;0,012;0,23;0,092;31,959;0,876;0,167;0;0,498;0,055
"203";22,262;2,624;0,197;0,236;0,736;0,02;0,28;0,781;70,656;0,503;0,521;0;1,131;0,054
"204";82,659;2,153;0,034;0;0,228;0,002;0,126;0,054;13,815;0,183;0,058;0;0,541;0,148
"205";28,148;15,296;0,187;0,074;0,638;0,039;0,612;0,307;51,385;0,667;2,493;0;0,105;0,049
"206";17,672;12,794;0,022;1,068;0,888;0,011;0,461;33,759;30,82;1,803;0,492;0;0,209;0
"207";31,469;9,723;0,107;0,405;16,562;0,767;1,973;0,654;36,785;0,087;1,1;0;0,209;0,158
"208";14,816;4,772;0,274;0;2,793;1,786;0,705;1,316;69,267;2,424;0,194;0;1,607;0,047
"209";90,072;1,834;0,013;0,091;0,312;0,533;0,178;0,173;6,055;0,036;0,27;0;0,41;0,023
"210";49,171;2,746;0,452;0;0,34;0,018;1,288;0,413;44,294;0,143;0,562;0;0,484;0,088
"211";66,396;0,506;0,011;0,008;0,143;0,006;0,212;0,068;5,021;0,023;0,044;0;27,557;0,005
"212";24,196;6,708;0,153;2,139;3,258;0,034;0,76;1,417;58,243;0,418;1,626;0;0,884;0,163
"213";98,262;0,547;0,001;0,001;0,011;0;0,014;0,079;1,07;0,004;0,006;0;0,003;0,002
"214";30,584;7,701;0,019;0,729;0,841;0,011;0,642;0,307;58,218;0,095;0,668;0;0,184;0
"215";26,532;4,473;0,074;0,037;0,729;0,008;0,432;1,246;63,766;1,104;1,217;0;0,213;0,171
"216";13,463;2,506;0,047;0,295;0,72;0,252;0,157;0,171;81,599;0,242;0,297;0;0,252;0
"217";30,59;7,378;0,107;0,188;0,638;0;2,805;0,75;56,013;0,485;0,705;0;0,342;0
"218";47,3;13,137;0,075;0,114;8,413;0,208;1,063;0,902;19,835;0,468;8,373;0;0,112;0
"219";3,041;91,417;0,006;0,061;0,05;0,001;0,105;0,03;5,143;0,074;0,041;0;0,03;0
"220";21,298;1,824;0,086;0,056;0,433;0,134;0,573;11,096;62,41;1,774;0,184;0;0,131;0
"221";12,045;8,372;0,141;0,29;2,141;0,058;0,612;1,467;73,375;0,333;0,931;0;0,206;0,029
"222";28,013;24,188;0,069;0,155;9,911;0,038;2,852;1,024;32,305;0,569;0,45;0;0,425;0
"223";21,442;33,082;0,13;0,068;1,693;0,078;2,103;0,855;38,048;1,609;0,731;0;0,161;0
"224";15,281;1,883;2,061;0,033;0,235;0,027;0,428;0,219;79,103;0,138;0,434;0;0,116;0,042
"225";59,064;4,082;0,058;0;5,592;0,038;0,562;0,42;27,773;0,214;1,423;0;0,773;0
"226";17,391;9,407;0,147;0,041;0,52;0,046;0,649;10,623;59,703;0,285;1,012;0;0,074;0,103
"227";6,656;5,25;0,087;0,471;0,944;0,015;0,173;0,219;85,425;0,259;0,203;0;0,22;0,079
"228";38,4;7,53;0,049;0,038;0,713;0,015;0,473;0,536;36,297;0,139;0,197;0;15,587;0,025
"229";48,478;2,122;0,243;0;0,815;0,07;0,733;1,84;43,005;0,61;0,975;0;1,088;0,021
"230";73,393;10,632;0,066;0,051;0,302;0,027;0,18;0,1;14,985;0,086;0,129;0;0,049;0
"231";24,008;1,949;0,062;0,048;3,781;0,058;12,619;1,462;55,009;0,143;0,269;0;0,278;0,314
"232";7,692;3,943;0,271;0,066;0,576;0,016;0,334;0,279;85,1;0,436;0,194;0;0,901;0,191
"233";72,736;15,137;0,22;0,332;1,477;0,176;1,811;2,834;0;2,438;2,269;0;0,57;0
"234";75,433;2,464;0,313;0,04;2,751;0,512;0,426;1,423;15,537;0,172;0,376;0;0,478;0,075
"235";26,099;15,393;0,317;2,358;0,934;0,125;0,65;2,499;48,005;1,293;1,973;0;0,356;0
"236";14,805;2,22;0,016;0,138;1,132;0,04;0,505;0,436;79,893;0,238;0,288;0;0,289;0
"237";42,056;2,222;0,067;0,076;0,493;0,037;0,702;1,189;51,054;0,78;1,156;0;0,141;0,028
"238";20,479;6,683;0,223;0,334;0,859;0,036;1,818;0,364;63,742;3,797;0,24;0;1,425;0
"239";38,313;21,72;0,023;0,134;12,053;0,084;1,619;1,267;20,983;3,453;0,2;0;0,152;0
"240";85,07;2,102;0,06;0,047;0,483;0,009;0,674;0,978;9,728;0,363;0,362;0;0,1;0,024
"241";57,746;7,234;0,145;0;5,64;0,324;21,224;1,731;0;0,944;0,633;0;4,183;0,196
"242";61,881;10,726;0,102;0,029;0,76;0,054;0,304;0,241;24,923;0,528;0,12;0;0,298;0,034
"243";98,469;0,058;0,002;0;0,475;0,001;0,1;0,015;0,864;0,001;0,01;0;0,004;0
"244";39,942;7,532;0,035;0,025;1,326;0,012;1,152;1,446;44,222;1,449;1,141;0;1,716;0
"245";6,747;2,174;0,887;0,003;0,122;0,001;81,597;0,048;8,165;0,037;0,099;0;0,08;0,041
"246";45,589;1,612;0,019;0,049;0,854;0,006;0,2;0,539;50,146;0,165;0,726;0;0,071;0,023
"247";23,89;15,781;0,016;0,164;0,673;1,284;0,875;0,392;55,099;0,902;0,546;0;0,117;0,261
"248";17,772;1,64;0,145;0,069;0,577;0,023;0,396;0,474;77,171;0,068;0,317;0;1,347;0
