"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"42";34,655;4,17;0,466;4,38;1,382;4,603;2,791;22,022;0;15,534;9,679;0;0,319;0
"43";10,92;2,541;0,089;1,323;0,936;3,928;4,767;16,35;0;13,776;44,528;0;0,842;0
"44";6,994;3,022;0,093;0,47;0,176;3,108;14,561;68,251;0;0,7;2,415;0;0,209;0
"45";42,225;7,373;0,179;5,334;0,79;3,714;6,862;26,376;0;1,528;5,234;0;0,385;0
"46";59,251;1,749;0,09;1,709;3,541;21,424;0,881;4,904;0;1,437;4,149;0;0,865;0
"47";31,878;4,172;0,155;1,905;1,027;2,043;6,018;20,1;0;12,769;18,763;0;1,17;0
"48";12,681;6,06;0,118;1,089;4,336;3,787;5,147;33,185;0;1,861;31,256;0;0,48;0
"49";13,898;5,423;0,083;1,8;0,621;3,542;2,006;18,003;0;3,793;13,485;0;37,345;0
"50";35,67;5,403;0,063;23,713;0,394;0,514;1,148;6,948;0;8,587;17,04;0;0,521;0
"51";42,257;11,678;1,477;4,149;1,566;2,744;2,149;11,959;0;1,67;19,811;0;0,538;0
"52";7,532;6,216;0,146;0,562;0,471;0,43;1,633;23,668;0;56,45;2,806;0;0,084;0
"53";11,23;2,83;0;1,413;1,328;1,696;4,069;57,196;0;5,894;14,183;0;0,16;0
"54";92,354;0,625;0,006;0,062;0,082;0,442;0,078;5,401;0;0,379;0,557;0;0,014;0
"55";26,749;3,907;0,524;8,573;0,895;1,093;4,69;19,38;0;16,545;17,574;0;0,07;0
"56";20,548;26,475;0,288;4,76;0,615;3,068;6,523;25,329;0;3,525;8,601;0;0,267;0
"57";89,396;0,697;0,023;0,523;0,35;0,604;0,333;5,022;0;0,141;2,859;0;0,053;0
"58";21,047;19,053;0,391;2,237;1,69;2,216;1,22;27,014;0;5,487;14,388;0;5,257;0
"59";29,215;10,282;4,256;3,424;0,586;1,847;3,181;34,175;0;4,674;6,583;0;1,778;0
"60";6,842;79,658;0,126;1,061;0,357;0,368;2,156;4,799;0;0,48;3,936;0;0,216;0
"61";19,575;18,395;0,145;1,298;0,969;1,618;13,337;31,588;0;3,008;9,329;0;0,739;0
"62";7,173;1,44;0,248;0,879;1,169;0,634;0,956;8,994;0;60,607;17,792;0;0,107;0
"63";38,049;12,366;0;5,092;0,387;0,7;10,574;18,885;0;1,756;11,601;0;0,591;0
"64";0,556;0,039;0;0,024;0,027;0,009;0,027;98,472;0;0,796;0,042;0;0,008;0
"65";18,495;9,33;0,667;5,242;3,012;6,67;2,365;25,551;0;2,391;9,408;0;16,868;0
"66";5,12;1,948;0,011;0,667;2,932;1,703;2,17;79,244;0;0,118;5,072;0;1,015;0
"67";58,683;7,851;0;1,694;5,837;0,796;2,365;9,952;0;3,63;8,769;0;0,424;0
"68";65,936;3,196;0,183;1,302;3,752;1,443;0,832;11,092;0;3,992;7,969;0;0,303;0
"69";1,516;0,923;0,007;2,265;0,323;0,124;1,104;90,924;0;0,685;2,105;0;0,025;0
"70";14,329;4,367;0,407;4,145;0,299;1,379;2,715;46,075;0;1,776;24,199;0;0,308;0
"71";26,567;6,482;0,318;2,688;1,635;5,531;3,1;22,187;0;1,609;26,45;0;3,433;0
"72";37,151;43,025;0,346;1,714;1,26;1,147;2;8,941;0;1,642;2,702;0;0,071;0
"73";22,404;6,692;1,151;13,32;9,53;1,877;3,533;17,373;0;7,804;15,86;0;0,457;0
"74";97,121;0,146;0,001;0,123;0,032;0,039;1,827;0,342;0;0,107;0,248;0;0,014;0
"75";54,594;4,013;0,056;1,369;0,649;2,65;0,739;12,014;0;2,777;20,893;0;0,247;0
"76";37,884;2,432;0,583;2,036;1,7;2,04;3,872;22,598;0;2,614;22,039;0;2,203;0
"77";15,65;12,008;4,736;3,701;2,202;2,726;5,561;21,247;0;18,486;11,194;0;2,487;0
"78";2,676;2,691;0,007;1,377;0,24;1,899;0,343;88,02;0;0,608;2,071;0;0,068;0
"79";52,248;7,75;0,384;4,454;2,362;2,577;2,234;17,396;0;4,52;5,582;0;0,494;0
"80";64,57;0,461;0,121;0,206;0,058;0,188;0,168;26,466;0;3,579;1,542;0;2,642;0
"81";16,07;9,375;0,25;1,752;1,272;2,237;1,791;48,914;0;9,047;7,612;0;1,681;0
"82";34,014;4,386;0,593;1,503;0,445;0,719;0,857;51,108;0;2,403;3,788;0;0,184;0
"83";57,857;3,757;1,32;1,828;0,266;1,151;1,706;13,625;0;13,23;4,445;0;0,813;0
"84";34,294;13,721;1,381;6,084;4,091;4,528;2,389;14,072;0;6,378;12,859;0;0,203;0
"85";14,844;5,761;0;5,201;1,434;0,976;2,413;58,895;0;1,682;3,299;0;5,493;0
"86";4,782;44,147;0,026;1,621;3,645;2,213;1,37;34,595;0;4,22;3,037;0;0,344;0
"87";27,741;9,151;0,494;1,924;1,356;2,501;10,044;18,124;0;3,58;24,59;0;0,495;0
"88";2,22;0,401;0,05;0,598;0,085;0,566;0,099;95,366;0;0,155;0,425;0;0,035;0
"89";43,871;10,07;0,106;14,388;1,723;3,233;1,684;18,932;0;2,359;3,3;0;0,333;0
"90";11,663;26,486;0,085;1,976;0,776;17,415;1,995;28,036;0;3,728;7,475;0;0,366;0
"91";51,557;1,2;0,079;1,225;0,488;5,035;0,79;35,326;0;0,975;2,43;0;0,895;0
"92";21,986;6,18;0,71;1,407;1,595;3,297;4,368;47,648;0;2,362;10,446;0;0;0
"93";47,653;4,042;0,092;4,182;1,713;7,276;1,718;12,805;0;15,599;4,697;0;0,223;0
"94";35,852;11,464;0,277;3,424;1,162;1,249;4,063;29,401;0;2,588;7,284;0;3,237;0
"95";5,619;82,256;0,009;0,276;0,466;0,22;0,814;7,781;0;0,091;2,351;0;0,116;0
"96";60,198;1,697;0,024;1,143;0,4;4,002;4,983;19,785;0;3,914;3,748;0;0,105;0
"97";45,064;17,079;0,251;2,84;0,904;2,37;3,131;16,829;0;5,184;5,388;0;0,959;0
"98";16,288;9,007;0,107;9,367;0,734;12,692;2,561;16,273;0;6,576;25,832;0;0,563;0
"99";9,876;2,283;0,114;0,488;0,607;2,149;3,762;77,666;0;0,941;1,675;0;0,44;0
"100";6,855;4,561;0,105;1,228;0,762;0,944;0,646;41,271;0;41,478;1,877;0;0,272;0
"101";16,817;6,559;0,154;2,617;3,559;8,158;3,232;38,535;0;8,002;11,753;0;0,615;0
"102";14,565;1,618;0;1,072;0,43;2,188;1,213;5,216;0;3,991;69,656;0;0,052;0
"103";24,602;24,924;0,176;3,33;1,899;5,083;8,511;22,104;0;2,887;6,207;0;0,276;0
"104";8,354;1,606;0,019;1,154;0,595;0,476;1,476;5,129;0;2,421;4,064;0;74,707;0
"105";39,671;4,464;0,015;19,439;0,571;0,349;1,317;29,496;0;0,615;3,738;0;0,323;0
"106";20,797;6,487;0;1,767;0,452;2,002;4,34;53,474;0;6,742;3,633;0;0,306;0
"107";4,067;1,876;0,03;0,476;0,188;0,406;0,629;83,5;0;1,842;6,864;0;0,122;0
"108";24,082;1,613;0,009;0,247;0,235;0,48;1,157;70,625;0;0,687;0,812;0;0,052;0
"109";18,846;10,83;0,447;2,052;1,653;3,299;3,522;34,225;0;4,699;3,633;0;16,793;0
"110";10,568;5,232;0,046;1,404;0,301;2,891;1,32;74,175;0;0,87;2,606;0;0,586;0
"111";20,682;8,536;2,823;1,815;2,347;4,294;6,156;32,757;0;12,363;6,654;0;1,571;0
"112";13,78;10,803;0,09;0,656;0,367;2,885;0,353;40,297;0;2,77;26,501;0;1,499;0
"113";20,025;14,082;0,49;2,368;3,326;4,742;16,984;29,461;0;2,117;4,031;0;2,375;0
"114";80,745;4,891;0;0,188;1,156;1,054;0,555;7,04;0;1,143;3,157;0;0,071;0
"115";62,37;2,32;0,094;1,643;2,06;7,922;1,014;7,906;0;3,886;10,613;0;0,173;0
"116";25,089;16,666;1,258;6,536;2,683;3,823;7,194;17,733;0;10,052;7,804;0;1,163;0
"117";87,835;1,277;0,15;0,813;1,379;0,287;0,805;2,766;0;0,508;4,142;0;0,038;0
"118";13,136;1,3;0;1,387;1,533;1,027;2,346;12,772;0;31,922;34,479;0;0,098;0
"119";8,691;22,567;0,841;2,684;5,723;7,064;3,883;10,013;0;1,965;36,152;0;0,416;0
"120";7,365;0,599;0,005;0,351;0,185;0,265;0,626;88,582;0;0,655;1,356;0;0,012;0
"121";6,546;2,657;0,175;0,676;1,859;9,248;2,093;43,455;0;12,026;20,605;0;0,66;0
"122";87,751;0,648;0,015;0,354;0,31;5,261;0,424;2,401;0;1,824;0,966;0;0,045;0
"123";2,69;2,249;0,245;0,304;0,096;0,14;0,525;92,118;0;0,928;0,593;0;0,112;0
"124";8,765;1,657;0,338;0,603;0,625;0,753;2,935;25,097;0;1,168;57,815;0;0,244;0
"125";11,066;8,933;0,049;0,807;0,342;2,123;0,573;55,51;0;17,539;2,87;0;0,189;0
"126";42,65;2,142;0,008;0,505;0,12;0,145;0,16;53,49;0;0,461;0,297;0;0,022;0
"127";18,008;5,726;0;1,229;0,906;0,86;1,3;24,722;0;3,037;44,213;0;0;0
"128";5,115;4,715;0,13;4,279;1,689;0,547;1,414;14,785;0;27,193;39,589;0;0,544;0
"129";36,131;5,464;0;8,327;0,87;5,258;8,333;19,001;0;8,431;7,895;0;0,29;0
"130";51,919;10,159;0,063;6,481;1,036;1,424;0,679;14,592;0;0,617;13,031;0;0;0
"131";6,167;0,833;0,026;0,241;0,149;0,716;0,804;87,889;0;0,695;1,367;0;1,112;0
"132";68,331;1,704;0;16,588;0,188;1,04;0,463;6,614;0;1,923;1,441;0;1,708;0
"133";60,835;1,768;0,017;0,371;0,553;0,435;9,218;15,367;0;5,526;5,726;0;0,184;0
"134";33,732;7,569;0,094;3,221;0,506;0,426;1,911;4,775;0;8,705;38,961;0;0,1;0
"135";42,919;9,867;0,101;6,236;1,481;1,327;2,516;23,106;0;7,293;4,642;0;0,511;0
"136";62,9;3,08;0,216;0,684;0,693;0,782;2,016;24,683;0;0,476;3,862;0;0,608;0
"137";36,528;44,704;0,026;1,131;0,379;1,268;0,644;9,884;0;2,405;1,697;0;1,333;0
"138";29,997;8,147;0,301;9,322;9,473;3,206;3,631;21,747;0;6,064;5,792;0;2,32;0
"139";10,612;27,071;0,087;18,962;1,298;0,951;4,299;20,405;0;5,713;9,477;0;1,127;0
"140";24,29;2,456;0,108;3,628;0,8;1,707;0,848;63,371;0;0,771;1,907;0;0,115;0
"141";58,82;7,579;0,023;0,422;0,639;1,12;0,839;10,576;0;0,264;19,543;0;0,174;0
"142";14,342;2,113;0,053;6,13;4,986;0,499;1,189;6,564;0;61,869;2,093;0;0,162;0
"143";57,913;2,516;0;1,609;1,923;3,336;3,154;18,055;0;1,489;9,8;0;0,204;0
"144";66,114;1,553;0,102;0,855;0,669;3,11;1,735;16,186;0;0,911;8,723;0;0,042;0
"145";9,536;1,372;1,735;21,506;1,095;6,604;1,072;49,982;0;1,874;4,822;0;0,4;0
"146";18,937;11,536;0,511;4,464;19,254;9,98;1,533;24,085;0;2,671;6,624;0;0,405;0
"147";31,899;23,983;0,493;2,379;1,833;2,788;1,007;21,857;0;4,97;8,208;0;0,585;0
"148";83,667;3,692;0,037;0,583;2,867;2,945;0,951;3,181;0;0,679;1,224;0;0,174;0
"149";86,191;2,847;0,063;0,819;0,483;0,691;1,351;4,309;0;0,529;2,431;0;0,285;0
"150";4,616;1,612;0;0,248;0,353;0,16;0,826;90,495;0;0,35;0,922;0;0,418;0
"151";19,401;2,409;0;0,853;0,467;2,959;0,728;69,839;0;0,873;2,388;0;0,084;0
"152";53,758;11,914;0,032;1,872;2,722;1,607;3,762;8,991;0;4,318;5,527;0;5,498;0
"153";25,37;7,178;0;4,885;0,89;1,464;1,162;47,96;0;3,163;6,949;0;0,981;0
"154";5,639;1,316;0,043;0,553;0,558;2,453;1,092;4,381;0;32,058;51,858;0;0,049;0
"155";7,254;11,948;0,328;26,572;0,867;3,283;1,588;39,246;0;3,032;3,81;0;2,073;0
"156";32,208;5,161;0;1,54;1,146;2,257;1,017;36,54;0;16,377;3,05;0;0,706;0
"157";29,483;2,222;0,553;0,611;28,043;1,149;2,524;9,247;0;7,839;3,149;0;15,182;0
"158";96,272;0,511;0,003;0,231;0,312;0,412;0,137;1,191;0;0,186;0,73;0;0,014;0
"159";21,961;6,039;0,237;1,786;1,863;2,292;13,02;33,821;0;6,774;11,394;0;0,814;0
"160";10,676;45,871;0,294;5,807;13,008;1,211;2,854;12,833;0;2,647;4,427;0;0,372;0
"161";0,117;1,423;0,017;0,012;0,014;0,027;0,029;98,278;0;0,005;0,075;0;0,004;0
"162";51,081;3,883;0,225;2,84;1,335;1,266;0,682;28,909;0;6,393;2,706;0;0,68;0
"163";21,398;8,987;0,144;2,466;13,311;3,15;3,999;23,584;0;1,776;7,799;0;13,385;0
"164";0,94;0,291;0,02;0,433;0,225;0,23;0,5;2,676;0;1,12;0,385;0;93,181;0
"165";70,149;5,073;0,348;0,528;1,486;0,521;1,886;14,142;0;1,393;3,288;0;1,186;0
"166";19,338;20,31;0,189;4,152;1,688;4,3;4,987;26,008;0;3,503;12,193;0;3,332;0
"167";0,023;0,095;0,001;0,004;0,004;0,007;0,003;99,845;0;0,009;0,01;0;0,001;0
"168";37,999;13,475;0,305;5,686;5,642;1,961;2,298;17,454;0;6,584;8,006;0;0,59;0
"169";7,679;2,917;0,183;0,547;2,504;2,755;13,116;63,986;0;2,474;3,761;0;0,079;0
"170";61,261;4,991;0,086;1,758;2,618;2,011;1,105;18,523;0;3,057;4,531;0;0,06;0
"171";94,301;0,34;0,02;0,172;0,089;0,435;0,282;2,056;0;1,744;0,407;0;0,154;0
"172";28,782;3,825;0,065;2,242;5,874;2,696;1,462;42,143;0;6,849;5,42;0;0,64;0
"173";61,489;1,447;0,111;3,819;0,925;2,976;1,163;23,324;0;1,944;2,715;0;0,086;0
"174";38,063;3,488;0,041;10,088;0,795;2,626;1,176;31,375;0;7,613;4,544;0;0,19;0
"175";17,238;6,319;0,343;1,554;4,604;14,772;9,484;31,87;0;1,75;10,548;0;1,518;0
"176";22,17;2,542;0,033;1,355;0,881;2,393;2,794;13,513;0;1,157;53,018;0;0,145;0
"177";15,359;3,063;0,122;2,829;1,14;0,578;4,325;36,184;0;1,275;34,491;0;0,633;0
"178";18,263;26,259;0,108;1,677;1,799;2,217;2,392;38,433;0;1,562;7,039;0;0,25;0
"179";73,975;3,993;0,044;3,039;0,257;6,485;1,267;7,475;0;1,679;1,589;0;0,198;0
"180";10,507;57,948;0,041;0,433;0,424;0,776;0,525;14,003;0;12,133;2,983;0;0,226;0
"181";37,264;7,045;0,066;8,383;1,833;2,474;1,534;26,179;0;3,646;11,175;0;0,402;0
"182";24,158;4,903;2,412;2,873;1,372;4,549;6,507;22,338;0;9,733;20,672;0;0,483;0
"183";28,006;6,503;0;2,049;0,553;1,258;1,471;23,571;0;30,523;5,763;0;0,303;0
"184";2,21;4,048;0,046;0,303;0,105;0,413;0,263;65,379;0;20,397;2,038;0;4,798;0
"185";87,885;2,876;0,01;0,379;0,153;0,407;3,863;2,236;0;0,435;1,739;0;0,017;0
"186";82,614;4,939;0,142;5,437;0,325;0,168;0,499;2,745;0;0,975;2,091;0;0,065;0
"187";12,176;2,776;0,238;3,571;2,356;2,287;18,618;29,314;0;21,181;6,507;0;0,975;0
"188";10,209;10,247;0,429;2,933;1,77;16,153;0,6;37,07;0;6,98;13,154;0;0,455;0
"189";75,874;1,092;0,029;0,856;0,205;0,707;0,358;17,286;0;1,879;1,577;0;0,138;0
"190";16,938;6,52;0;1,441;1,464;1,518;2,156;58,252;0;4,681;4,927;0;2,102;0
"191";24,946;6,507;0,112;1,047;1,381;3,152;4,777;20,036;0;22,157;15,565;0;0,318;0
"192";31,694;2,831;0,068;5,264;1,002;2,525;1,195;46,133;0;0,961;8,035;0;0,29;0
"193";13,474;5,119;0,68;1,223;0,975;3,451;2,025;57,304;0;8,249;6,837;0;0,664;0
"194";42,967;1,166;0,157;1,596;0,284;0,431;5,452;43,336;0;0,949;3,662;0;0;0
"195";39,372;3,131;0,408;3,579;3,644;3,278;5,168;31,455;0;5,224;4,512;0;0,229;0
"196";11,938;7,676;0,073;6,115;8,104;2,586;42,588;15,306;0;1,298;2,682;0;1,632;0
"197";13,238;0,435;0;73,031;0,664;0,637;0,801;5,117;0;0,132;4,793;0;1,15;0
"198";52,214;4,632;0,079;8,805;0,761;3,969;4,34;13,969;0;3,137;6,935;0;1,159;0
"199";26,155;12,941;1,218;8,588;5,102;6,618;1,803;22,045;0;5,465;9,483;0;0,584;0
"200";4,231;0,049;0,001;0,019;0,059;0,017;0,047;93,723;0;1,661;0,142;0;0,05;0
"201";58,465;3,897;0,055;1,228;0,834;3,05;0,637;10,88;0;7,973;12,434;0;0,547;0
"202";18,75;13,175;0,064;2,775;1,579;24,525;3,143;19,7;0;3,572;10,544;0;2,173;0
"203";36,536;7,678;5,182;21,164;1,034;2,994;2,446;10,357;0;4,262;5,67;0;2,678;0
"204";76,743;1,278;0,088;0,324;0,403;2,702;1,732;7,494;0;0,816;8,246;0;0,175;0
"205";17,11;16,553;0,104;2,27;7,536;1,255;0,407;14,02;0;20,854;15,262;0;4,628;0
"206";42,322;1,961;0,057;0,632;5,255;14,346;1,157;29,722;0;1,872;2,648;0;0,028;0
"207";4,728;5,212;0,047;1,272;9,167;2,899;4,102;42,71;0;1,422;26,011;0;2,431;0
"208";0,598;0,368;0,016;2,566;0,22;0,415;0,503;94,225;0;0,381;0,622;0;0,087;0
"209";78,933;1,21;0,013;4,567;0,183;1,243;2,779;9,378;0;0,538;1,095;0;0,061;0
"210";18,303;6,423;0,125;1,428;0,539;1,098;0,85;48,56;0;15,249;7,212;0;0,212;0
"211";47,931;5,696;0,089;2,246;1,566;1,556;2,738;14,396;0;6,615;14,407;0;2,759;0
"212";8,08;3,319;0;1,717;0,592;1,149;1,302;40,228;0;39,998;3,586;0;0,031;0
"213";15,798;5,444;0;11,808;2,426;2,05;4,025;21,374;0;29,935;6,789;0;0,351;0
"214";60,7;7,824;0,105;1,792;11,679;0,582;1,129;10,207;0;1,549;4,012;0;0,422;0
"215";25,596;5,521;0,105;8,824;10,186;6,576;2,743;19,037;0;10,497;10,21;0;0,705;0
"216";40,11;7,794;0,06;2,063;0,739;1,524;0,999;36,315;0;2,438;7,706;0;0,252;0
"217";47,059;11,667;0;0,633;2,614;2,099;4,485;22,678;0;2,489;5,502;0;0,773;0
"218";21,608;10,466;0,059;0,979;0,664;6,286;2,138;37,648;0;13,154;6,236;0;0,763;0
"219";23,402;24,392;0,192;0,673;3,674;5,865;2,072;30,808;0;2,25;6,494;0;0,179;0
"220";14,041;4,296;0,205;0,621;3,285;1,003;9,865;37,885;0;9,29;18,536;0;0,974;0
"221";51,358;3,374;0,037;1,732;13,194;3,031;0,977;18,785;0;1,999;5,16;0;0,354;0
"222";36,407;18,292;0,097;4,03;1,081;11,104;7,556;13,807;0;1,127;5,32;0;1,178;0
"223";7,922;4,153;1,907;0,968;0,281;3,559;4,708;61,046;0;2,473;12,022;0;0,961;0
"224";62,201;8,015;0,178;2,151;1,666;1,679;3,826;15,375;0;1,888;2,887;0;0,135;0
"225";20,077;8,4;0,43;2,632;1,197;6,05;1,072;28,987;0;20,604;9,185;0;1,367;0
"226";50,824;5,154;0,589;0,959;0,567;0,478;0,961;35,736;0;0,722;3,516;0;0,495;0
"227";5,122;1,922;0,913;5,646;2,231;0,806;1,565;76,116;0;1,348;4,187;0;0,144;0
"228";15,617;5,901;0,913;9,341;1,061;39,233;4,974;12,082;0;6,208;4,366;0;0,304;0
"229";29,929;8,241;0,175;9,325;2,991;6,366;3,638;24,761;0;2,537;11,404;0;0,633;0
"230";37,454;17,63;0;2,438;0,89;20,536;2,241;10,298;0;1,699;5,504;0;1,311;0
"231";87,931;4,324;0,041;0,214;0,716;1,259;1,135;2,516;0;1,247;0,582;0;0,036;0
"232";12,261;4,597;0,117;7,163;0,387;1,493;7,535;52,449;0;2,758;10,681;0;0,56;0
"233";19,535;17,492;0,045;0,717;0,662;4,259;2,087;20,43;0;9,641;16,455;0;8,677;0
"234";10,445;8,578;0;32,456;0,698;12,775;3,111;15,841;0;2,121;13,801;0;0,175;0
"235";7,137;6,622;0;1,086;0,68;0,319;1,211;8,189;0;2,031;72,396;0;0,33;0
"236";46,085;1,293;1,768;0,527;0,88;1,079;0,176;34,2;0;0,3;10,837;0;2,854;0
"237";54,14;4,243;0,508;4,446;2,04;1,461;2,339;13,436;0;2,837;14,337;0;0,212;0
"238";39,72;26,298;0,029;0,478;0,943;22,504;1,442;3,52;0;0,551;3,847;0;0,669;0
"239";4,527;82,355;0,019;0,962;0,263;0,638;0,635;8,142;0;0,512;0,929;0;1,017;0
"240";6,566;1,722;0;1,598;0,202;0,522;1,041;57,327;0;4,335;26,542;0;0,143;0
"241";24,883;6,364;0,273;7,844;2,873;8,24;3,519;23,05;0;2,464;19,966;0;0,523;0
"242";2,767;81,471;0;0,497;1,062;4,04;0,345;6,717;0;1,767;1,225;0;0,11;0
"243";39,027;8,99;0,106;3,18;2,443;7,78;8,13;18,698;0;6,686;4,816;0;0,144;0
"244";56,635;4,503;0,078;7,7;0,952;1,932;4,453;14,483;0;3,905;5,068;0;0,293;0
"245";83,186;1,888;0,537;0,657;0,253;0,58;0,249;8,425;0;2,003;2,163;0;0,06;0
"246";64,176;5,43;0,141;0,489;0,821;1,913;0,851;16,99;0;2,164;6,866;0;0,16;0
"247";24,472;6,674;0;3,682;8,188;0,595;4,211;23,89;0;0,503;27,278;0;0,507;0
"248";16,363;28,89;1,013;5,216;1,629;2,969;5,757;23,33;0;1,354;12,88;0;0,6;0
"249";72,125;5,672;0,206;1,523;1,091;3,378;0,908;8,452;0;0,959;5,393;0;0,293;0
"250";74,866;3,693;0,593;1,752;1,033;0,689;0,674;6,833;0;1,12;8,746;0;0;0
"251";57,263;4,75;0,101;1,141;1,537;7,084;5,373;12,531;0;6,054;3,889;0;0,276;0
"252";1,656;2,576;0;2,514;2,217;1,489;0,686;19,234;0;3,215;66,198;0;0,217;0
"253";39,05;5,552;0;0,807;0,603;1,171;8,353;19,745;0;4,581;19,968;0;0,171;0
"254";58,218;9,286;0,065;3,674;2,609;1,69;2,246;13,662;0;3,85;4,514;0;0,186;0
"255";42,035;0,713;0,107;1,402;10,323;0,211;1,281;40,855;0;0,268;2,734;0;0,07;0
"256";7,385;5,265;0,236;2,23;1,159;18,012;1,776;50,032;0;3,398;10,178;0;0,33;0
"257";66,879;2,136;0,135;2,262;0,589;5,735;1,226;13,055;0;4,27;2,653;0;1,061;0
"258";5,936;67,873;0,313;6,016;1,724;2,209;1,628;8,057;0;1,772;3,867;0;0,603;0
"259";76,758;1,237;0,054;1,864;0,36;2,036;0,592;5,911;0;0,699;10;0;0,49;0
"260";7,1;83,978;0,027;0,142;0,324;0,487;0,197;3,355;0;3,494;0,876;0;0,02;0
"261";37,421;2,894;0,264;2,721;0,344;39,293;1,355;6,343;0;3,377;4,352;0;1,638;0
"262";72,133;3,004;0,231;3,355;0,293;2,144;3,293;11,295;0;1,725;2,236;0;0,291;0
"263";80,689;1,177;0,053;0,621;0,363;1,179;1,289;5,875;0;0,855;7,815;0;0,085;0
