"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"132";95,671;0,327;0;0,02;1,491;0,071;0,504;0,825;0;0,365;0,491;0,009;0,025;0,202
"133";23,78;0,509;0;0,22;0,521;0,434;0,525;1,894;68,794;0,484;2,661;0,013;0,024;0,142
"134";72,54;0,238;0;0,028;0,413;5,86;0,341;0,095;17,412;2,58;0,115;0;0,047;0,331
"135";22,567;0,986;0;0,072;0,795;0,589;1,219;0,942;69,072;1,48;2,062;0,027;0,078;0,112
"136";38,309;0,323;0;0,544;0,249;0,094;0,521;0,19;57,925;1,142;0,447;0,004;0,022;0,231
"137";55,118;1,036;0;3,944;5,722;0,505;1,175;3,695;26,913;0,987;0,57;0,057;0,224;0,054
"138";29,895;1,012;0;1,116;18,107;0,288;1,843;2,708;42,557;1,514;0,562;0,013;0,063;0,32
"139";13,093;0,169;0;0,046;0,1;0,296;0,274;70,34;12,712;2,299;0,335;0,004;0,007;0,324
"140";52,761;1,703;0;0,637;2,114;1,389;1,152;3,256;34,438;1,24;0,901;0,013;0,056;0,342
"141";57,352;2,093;0;0,491;2,944;0,808;1,964;0,534;31,737;0,494;1,205;0,019;0,291;0,069
"142";38,052;0,748;0;0,847;4,064;0,101;0,879;0,27;53,13;0,845;0,81;0,196;0;0,058
"143";25,117;15,78;0;0,487;0,793;0,429;1,073;1,133;50,708;2,137;1,552;0,176;0,073;0,541
"144";36,009;0,911;0;0,533;1,065;0,225;0,281;0,495;58,537;1,193;0,627;0,03;0,044;0,05
"145";49,271;1,546;0;0,433;0,342;2,914;0,394;2,196;41,689;0,441;0,584;0,029;0,032;0,129
"146";37,204;1,823;0;0,336;0,258;0,073;0,587;0,239;58,717;0,34;0,232;0,006;0,017;0,168
"147";36,515;1,943;0;0,188;0,734;0,216;6,793;0,505;44,506;6,467;0,568;0;0;1,565
"148";45,126;0,641;0;0,18;0,675;0,371;1,461;0,535;41,617;7,267;1,668;0,031;0,06;0,367
"149";14,711;10,992;0;0,446;0,812;0,78;1,995;0,28;67,37;0,336;2,087;0,008;0,034;0,149
"150";37,977;9,49;0;0,255;3,595;0,128;0,916;0,488;45,796;0,488;0,689;0,014;0,009;0,157
"151";25,568;0,819;0;0,059;14,84;0,523;0,887;1,482;50,358;3,634;1,743;0,024;0;0,063
"152";4,071;59,626;0;0,056;9,917;0,089;0,882;0,319;20,557;0,311;4,137;0,008;0,01;0,017
"153";60,224;1,199;0;0,381;1,672;0,435;0,578;4,165;22,028;4,918;0,531;0,014;0,067;3,787
"154";82,875;0,135;0;0,027;0,42;0,267;0,38;4,57;10,315;0,778;0,19;0,004;0;0,039
"155";38,573;1,953;0;1,9;0,6;0,126;1,771;1,667;51,904;0,902;0,411;0,016;0,04;0,137
"156";95,801;0,104;0;0,004;0,031;0,015;0,032;0,016;3,882;0,054;0,055;0,001;0,001;0,005
"157";65,516;0,577;0;0,066;0,653;0,081;0,389;0,466;29,644;1,012;1,23;0,007;0,013;0,345
"158";45,617;0,252;0;0,405;0,621;0,135;0,407;0,526;51,541;0,122;0,277;0,01;0;0,086
"159";56,171;0,441;0;0,04;7,81;0,2;0,695;0,927;32,416;0,729;0,271;0,016;0,033;0,25
"160";68,165;0,614;0;0,955;0,788;2,072;0,951;1,426;22,916;0,845;0,951;0,135;0,12;0,063
"161";25,938;1,258;0;1,067;0,476;5,159;0,393;0,895;63,455;0,798;0,295;0,006;0,069;0,189
"162";63,358;0,5;0;0,363;0,513;0,374;0,522;1,185;27,965;1,638;0,708;0,008;0,38;2,487
"163";44,118;0,867;0;0,09;1,543;1,511;1,034;4,112;39,864;5,661;0,931;0,005;0,053;0,21
"164";72,725;0,798;0;1,092;0,75;0,577;1,313;11,616;0;3,898;7,016;0,009;0,042;0,164
"165";67,744;0,263;0;0,315;1,084;0,069;0,338;0,193;21,819;1,254;6,855;0,003;0,009;0,053
"166";31,35;0,636;0;0,134;1,46;0,85;0,654;4,662;56,895;0,844;0,302;0,027;0,068;2,118
"167";35,027;0,95;0;0,154;0,796;0,437;0,519;36,68;24,669;0,363;0,361;0,012;0,009;0,022
"168";61,684;0,558;0;1,292;0,524;0,161;2,702;1,612;30,485;0,483;0,414;0,011;0,023;0,05
"169";12,416;0,641;0;0,108;2,373;0,639;1,156;48,618;30,557;2,159;0,451;0,005;0,232;0,645
"170";43,41;1,557;0;0,238;1,362;1,144;2,242;1,23;44,415;2,104;1,624;0,007;0,028;0,638
"171";34,9;0,484;0;0,158;9,852;0,177;0,234;0,476;53,071;0,25;0,28;0,011;0,033;0,073
"172";51,351;3,393;0;0,094;0,596;1,055;0,543;0,278;34,913;2,134;5,535;0,017;0;0,09
"173";24,65;21,34;0;0,272;1,201;0,533;1,371;0,738;41,916;1,321;5,895;0,007;0,668;0,088
"174";46,764;0,734;0;0,442;5,029;0,445;0,691;1,77;42,374;0,472;0,488;0,009;0,716;0,068
"175";49,573;0,241;0;0,136;0,474;0,163;0,572;1,015;46,194;0,793;0,767;0,017;0,035;0,02
"176";27,517;1,16;0;0,165;0,581;0,238;0,516;0,347;68,419;0,5;0,387;0,02;0,022;0,129
"177";9,719;1,109;0;0,043;0,397;0,094;1,385;44,074;42,065;0,516;0,534;0,009;0;0,054
"178";59,992;0,45;0;0,071;7,062;0,365;0,399;0,662;29,231;0,849;0,443;0,004;0,004;0,47
"179";36,578;2,883;0;0,774;2,479;2,193;0,927;0,898;46,109;1,69;3,579;0,016;0,051;1,823
"180";10,765;0,161;0;0,402;0,461;0,166;0,259;0,51;34,767;52,19;0,192;0,005;0,019;0,1
"181";44,061;1,261;0;0,615;0,689;0,149;1,311;4,319;45,016;0,807;1,317;0,013;0;0,442
"182";81,379;1,313;0;0,119;5,081;0,138;4,599;5,647;0;0,804;0,705;0,017;0,049;0,148
"183";61,706;0,148;0;0,227;0,114;0,165;0,592;0,14;36,391;0,284;0,08;0,003;0,007;0,143
"184";98,003;0,173;0;0,007;0,026;0,091;0,017;0,012;1,282;0,354;0,026;0,001;0,001;0,006
"185";34,957;1,013;0;0,171;1,07;0,202;0,999;4,881;48,12;7,082;1,106;0,007;0,065;0,326
"186";51,754;1,865;0;0,42;0,867;0,616;0,976;4,812;36,897;1,361;0,334;0,008;0;0,09
"187";37,647;20,026;0;0,38;3,585;0,188;1,512;0,65;31,262;2,517;0,873;0,033;0,503;0,825
"188";67,63;0,49;0;0,048;10,308;0,456;0,254;0,074;18,66;0,554;0,74;0,002;0,749;0,036
"189";67,359;1,825;0;0,076;0,863;0,259;2,114;1,044;24,329;1,504;0,425;0,052;0;0,149
"190";34,469;0,977;0;0,088;4,307;0,388;1,031;0,518;54,884;2,404;0,742;0,016;0;0,176
"191";70,662;0,332;0;0,135;0,392;0,085;0,174;0,377;27,23;0,303;0,287;0,014;0,009;0
"192";18,493;1,359;0;0,033;0,425;0,077;0,916;2,547;75,007;0,656;0,325;0,097;0,007;0,059
"193";41,386;0,833;0;0,314;0,847;0,778;0,575;0,761;50,888;0,842;2,153;0,01;0,551;0,062
"194";55,995;0,606;0;0,099;0,668;1,758;0,516;0,368;37,109;1,854;0,895;0,01;0;0,122
"195";34,635;0,421;0;0,039;1,613;0,38;0,696;0,339;59,285;0,5;1,963;0;0,067;0,063
"196";31,65;0,295;0;0,077;0,417;0,465;0,36;0,746;63,322;1,782;0,495;0,016;0,073;0,303
"197";26,719;2,46;0;0,243;1,049;0,503;9,653;0,925;32,276;24,868;0,594;0,012;0,121;0,577
"198";12,474;0,372;0;0,19;1,118;0,533;0,935;31,028;35,296;16,752;0,453;0,01;0,173;0,666
"199";55,032;0,344;0;2,629;1,183;0,469;0,575;0,352;32,007;0,701;5,544;0,007;0,005;1,152
"200";17,698;0,219;0;0,258;0,629;1,401;1,773;0,428;74,267;2,221;0,975;0,007;0,042;0,083
"201";68,216;0,51;0;0,411;0,889;0,264;1,113;3,831;22,174;1,03;1,008;0,031;0,322;0,2
"202";70,678;1,426;0;0,168;0,454;0,421;0,681;0,627;21,641;3,31;0,425;0,029;0;0,139
"203";56,463;1,077;0;0,352;1,432;0,597;3,567;0,805;28,197;3,847;1,487;0,03;0,351;1,796
"204";29,925;0,399;0;0,184;0,886;0,076;0,725;1,315;64,644;0,563;1,113;0,012;0,018;0,14
"205";40,719;0,597;0;0,178;1,292;8,333;2,372;0,752;44,729;0,425;0,39;0,014;0,104;0,094
"206";77,403;0,41;0;0,12;0,433;1,101;1,547;1,625;16,585;0,254;0,412;0,009;0,016;0,084
"207";31,493;2,441;0;1,214;1,396;7,611;0,692;2,887;40,889;2,664;8,606;0,053;0;0,054
"208";95,587;0,026;0;0,005;0,032;0,111;0,08;0,029;4,048;0,031;0,037;0,001;0,004;0,008
"209";67,947;0,423;0;0,982;0,459;0,269;0,35;1,013;25,671;1,894;0,681;0,005;0,138;0,167
"210";47,391;0,728;0;0,097;1,355;0,72;0,574;1,087;46,507;1,127;0,389;0,004;0,02;0
"211";31,094;0,665;0;8,282;0,499;0,552;2,852;0,103;55,28;0,335;0,232;0,006;0,013;0,088
"212";44,935;0,43;0;0,361;0,753;0,677;0,627;0,599;50,572;0,326;0,555;0,01;0,017;0,138
"213";31,8;0,502;0;0,176;2,501;0,426;1,408;7,551;53,585;0,672;1,191;0;0,023;0,165
"214";34,201;0,631;0;3,767;0,446;0,254;1,333;0,946;55,747;0,857;0,743;0,065;0;1,01
"215";33,803;1,682;0;0,042;0,614;0,106;0,456;0,242;59,832;0,211;2,495;0,002;0,008;0,507
"216";15,111;0,632;0;0,102;0,62;0,578;3,142;2,518;72,48;3,945;0,798;0,016;0,031;0,027
"217";75,56;0,675;0;0,114;1,891;0,605;0,775;1,003;14,027;3,402;1,605;0,026;0,271;0,047
"218";23,272;2,74;0;1,19;1,244;1,835;2,221;2,428;53,166;0,632;10,477;0,052;0,084;0,659
"219";21,054;0,391;0;0,196;1,439;1,196;0,604;2,145;71,881;0,52;0,386;0,038;0,083;0,068
"220";39,567;0,412;0;0,284;0,467;1,919;0,377;0,377;50,42;5,436;0,304;0,031;0,017;0,389
"221";17,56;0,778;0;8,492;0,543;0,295;0,369;0,561;68,266;2,788;0,247;0,018;0,024;0,058
"222";61,599;0,399;0;0,479;0,346;0,674;0,685;2,008;30,365;0,624;1,324;0,028;0,035;1,435
"223";35,896;5,749;0;1,011;1,393;0,493;1,468;3,161;49,352;0,477;0,779;0,007;0,011;0,204
"224";20,973;1,287;0;0,68;0,774;3,44;2,051;1,397;66,233;1,75;0,624;0,005;0;0,786
"225";19,841;1,219;0;0,81;0,225;1,134;0,57;0,312;73,108;1,083;1,577;0,012;0,008;0,101
"226";84,107;0,711;0;0,344;0,874;0,471;0,605;0,814;9,699;1,322;0,363;0,012;0,148;0,532
"227";75,266;0,409;0;0,582;0,387;0,219;2,095;0,403;18,721;1,153;0,556;0,007;0,128;0,074
"228";79,82;1,312;0;0,016;0,774;0,099;0,311;0,182;17,099;0,168;0,158;0,003;0,043;0,015
"229";12,02;0,95;0;0,239;1,347;0,382;1,631;0,957;76,53;0,741;5,02;0,011;0,068;0,103
"230";16,857;1,258;0;2,051;1,644;0,246;1,18;0,46;74,7;0,487;0,717;0,122;0,111;0,167
"231";58,372;0,339;0;0,197;2,81;0,244;0,377;0,564;23,924;0,489;12,435;0,004;0,022;0,225
"232";44,157;0,551;0;0,292;8,701;0,246;2,524;1,001;40,011;1,064;1,198;0,124;0,026;0,105
"233";61,957;0,9;0;0,576;1,569;0,364;1,501;0,591;27,442;3,866;1,122;0,014;0;0,098
"234";23,951;0,431;0;0,26;0,863;0,808;0,414;1,028;70,843;0,882;0,419;0,011;0,027;0,063
"235";94,729;0,915;0;0,072;2,151;0,249;0,697;0,494;0;0,194;0,471;0,004;0,005;0,019
"236";63,191;0,607;0;0,046;0,281;0,099;0,712;0,623;31,602;1,123;1,572;0,007;0,07;0,066
"237";73,914;0,969;0;0,034;0,23;0,089;0,17;0,164;23,467;0,444;0,236;0,002;0,016;0,264
"238";66,347;6,073;0;0,049;1,105;0,374;1,29;0,737;23,012;0,433;0,5;0,022;0;0,059
"239";73,955;0,329;0;0,363;0,612;0,299;2,97;2,035;18,879;0,222;0,273;0,006;0,018;0,039
"240";49,052;2,703;0;0,053;0,457;0,562;1,656;1,145;42,673;1,308;0,286;0,011;0,065;0,029
"241";55,944;0,454;0;0,109;0,797;0,51;0,54;0,304;35,796;1,688;3,59;0,013;0,017;0,238
"242";82,78;0,116;0;0,025;0,192;0,214;0,175;0,131;16,112;0,076;0,11;0,003;0,01;0,058
"243";35,942;2,646;0;0,183;0,597;0,826;1,035;0,896;54,513;2,222;0,719;0,205;0,089;0,127
"244";25,135;0,909;0;0,038;0,483;1,056;0,876;1,39;67,573;0,317;0,572;0,011;0,224;1,418
"245";62,037;2,778;0;0,93;0,352;3,833;0,711;0,988;27,267;0,291;0,521;0,006;0,127;0,159
