"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"80";9,494;8,812;0;1,384;0,426;0;0;0,406;72,85;2,182;1,652;0;2,794;0
"81";98,369;0,627;0;0,04;0,162;0;0,045;0,016;0;0,263;0,21;0;0,268;0
"82";14,226;22,435;0;0,296;60,142;0;0;0,089;0;1,052;0,34;0;1,42;0
"83";22,159;1,958;0;0,059;0,233;0;0;0,107;13,745;61,419;0,128;0;0,191;0
"84";31,811;8,01;0;0,428;4,49;0;0,158;0,544;50,044;1,351;2,308;0;0,856;0
"85";10,964;11,157;0;0,06;0,952;0;0,113;0,206;63,976;0,822;0,347;0;11,404;0
"86";90,05;5,898;0;0,164;0,404;0;0;0,075;0;1,214;0,537;0;1,658;0
"87";52,213;7,264;0;0,191;1,005;0;0;0,301;31,687;0,707;0,657;0;5,975;0
"88";99,137;0,364;0;0;0,064;0;0,017;0,02;0;0,123;0,11;0;0,164;0
"89";84,092;6,132;0;0,173;1,863;0;0,589;0,424;0;2,114;1,919;0;2,693;0
"90";76,183;16,325;0;0,289;3,046;0;0;1,133;0;1,967;0,611;0;0,447;0
"91";1,131;0,52;0;0,035;0,385;0;0,018;0,012;0;97,718;0,072;0;0,109;0
"92";67,705;10,996;0;1,762;5,008;0;0,354;2,108;0;3,676;5,8;0;2,591;0
"93";81,417;6,178;0;0,154;0,476;0;0;0,218;0;9,461;0,827;0;1,27;0
"94";75,183;9,677;0;0,119;0,659;0;0;6,495;0;5,277;1,98;0;0,611;0
"95";17,118;6,597;0;0,172;1,27;0;0;0,421;68,792;1,005;4,098;0;0,527;0
"96";43,024;38,089;0;1,342;1,302;0;0,997;0,806;0;5,679;2,298;0;6,465;0
"97";27,118;5,625;0;0,361;2,516;0;0;0,312;46,662;1,379;1,246;0;14,781;0
"98";42,181;46,912;0;0,305;2,185;0;0;0,642;0;2,86;1,766;0;3,149;0
"99";27,546;27,66;0;0,688;2,821;0;0;0,198;0;2,224;28,495;0;10,367;0
"100";19,453;11,957;0;0,274;1,573;0;0,313;0,177;0;53,104;9,211;0;3,937;0
"101";61,888;11,796;0;0,499;2,592;0;0;0,872;0;12,675;3,619;0;6,06;0
"102";72,294;17,549;0;0,597;2,49;0;0,487;0,807;0;3,056;1,175;0;1,545;0
"103";4,448;13,412;0;0,103;0,474;0;0;0,18;70,824;8,757;1,241;0;0,561;0
"104";16,192;14,906;0;0;2,481;0;0;0,495;51,387;3,577;10,246;0;0,716;0
"105";17,617;15,04;0;0,324;0,564;0;0,208;0,248;60,347;1,233;2,758;0;1,66;0
"106";73,655;15,119;0;0,125;1,354;0;0;1,512;0;4,018;3,062;0;1,154;0
"107";7,517;1,709;0;0,221;0,304;0;0,505;0,092;82,403;6,138;0,64;0;0,472;0
"108";45,957;7,854;0;0,196;1,079;0;0;0,551;0;25,077;0,44;0;18,845;0
"109";5,356;3,647;0;0;87,551;0;0;0,312;0;1,799;0,919;0;0,416;0
"110";23,181;12,528;0;0,319;0,909;0;0;0,244;55,962;1,69;2,237;0;2,931;0
"111";75,007;15,038;0;0,234;0,319;0;0,545;0,069;0;5,475;0,597;0;2,717;0
"112";15,851;6,847;0;0,081;1,682;0;0;0,466;70,521;1,914;1,572;0;1,066;0
"113";45,248;18,842;0;0,167;0,28;0;0,079;0,101;21,813;1,447;11,03;0;0,993;0
"114";61,812;5,183;0;0,073;0,295;0;0;0,278;29,555;1,659;0,798;0;0,346;0
"115";37,833;4,312;0;8,25;1,075;0;0,137;0,227;40,487;3,947;1,198;0;2,534;0
"116";18,668;2,16;0;0,008;67,574;0;0,019;0,054;8,346;0,7;2,413;0;0,058;0
"117";21,178;6,01;0;0,134;1,107;0;0,706;0,226;60,318;2,409;7,257;0;0,655;0
"118";62,609;16,482;0;0,613;4,006;0;0,435;1,077;0;8,626;4,769;0;1,382;0
"119";38,98;8,895;0;0;0,501;0;0,162;0,182;47,134;1,903;1,016;0;1,226;0
"120";10,539;50,123;0;2,352;0,949;0;0,199;0,287;32,831;1,503;0,637;0;0,579;0
"121";6,451;4,713;0;0,884;0,492;0;0,112;1,756;79,208;5,443;0,459;0;0,482;0
"122";6,111;10,094;0;0,03;0,313;0;0,218;0,195;79,406;1,274;1,699;0;0,659;0
"123";11,646;3,835;0;0,688;0,758;0;0,172;0,321;16,189;58,636;0,456;0;7,299;0
"124";60,323;4,292;0;0,175;0,406;0;0,092;0,071;30,431;2,913;1,108;0;0,189;0
"125";29,859;5,171;0;0,613;2,084;0;0;0,394;45,294;13,483;1,616;0;1,487;0
"126";15,736;5,904;0;0,363;10,805;0;0,089;0,772;31,605;1,151;27,487;0;6,088;0
"127";19,007;5,37;0;0,361;0,956;0;0,339;0,165;68,508;2,162;1,011;0;2,12;0
"128";31,093;6,402;0;0,132;0,984;0;0,146;0,121;49,172;8,773;0,886;0;2,291;0
"129";15,556;6,075;0;0,028;2;0;0;0,078;26,915;40,51;0,513;0;8,325;0
"130";70,515;6,062;0;0,17;18,012;0;0;0,602;0;2,47;1,198;0;0,971;0
"131";19,18;3,745;0;0,573;0,581;0;0,072;0,979;73,428;0,769;0,45;0;0,223;0
"132";14,418;6,884;0;0,193;0,523;0;0;0,326;61,335;5,034;1,621;0;9,666;0
"133";46,144;17,247;0;1,108;14,908;0;0;1,108;0;5,158;10,693;0;3,634;0
"134";0,615;0,304;0;0,011;0,041;0;0,053;3,149;2,644;93,113;0,044;0;0,026;0
"135";7,587;50,202;0;0,029;2,595;0;0,134;0,037;29,342;8,624;0,745;0;0,706;0
"136";15,31;25,53;0;0,601;0,526;0;0;2,871;46,636;6,059;1,613;0;0,854;0
"137";8,307;25,69;0;0,097;0,34;0;0;0,118;57,985;2,121;4,984;0;0,358;0
"138";30,804;33,395;0;0,302;2,68;0;1,248;0,664;0;5,781;6,547;0;18,58;0
"139";10,93;68,425;0;0,253;0,288;0;0;0,35;16,227;2,128;0,534;0;0,865;0
"140";5,069;1,39;0;0,663;0,375;0;0;0,807;88,879;0,679;0,285;0;1,853;0
"141";6,368;4,188;0;0,453;0,283;0;0;0,722;0;87,694;0,222;0;0,068;0
"142";40,343;5,517;0;0,332;0,602;0;0;0,381;30,315;4,997;17,223;0;0,291;0
"143";28,127;7,711;0;3,887;0,732;0;0,603;0,137;37,564;16,226;3,368;0;1,643;0
"144";20,655;11,678;0;0,212;2,886;0;0;0,318;55,499;4,03;2,927;0;1,794;0
"145";58,02;12,623;0;1,386;6,119;0;0;0,229;0;17,289;3,037;0;1,296;0
"146";11,9;8,408;0;0,267;4,042;0;0;0,293;73,05;0,588;0,506;0;0,946;0
"147";36,087;20,534;0;0,537;0,509;0;2,15;0,545;36,93;0,887;1,093;0;0,728;0
"148";23,957;7,95;0;0,824;2,14;0;0,833;0,231;47,248;14,313;1,914;0;0,59;0
"149";96,903;1,171;0;0,01;0,369;0;0;0,053;0;1,029;0,206;0;0,259;0
"150";28,749;4,94;0;0,495;0,618;0;0;0,965;51,446;6,08;1,6;0;5,107;0
"151";56,246;2,529;0;0,112;3,258;0;0,283;0,152;14,281;0,812;22,07;0;0,257;0
"152";6,312;4,836;0;0,334;0,33;0;0,509;0,167;83,697;2,611;0,854;0;0,35;0
"153";37,472;16,703;0;0,153;0,537;0;0,188;0,614;36,606;2,218;0,974;0;4,534;0
"154";20,482;27,935;0;0,442;0,626;0;0;0,237;41,743;6,283;0,448;0;1,804;0
"155";18,317;35,78;0;0,055;0,493;0;0,366;0,916;24,334;17,376;1,964;0;0,399;0
"156";37,935;37,702;0;0,491;3,731;0;0;1,207;0;5,658;8,121;0;5,155;0
"157";66,576;11,2;0;0,445;0,938;0;0,565;0,389;0;14,974;1,441;0;3,471;0
"158";14,645;7,307;0;13,212;3,101;0;0,234;0,275;44,397;12,144;3,582;0;1,104;0
"159";46,642;16,965;0;2,591;1,461;0;0;12,169;0;7,343;1,297;0;11,532;0
"160";18,114;35,178;0;0,045;0,245;0;0,08;0,095;41,34;2,13;0,468;0;2,305;0
"161";9,73;10,167;0;0,27;0,557;0;0;0,293;67,071;6,552;0,565;0;4,796;0
"162";39,585;3,109;0;0,459;1,048;0;0,177;0,331;52,187;1,517;0,641;0;0,945;0
"163";34,473;33,214;0;1,695;2,266;0;0;0,981;0;15,767;4,231;0;7,374;0
"164";14,245;19,619;0;0,041;2,56;0;0,103;0,455;0;61,293;0,84;0;0,844;0
"165";22,52;49,231;0;0,491;0,371;0;0;0,057;23,698;2,934;0,449;0;0,25;0
"166";43,297;7,611;0;0,315;0,904;0;0,818;0,246;42,182;3,725;0,295;0;0,608;0
"167";24,025;4,554;0;0,402;0,808;0;3,823;0,26;40,7;6,091;1,945;0;17,392;0
"168";16,191;25,044;0;0,216;3,069;0;0,395;0,693;37,74;9,905;1,246;0;5,501;0
"169";13;4,004;0;0,722;0,329;0;0,168;0,284;78,842;0,925;1,444;0;0,282;0
"170";8,478;4,665;0;0,526;3,448;0;0;0,101;80,986;0,688;0,594;0;0,513;0
"171";17,298;3,024;0;0,629;0,941;0;0;0,052;69,764;4,635;1,171;0;2,485;0
"172";15,549;6,308;0;0,374;2,151;0;0,205;0,516;68,084;3,118;3,186;0;0,509;0
"173";16,062;1,393;0;0,022;2,506;0;0,045;0,101;32;44,519;3,033;0;0,32;0
"174";33,981;44,665;0;0,404;2,587;0;0,223;0,142;0;5,748;10,639;0;1,611;0
"175";27,458;4,64;0;0,177;0,61;0;0;0,351;57,393;6,259;1,542;0;1,57;0
"176";30,957;4,736;0;3,16;33,721;0;0;0,303;22,506;2,451;0,575;0;1,592;0
"177";47,069;11,683;0;2,146;5,248;0;3,324;1,838;0;8,462;17,541;0;2,69;0
"178";11,071;3,599;0;0,072;0,914;0;0;0,073;78,495;1,168;4,085;0;0,523;0
"179";43,121;3,397;0;0,268;0,316;0;0;0,216;23,227;27,379;1,549;0;0,527;0
"180";88,322;4,737;0;0,273;1,111;0;0,083;0,129;0;3,483;0,634;0;1,228;0
"181";33,661;9,93;0;0,183;1,782;0;1,12;0,139;49,615;1,884;0,949;0;0,737;0
"182";45,703;34,463;0;0,097;9,854;0;0,362;0,928;0;3,058;1,977;0;3,556;0
"183";35,244;52,103;0;0,534;1,267;0;0,223;0,155;0;7,755;0,776;0;1,943;0
"184";43,595;37,429;0;0,566;2,338;0;0,692;0,228;0;3,294;10,574;0;1,283;0
"185";13,552;8,933;0;1,472;1,24;0;0;4,294;66,961;1,109;0,995;0;1,446;0
"186";23,535;45,578;0;1,478;7,184;0;0;2,808;0;9,656;3,942;0;5,819;0
"187";33,477;24,655;0;1,683;0,968;0;0,386;1,715;0;34,579;1,028;0;1,508;0
"188";13,859;12,136;0;0,789;0,301;0;2,339;0,069;68,161;0,832;0,647;0;0,866;0
"189";4,658;2,635;0;0,252;0,287;0;0;0,076;25,261;0,535;0,175;0;66,12;0
"190";2,218;77,66;0;0,014;0,762;0;0,041;1,478;2,907;0,285;14,464;0;0,171;0
"191";59,846;7,168;0;6,335;3,127;0;0,48;6,25;0;15,165;1,133;0;0,494;0
"192";13,347;8,804;0;0,124;2,554;0;0,12;0,616;53,944;14,179;0,539;0;5,772;0
"193";18,868;4,206;0;4,978;1,78;0;0,336;1,142;64,964;2,838;0,604;0;0,283;0
"194";82,107;6,91;0;0,605;0,895;0;0;0,616;0;2,293;0,923;0;5,649;0
"195";19,024;19,006;0;0,747;2,123;0;0,113;1,604;43,133;8,828;4,618;0;0,804;0
"196";35,633;1,923;0;0,116;0,126;0;0,103;0,487;59,948;0,893;0,523;0;0,248;0
"197";37,458;50,061;0;0,796;6,076;0;0;1,122;0;2,281;1,368;0;0,837;0
"198";27,384;5,935;0;0,134;0,52;0;0,395;4,829;53,289;6,201;0,646;0;0,667;0
"199";84,759;4,922;0;0,04;0,087;0;0,025;0,086;9,346;0,302;0,28;0;0,151;0
"200";29,659;5,779;0;0;1,438;0;0;8,014;50,232;3,41;0,695;0;0,772;0
"201";11,182;9,852;0;0,154;0,901;0;0;4,834;68,536;1,673;2,575;0;0,293;0
"202";57,894;16,456;0;2,437;6,732;0;0,655;2,54;0;7,204;2,998;0;3,084;0
"203";46,415;41,097;0;0,169;0,957;0;0;1,61;0;1,974;2,589;0;5,19;0
"204";12,571;15,424;0;0,23;1,409;0;0,193;0,464;58,518;8,732;1,02;0;1,439;0
"205";43,619;5,197;0;0,34;0,548;0;0,248;0,21;39,289;2,725;1,757;0;6,066;0
"206";12,648;4,498;0;0,029;0,238;0;0,209;0,281;78,593;1,535;0,505;0;1,464;0
"207";51,581;6,356;0;0,222;1,017;0;0,176;0,468;31,271;7,215;0,947;0;0,748;0
"208";12,517;7,964;0;0,299;1,013;0;0;0,848;48,728;26,731;1,426;0;0,476;0
"209";48,29;37,699;0;0,543;1,272;0;0,153;1,674;0;2,683;2,632;0;5,054;0
"210";32,115;3,111;0;0,067;0,998;0;0,129;0,049;50,049;9,969;3,075;0;0,438;0
"211";43,342;32,622;0;1,03;1,937;0;0;0,693;0;16,075;1,817;0;2,485;0
"212";17,936;11,524;0;0,185;0,773;0;0,138;0,892;39,027;4,194;1,338;0;23,993;0
"213";3,22;65,108;0;0,018;0,113;0;0,181;0,02;19,052;0,56;11,234;0;0,495;0
"214";57,724;9,978;0;0,311;0,443;0;0,575;21,548;0;6,726;1,62;0;1,075;0
"215";57,144;0,935;0;0,017;0,13;0;0,041;0,055;36,751;4,495;0,285;0;0,146;0
"216";80,313;17,066;0;0,022;0,073;0;0;0,12;0;1,651;0,138;0;0,617;0
"217";45,62;19,543;0;0,526;2,005;0;1,924;1,431;0;14,05;2,326;0;12,575;0
"218";64,617;6,683;0;0,642;0,362;0;0,191;0,566;22,618;3,002;0,434;0;0,885;0
"219";32,099;15,539;0;0,477;1,196;0;0;0,905;0;45,867;2,117;0;1,799;0
"220";68,586;13,373;0;6,246;1,098;0;0;0,595;0;3,663;4,787;0;1,653;0
"221";26,969;36,038;0;0,719;1,299;0;0;8,021;0;23,316;1,555;0;2,084;0
"222";37,854;2,463;0;0,215;0,676;0;0,116;0,633;56,507;0,832;0,56;0;0,143;0
"223";21,762;13,643;0;0,157;0,563;0;0,227;0,365;59,001;2,219;1,296;0;0,766;0
"224";13,117;37,002;0;0,026;0,176;0;0;0,132;42,469;6,314;0,423;0;0,341;0
"225";16,456;5,252;0;0,351;0,979;0;0;0,204;58,278;15,017;2,203;0;1,261;0
"226";50,258;4,938;0;0,631;1,018;0;0,895;0,508;36,418;2,669;0,922;0;1,743;0
"227";13,891;66,145;0;4,256;0,347;0;0;3,692;0;10,345;0,801;0;0,523;0
"228";36,542;5,974;0;0,637;0,756;0;0;0,315;50,69;1,174;3,128;0;0,786;0
"229";76,119;14,826;0;0,373;0,32;0;3,635;0,276;0;1,65;1,233;0;1,569;0
"230";11,803;25,218;0;0,699;3,457;0;0;0,159;53,481;2,64;1,119;0;1,423;0
"231";21,914;11,387;0;0,101;0,478;0;0,082;0,216;39,345;25,954;0,384;0;0,138;0
"232";72,531;3,424;0;0,306;0,317;0;0,076;0,243;20,363;0,895;1,255;0;0,591;0
"233";9,223;2,734;0;0,213;27,892;0;0,429;0,087;56,286;0,774;1,625;0;0,738;0
"234";4,044;79,838;0;0,083;0,158;0;0,015;0,013;15,048;0,683;0,073;0;0,045;0
"235";16,227;12,115;0;0,158;2,271;0;0,24;0,202;55,243;8,714;1,115;0;3,714;0
"236";26,346;41,385;0;0;2,862;0;0,312;0,118;22,587;1,566;1,315;0;3,51;0
"237";31,135;4,794;0;0,388;5,788;0;0,928;0,181;38,026;17,124;0,757;0;0,88;0
"238";17,464;21,071;0;0,665;2,167;0;0,375;0,302;46,678;5,704;2,517;0;3,058;0
"239";14,446;10,28;0;0,396;1,23;0;0;0,359;70,186;1,612;0,745;0;0,746;0
"240";8,559;3,976;0;0,057;0,456;0;0,302;0,088;36,835;2,358;3,348;0;44,021;0
"241";19,82;33,42;0;0,218;0,732;0;0,314;0,134;41,711;2,806;0,44;0;0,406;0
"242";71,224;14,588;0;0,501;1,803;0;1,029;0,84;0;5,91;3,585;0;0,521;0
"243";65,584;11,54;0;0,664;2,87;0;1,38;0,728;0;10,893;2,412;0;3,93;0
"244";12,992;45,298;0;0,228;1,293;0;0,066;0,228;23,777;9,933;2,463;0;3,722;0
"245";23,646;3,708;0;0,067;0,607;0;0;0,474;46,474;1,36;3,401;0;20,263;0
"246";59,025;13,674;0;2,043;3,813;0;0,811;0,851;0;3,92;3,205;0;12,658;0
"247";40,767;16,958;0;6,405;1,815;0;1,628;0,516;0;27,499;3,211;0;1,202;0
"248";21,033;16,994;0;0,135;0,316;0;0;0,215;53,841;3,575;1,893;0;1,997;0
"249";22,268;9,251;0;0,248;0,503;0;0;0,065;48,239;16,011;0,707;0;2,707;0
"250";21,56;16,11;0;0,116;2,391;0;0,128;0,325;26,999;31,092;0,368;0;0,911;0
"251";40,053;5,357;0;0,013;0,312;0;0,089;0,371;15,787;37,2;0,585;0;0,232;0
"252";28,728;6,405;0;0,088;0,836;0;0,179;0,189;61,582;0,817;0,563;0;0,613;0
"253";72,573;9,413;0;0,557;4,165;0;0,551;2,494;0;1,979;2,741;0;5,526;0
"254";13,061;11,799;0;0,123;2,335;0;0,179;0,252;69,428;1,056;0,733;0;1,033;0
"255";19,185;3,808;0;0,117;1,242;0;0;0,22;20,095;5,759;0,842;0;48,73;0
"256";99,193;0,239;0;0,003;0,054;0;0,003;0,005;0;0,421;0,055;0;0,026;0
"257";22,385;14,988;0;0,264;5,055;0;0;0,128;44,028;7,972;1,763;0;3,416;0
"258";57,696;4,491;0;0,188;5,858;0;0,242;0,107;28,652;0,932;0,604;0;1,23;0
"259";42,315;34,301;0;0,216;5,83;0;0,998;0,334;0;4,362;9,737;0;1,908;0
"260";59,575;20,151;0;1,388;1,198;0;0,256;0,781;0;3,001;3,472;0;10,179;0
"261";29,596;10,407;0;1,142;0,924;0;0,576;0,527;50,812;2,133;3,722;0;0,162;0
"262";26,934;25,208;0;0,404;1,114;0;0,416;0,355;36,867;4,975;1,988;0;1,741;0
"263";79,307;6,063;0;0,197;5,382;0;0,48;0,292;0;6,415;1,353;0;0,513;0
"264";17,329;18,347;0;0,197;0,623;0;0,173;0,46;57,031;1,94;3,468;0;0,431;0
"265";59,068;11,459;0;0,987;2,054;0;0,46;0,239;0;5,461;1,576;0;18,695;0
"266";35,225;8,294;0;0,507;0,875;0;0,388;0,444;48,499;3,705;1,163;0;0,899;0
"267";46,101;16,008;0;1,453;0,763;0;0;5,346;0;6,156;14,856;0;9,316;0
"268";61,888;31,682;0;0,519;0,606;0;0,144;0,182;0;1,494;2,252;0;1,234;0
"269";8,04;15,549;0;0,101;2,894;0;0;1,194;64,267;4,333;0,912;0;2,709;0
"270";14,117;7,845;0;0,211;0,288;0;0,123;0,07;43,898;17,532;15,552;0;0,364;0
"271";33,579;8,789;0;0,143;0,781;0;0;1,934;44,395;6,003;3,008;0;1,367;0
"272";19,437;44,837;0;0,796;0,562;0;0,25;0,674;31,107;0,824;1,336;0;0,177;0
"273";54,949;21,606;0;0,081;4,903;0;0;0,142;0;3,275;10,747;0;4,296;0
"274";75,132;5,198;0;0,058;1,245;0;0,087;3,058;0;13,342;1,168;0;0,712;0
"275";26,567;10,956;0;0,153;0,196;0;0,127;0,068;56,689;2,617;2,175;0;0,453;0
"276";11,971;10,984;0;1,699;0,987;0;0,165;2,896;66,588;0,692;1,545;0;2,472;0
"277";14,801;4,301;0;4,724;0,746;0;0,48;0,319;43,251;27,206;2,102;0;2,07;0
"278";22,426;3,255;0;2,503;0,312;0;0,21;0,163;65,302;3,949;1,067;0;0,815;0
"279";19,555;7,154;0;0,479;0,969;0;0,358;0,326;65,623;2,733;1,682;0;1,121;0
"280";62,829;23,344;0;0,374;3,498;0;0,292;0,181;0;5,176;3,693;0;0,613;0
