"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"23";39,35;8,593;0;0,256;1,893;0;1,36;3,795;35,623;1,498;3,677;0;3,955;0
"24";70,894;2,447;0;0,04;12,676;0;0,834;0,085;10,043;1,275;1,035;0,009;0,661;0
"25";32,316;15,755;0;0,636;3,106;0;2,775;0,726;31,391;5,264;1,707;0,019;6,303;0
"26";83,29;0,597;0;0,105;0,922;0;0,232;7,2;6,352;1,007;0,208;0,021;0,067;0
"27";17,489;5,954;0;0,301;1,061;0;4,465;29,065;34,497;1,71;1,296;0,011;4,151;0
"28";47,244;18,757;0;0,793;2,506;0;7,644;1,382;0;10,802;5,672;0,025;5,175;0
"29";39,346;7,684;0;0,132;8,278;0;1,393;1,36;26,681;5,007;1,138;0,064;8,917;0
"30";42,149;9,392;0;0,543;5,414;0;1,232;5,082;32,482;1,892;0,646;0,014;1,155;0
"31";43,758;7,63;0;0,533;8,591;0;0,946;3,167;28,123;2,75;4,032;0,012;0,458;0
"32";27,051;10,936;0;0,855;1,007;0;9,858;0,669;23,392;14,208;2,203;0,023;9,799;0
"33";66,279;8,844;0;0,391;2,604;0;3,873;7,487;0;5,869;3,494;0,083;1,076;0
"34";62,996;2,87;0;0,285;1,416;0;1,28;0,394;22,567;1,301;1,474;0,045;5,37;0
"35";64,178;5,754;0;0,062;1,194;0;2,984;0,348;21,197;1,602;1,652;0,006;1,023;0
"36";17,07;31,162;0;0,587;0,681;0;1,055;6,662;34,258;3,999;1,304;0,072;3,149;0
"37";14,176;11,972;0;0,163;1,942;0;0,256;0,285;41,977;19,517;8,484;0,004;1,223;0
"38";92,757;1,09;0;0,049;0,59;0;0,105;0,154;4,222;0,442;0,427;0,013;0,151;0
"39";61,924;9,398;0;0,033;3,392;0;1,102;0,252;18,727;3,468;1,305;0,012;0,387;0
"40";37,606;52,34;0;1,031;1,28;0;0,759;1,257;0;4,474;0,724;0,025;0,506;0
"41";56,619;6,121;0;0,221;4,207;0;2,428;0,53;23,434;2,867;3,099;0,077;0,397;0
"42";53,206;7,972;0;0,223;23,44;0;3,994;1,003;0;7,01;2,272;0,03;0,848;0
"43";20,488;6,62;0;4,784;1,105;0;23,634;17,436;21,967;1,968;1,626;0,012;0,361;0
"44";83,941;8,679;0;0,091;0,605;0;0,718;1,206;0;1,937;1,174;0,01;1,638;0
"45";30,377;6,864;0;3,18;2,808;0;2,628;0,602;33,151;16,482;3,128;0,038;0,742;0
"46";13,242;66,574;0;0,194;0,573;0;0,453;1,494;0;15,054;1,93;0;0,486;0
"47";31,335;36,161;0;0,251;5,418;0;0,885;0,376;18,308;3,225;2,517;0,017;1,506;0
"48";10,036;3,635;0;0,226;3,941;0;0,477;49,736;24,62;1,091;4,475;0,014;1,749;0
"49";14,141;46,13;0;0,767;1,391;0;0,66;0,405;23,708;1,226;0,774;0,607;10,192;0
"50";47,876;7,006;0;0,204;1,11;0;2,144;0,345;38,688;1,186;0,666;0,035;0,741;0
"51";56,338;2,756;0;0,231;0,594;0;4,453;0,305;25,205;1,99;7,746;0;0,381;0
"52";36,289;4,11;0;1,175;4,498;0;1,383;1,994;0;5,609;44,111;0,055;0,776;0
"53";58,459;26,065;0;0,467;3,088;0;1,953;1,495;0;5,008;1,85;0,015;1,601;0
"54";41,118;3,993;0;0,122;7,228;0;2,248;5,823;18,976;17,686;2,075;0,01;0,72;0
"55";34,089;44,958;0;2,462;3,691;0;1,457;0,598;0;9,913;1,998;0;0,835;0
"56";16,326;23,026;0;0,093;1,199;0;1,446;1,253;38,981;12,354;4,393;0,016;0,912;0
"57";33,313;16,916;0;2,636;33,339;0;1,688;2,034;0;4,705;3,663;0,104;1,602;0
"58";55,969;4,546;0;1,493;8,911;0;1,249;0,507;19,863;1,408;3,014;0,035;3,005;0
"59";29,248;18,968;0;0,291;2,378;0;1,199;0,689;33,457;9,137;1,433;0,012;3,187;0
"60";54,268;1,404;0;0,015;0,225;0;0,453;0,105;4,772;37,748;0,825;0,014;0,172;0
"61";35,254;25,138;0;0,268;2,003;0;1,477;1,817;27,191;3,84;1,155;0,033;1,825;0
"62";31,611;5,162;0;0,128;3,787;0;1,642;1,186;43,745;7,614;4,38;0,026;0,718;0
"63";17,829;13,187;0;0,209;2,987;0;0,669;2,998;46,378;2,693;1,34;0,026;11,683;0
"64";65,16;7,227;0;0,561;1,003;0;0,542;1,694;18,949;2,307;1,17;0,04;1,348;0
"65";75,159;7,385;0;0,034;2,161;0;0,546;0,115;10,108;2,14;1,032;0,033;1,286;0
"66";27,081;12,332;0;0,176;1,528;0;1,812;0,352;46,964;6,246;1,371;0,036;2,102;0
"67";46,621;6,173;0;0,16;0,884;0;2,47;1,689;31,958;2,927;4,524;0,015;2,579;0
"68";63,989;8,759;0;0,202;1,088;0;2,461;1,181;17,267;1,659;0,822;0,008;2,564;0
"69";30,619;13,374;0;0,634;4,629;0;1,596;4,422;33,858;5,585;2,006;0,052;3,224;0
"70";23,72;21,218;0;1,203;0,702;0;1,145;1,471;34,898;12,036;2,869;0,014;0,722;0
"71";43,607;5,004;0;0,144;2,129;0;0,954;0,241;42,727;3,439;0,929;0,021;0,804;0
"72";39,044;13,246;0;0,747;4,514;0;4,275;1,971;0;29,338;4,895;0,2;1,769;0
"73";37,788;13,485;0;0,172;7,766;0;2,378;0,592;20,507;6,179;10,812;0,013;0,307;0
"74";30,601;22,824;0;0,265;6,923;0;1,137;0,107;19,266;12,83;0,951;0,01;5,085;0
"75";25,108;8,033;0;0,514;0,644;0;1,927;0,389;55,68;4,541;2,529;0,015;0,619;0
"76";54,564;19,624;0;1,577;1,259;0;0,991;1,015;12,917;1,25;6,213;0,019;0,572;0
"77";13,846;8,106;0;0,94;2,063;0;1,24;0,186;0;71,075;2,171;0,014;0,361;0
"78";34,901;22,917;0;0,17;7,196;0;8,573;2,691;0;14,184;5,948;0,289;3,131;0
"79";12,988;28,174;0;0,358;2,857;0;0,519;7,388;38,645;4,113;4,677;0,012;0,268;0
"80";42,709;2,773;0;0,319;0,432;0;0,728;0,127;50,087;1,898;0,625;0,006;0,296;0
"81";70,662;9,92;0;1,607;10,035;0;0,633;2,989;0;1,856;0,83;0,016;1,451;0
"82";69,36;3,214;0;0,571;1,25;0;1,208;20,078;0;1,686;0,664;0,007;1,96;0
"83";52,414;14,292;0;4,999;8,526;0;1,144;2,148;0;12,889;2,397;0,09;1,101;0
"84";79,942;3,498;0;3,007;0,385;0;0,719;0,195;0;7,82;2,444;0,014;1,975;0
"85";56,215;28,37;0;0,396;0,594;0;0,655;10,466;0;1,077;1,519;0,018;0,688;0
"86";28,749;6,849;0;0,69;0,963;0;1,179;0,285;29,674;2,525;28,282;0,059;0,746;0
"87";60,04;5,319;0;0,541;1,61;0;0,827;0,528;17,353;4,71;8,403;0,022;0,649;0
"88";29,883;3,929;0;1,145;0,65;0;0,785;0,766;53,229;6,911;1,789;0,031;0,88;0
"89";35,528;4,104;0;1,167;4,378;0;1,543;1,411;31,211;9,791;9,834;0,024;1,008;0
"90";51,914;17,511;0;0,147;2,659;0;1,283;1,425;17,801;6,202;0,763;0,014;0,282;0
"91";76,776;3,574;0;0,038;0,924;0;0,698;0,3;10,047;5,985;1,514;0,017;0,128;0
"92";30,899;12,395;0;1,916;7,808;0;1,993;1,307;0;13,96;1,996;0,176;27,55;0
"93";19,176;10,566;0;0,039;1,741;0;0,523;0,181;12,292;29,819;5,438;0,059;20,166;0
"94";49,799;11,078;0;0,321;1,352;0;1,049;1,323;27,554;5,584;1,694;0,024;0,222;0
"95";82,294;9,575;0;0,996;0,525;0;0,453;0,154;0;3,763;2,078;0,027;0,134;0
"96";15,976;3,019;0;0,108;5,526;0;3,879;0,763;54,779;14,766;0,908;0,004;0,271;0
"97";19,929;9,622;0;1,024;8,725;0;1,249;3,373;42,711;8,006;1,448;0,039;3,874;0
"98";68,918;3,957;0;0,056;0,75;0;0,386;0,086;19,913;4,681;1,005;0,017;0,231;0
"99";57,203;3,491;0;0,939;26,21;0;1,638;6,572;0;1,476;1,887;0,127;0,456;0
"100";71,387;1,683;0;0,033;5,266;0;0,503;0,134;18,805;1,24;0,548;0,019;0,382;0
"101";76,735;12,058;0;0,136;0,595;0;0,738;1,234;0;5,723;1,993;0,038;0,75;0
"102";52,095;2,513;0;0,181;0,99;0;0,457;0,176;40,481;1,321;1,177;0,016;0,593;0
"103";86,205;6,73;0;0,285;1,219;0;1,041;1,182;0;2,189;0,801;0,027;0,32;0
"104";28,766;16,064;0;1,227;4,587;0;1,915;2,433;39,813;2,767;1,738;0,043;0,645;0
"105";65,633;12,159;0;0,399;2,027;0;1,378;0,692;0;7,291;3,618;0,022;6,782;0
"106";87,808;2,846;0;0,041;0,134;0;0,362;0,053;0;8,098;0,438;0,011;0,21;0
"107";37,731;10,059;0;0,65;10,975;0;0,952;0,909;30,48;2,387;4,883;0,078;0,896;0
"108";25,772;4,329;0;0,237;2,051;0;1,098;0,608;59,632;1,426;1,075;0,09;3,683;0
"109";21,587;30,5;0;7,793;0,729;0;1,617;1,73;0;21,367;1,752;0;12,925;0
"110";2,146;23,724;0;0,011;0,385;0;0,152;0,524;38,805;33,904;0,163;0,006;0,18;0
"111";27,737;7,06;0;6,762;0,688;0;11,606;3,207;24,846;9,976;3,05;0,033;5,036;0
"112";40,224;8,629;0;0,125;1,624;0;1,464;3,414;37,523;5,447;0,903;0;0,648;0
"113";31,117;5,833;0;0,506;4,716;0;1,446;0,346;45,613;6,877;0,779;0,028;2,74;0
"114";66,514;8,245;0;0,67;2,065;0;0,877;3,009;0;3,381;14,526;0,05;0,662;0
"115";97,928;0,309;0;0,02;0,076;0;0,08;0,689;0;0,389;0,327;0,001;0,18;0
"116";11,737;9,901;0;2,603;1,598;0;1,231;2,349;56,01;12,607;1,018;0,004;0,942;0
"117";55,967;9,093;0;0,972;1,831;0;2,168;1,67;0;1,851;25,271;0,123;1,054;0
"118";39,283;15,972;0;0,075;1,191;0;1,818;0,373;21,601;1,407;1,12;0,08;17,08;0
"119";60,192;10,559;0;0,157;2,595;0;6,69;1,938;0;3,58;1,428;0,097;12,764;0
"120";40,966;14,503;0;0,055;1,89;0;1,527;1,584;24,524;12,778;1,12;0;1,052;0
"121";28,886;5,53;0;0,282;6,367;0;1,108;4,338;45,969;3,633;3,141;0,034;0,712;0
"122";78,573;2,939;0;1,038;1,775;0;1,034;0,368;0;2,047;9,404;0,046;2,776;0
"123";40,011;24,855;0;0,085;7,57;0;1,212;5,661;0;15,753;4,304;0,027;0,522;0
"124";53,83;7,725;0;0,25;1,183;0;4,952;0,648;25,434;2,405;2,668;0,038;0,867;0
"125";36,713;13,586;0;0,255;3,039;0;1,153;0,705;27,493;14,432;1,438;0,051;1,135;0
"126";29,609;6,072;0;0,135;0,689;0;0,543;35,697;24,572;0,707;1,443;0,029;0,503;0
"127";32,305;22,452;0;0,622;2,455;0;6,88;18,868;0;5,557;9,011;0,04;1,812;0
"128";44,408;5,481;0;0,073;5,91;0;0,939;0,944;31,917;1,755;7,298;0,018;1,257;0
"129";48,115;5,152;0;1,718;9,169;0;0,522;0,207;25,568;6,916;1,33;0,021;1,282;0
"130";74,017;14,754;0;0,429;2,164;0;0,943;2,181;0;2,365;2,207;0,034;0,906;0
"131";61,027;10,168;0;1,034;3,77;0;0,532;10,153;0;4,981;7,277;0,044;1,015;0
"132";17,289;4,366;0;0,291;1,216;0;0,276;0,173;23,033;9,663;0,543;0,027;43,123;0
"133";16,065;33,523;0;0,877;2,285;0;1,021;1,858;26,749;13,439;2,751;0,026;1,406;0
"134";58,419;1,481;0;0,018;0,576;0;0,244;1,186;25,804;11,482;0,38;0,009;0,399;0
"135";16,158;18,139;0;0,489;8,479;0;0,797;3,252;47,088;2,056;1,301;0,017;2,223;0
"136";28,678;24,258;0;0,291;4,424;0;0,431;0,849;25,443;8,856;2,532;0,048;4,19;0
"137";91,425;0,523;0;0,015;0,166;0;0,166;0,065;5,11;0,411;2,061;0,002;0,055;0
"138";78,712;2,081;0;0,055;4,194;0;0,671;3,643;0;9,041;1,17;0,021;0,411;0
"139";52,079;12,249;0;0,057;0,812;0;1,964;1,363;25,575;4,318;0,819;0,022;0,742;0
"140";1,5;0,315;0;0,032;0,285;0;0,065;0,145;2,701;94,824;0,096;0,009;0,029;0
"141";53,835;17,438;0;0,572;6,835;0;4,438;1,762;0;5,678;7,203;0,107;2,131;0
"142";62,291;11,034;0;1,185;3,019;0;4,235;2,443;0;5,879;8,037;0,917;0,96;0
"143";87,063;4,621;0;0,125;0,623;0;0,168;0,218;4,117;2,601;0,275;0,004;0,184;0
"144";48,427;12,997;0;0,315;0,673;0;1,308;0,42;30,001;1,604;3,884;0,009;0,362;0
"145";44,369;2,806;0;0,482;0,94;0;0,897;0,452;11,823;32,788;0,69;0,041;4,711;0
"146";19,667;1,938;0;0,031;0,911;0;0,527;1,979;63,504;9,733;1,411;0,01;0,289;0
"147";69,552;5,399;0;0,092;5,803;0;1,559;1,648;0;2,548;6,769;0,031;6,599;0
"148";77,277;3,363;0;0;1,419;0;0,582;0,572;10,664;3,337;1,987;0,007;0,791;0
"149";37,831;23,204;0;1,078;2,922;0;2,28;1,199;0;2,05;9,513;0,085;19,837;0
"150";53,958;8,302;0;1,286;17,627;0;0,989;1,792;0;8,133;3,113;0,04;4,758;0
"151";58,993;23,008;0;0,599;2,987;0;1,379;1,808;0;5,962;4,283;0,207;0,774;0
"152";25,916;4,596;0;0,222;1,08;0;1,016;3,552;50,998;7,793;1,785;0,032;3,01;0
"153";56,033;4,653;0;0,572;3,203;0;0,698;0,519;23,898;8,193;1,309;0;0,923;0
"154";20,441;47,017;0;0,521;1,468;0;5,456;1,402;0;17,787;2,469;0,037;3,401;0
"155";81,149;1,475;0;0,064;0,815;0;0,655;0,191;0;12,934;1,789;0,012;0,916;0
"156";41,498;10,324;0;1,032;2,39;0;0,584;30,357;0;1,69;1,002;0,014;11,108;0
"157";55,782;11,639;0;0,191;2,203;0;0,835;0,164;19,405;1,623;2,145;0,019;5,994;0
"158";31,183;9,698;0;1,095;1,161;0;3,854;2,883;29,287;15,151;4,927;0,063;0,698;0
"159";63,736;13,614;0;0,464;1,981;0;0,492;0,124;16,119;1,911;0,508;0,004;1,048;0
"160";59,24;5,223;0;0,174;1,297;0;0,785;0,137;25,008;5,693;0,825;0,022;1,596;0
"161";53,186;4,215;0;2,654;2,996;0;0,198;0,375;30,715;4,6;0,664;0,007;0,39;0
"162";26,68;4,426;0;0,232;2,049;0;0,62;3,49;58,365;2,71;1,136;0,033;0,26;0
"163";16,869;19,624;0;0,145;1,214;0;1,115;29,505;0;24,326;6,224;0,057;0,921;0
"164";68,283;20,125;0;2,481;1,776;0;1,726;0,576;0;3,047;1,169;0,041;0,778;0
"165";9,851;11,189;0;0,139;3,35;0;35,169;0,448;0;3,937;32,56;0,135;3,223;0
"166";15,283;4,166;0;0,634;22,702;0;1,223;0,825;44,823;6,276;3,079;0;0,99;0
"167";93,508;0,812;0;0,063;0,271;0;0,148;0,069;4,127;0,766;0,189;0,007;0,04;0
"168";72,047;4,717;0;0,08;1,246;0;1,355;0,812;16,035;1,62;0,739;0,017;1,331;0
"169";64,452;12,599;0;0,163;2,62;0;1,114;0,551;0;12,966;3,887;0,052;1,596;0
"170";37,922;8,221;0;1,415;15,496;0;5,845;2,063;0;10,494;4,917;0,149;13,477;0
"171";21,999;16,537;0;0,409;1,372;0;1,412;0,39;0;51,21;5,762;0,017;0,891;0
"172";25,999;7,432;0;2,177;12,769;0;0,804;0,349;43,071;1,745;0,987;0,062;4,604;0
"173";92,916;2,265;0;0,088;1,324;0;0,9;0,195;0;1,186;0,893;0,021;0,213;0
"174";68,853;1,761;0;0,081;0,951;0;0,186;0,545;23,172;3,812;0,501;0,027;0,11;0
"175";44,18;10,24;0;0,179;1,689;0;2,845;9,382;22,638;2,705;2,266;0,03;3,845;0
"176";22,286;5,159;0;0,096;2,149;0;2,149;0,508;50,473;2,303;13,161;0,031;1,685;0
"177";71,927;2,365;0;12,849;0,599;0;0,793;0,654;0;8,279;2,146;0,015;0,373;0
"178";41,489;17,892;0;0,09;2,417;0;2,396;0,555;24,869;1,451;4,194;0,046;4,601;0
"179";12,145;16,979;0;0,15;1,056;0;0,368;39,024;17,633;10,201;1,06;0,044;1,341;0
"180";35,521;9,116;0;0,473;4,006;0;3,231;0,915;25,522;4,22;15,943;0,024;1,029;0
"181";82,136;3,964;0;0,138;0,508;0;2,716;0,204;7,738;1,497;0,686;0,075;0,339;0
"182";34,676;7,867;0;0,293;2,039;0;1,288;1,656;0;8,437;2,442;0,051;41,251;0
"183";38,188;42,491;0;0,047;0,834;0;0,554;0,432;14,322;1,513;1,066;0,026;0,526;0
"184";5,82;2,557;0;0,014;0,098;0;0,226;0,172;2,631;1,208;85,973;0,005;1,296;0
"185";18,2;9,896;0;0,063;1,512;0;0,594;0,386;59,716;6,888;1,848;0,036;0,862;0
"186";13,03;3,518;0;0,126;0,886;0;2,686;2,401;71,002;1,902;1,111;0,051;3,288;0
"187";97,743;0,979;0;0,008;0,143;0;0,081;0,157;0;0,351;0,288;0;0,249;0
"188";11,175;1,485;0;79,061;0,397;0;0,357;0,405;5,549;0,721;0,518;0,009;0,323;0
"189";22,873;5,68;0;0,218;1,369;0;0,931;1,729;53,998;11,476;1,188;0,017;0,519;0
"190";62,828;3,768;0;0,711;1,606;0;1,978;0,315;25,494;1,864;1,273;0,009;0,152;0
"191";81,445;1,598;0;0,042;0,609;0;0,262;0,134;0;15,546;0,269;0,006;0,088;0
"192";22,787;15,317;0;0,322;3,293;0;1,076;0,441;42,173;9,896;4,237;0,037;0,42;0
"193";17,446;2,126;0;0,266;1,551;0;1,279;0,636;67,076;3,11;0,931;0,032;5,546;0
"194";91,079;2,605;0;0,01;0,38;0;0,08;0,426;3,527;0,157;0,969;0,014;0,753;0
"195";46,313;19,709;0;5,426;9,002;0;2,127;0,778;0;8,007;4,079;0,099;4,458;0
"196";71,398;7,311;0;2,347;2,076;0;2,85;5,075;0;5,559;2,477;0,113;0,795;0
"197";39,503;20,804;0;0,965;13,814;0;2,553;3,711;0;11,793;6,061;0,056;0,74;0
"198";42,207;5,634;0;0,117;1,721;0;0,929;0,709;43,628;4,117;0,586;0,013;0,338;0
"199";57,603;30,076;0;0,327;1,037;0;1,422;0,595;0;2,648;2,719;0,027;3,545;0
"200";38,138;12,581;0;0,764;1,928;0;3,557;9,242;27,787;2,907;1,537;0,036;1,524;0
"201";27,659;0,984;0;0,09;0,645;0;0,224;0,164;21,056;1,698;1,121;0;46,358;0
"202";28,867;15,446;0;4,838;1,021;0;1,424;4,466;30,866;6,068;2,274;0,165;4,566;0
"203";60,416;5,895;0;0,343;1,469;0;1,375;3,229;19,051;0,934;0,705;0,007;6,575;0
"204";89,216;1,772;0;0,012;0,222;0;0,083;0,043;7,584;0,509;0,508;0,001;0,049;0
"205";87,254;3,111;0;0,878;1,386;0;0,462;0,614;0;1,576;4,392;0,072;0,256;0
"206";35,906;49,273;0;0,157;1,279;0;0,525;0,552;0;8,482;2,435;0,148;1,243;0
"207";75,136;9,79;0;0,459;2,414;0;2,251;0,678;0;5,042;2,069;0,014;2,148;0
"208";52,399;7,094;0;0,161;0,492;0;1,658;0,471;25,003;10,805;0,468;0,008;1,441;0
"209";36,649;18,222;0;0,628;3,506;0;2,261;16,831;0;17,609;3,297;0,022;0,974;0
"210";12,549;3,862;0;0,289;1,097;0;0,637;0,398;74,4;3,712;2,17;0,012;0,873;0
"211";74,811;3,961;0;0,141;1,978;0;1,933;2,041;0;7,497;1,485;0,043;6,109;0
"212";1,973;0,689;0;0,096;92,718;0;0,137;0,065;3,366;0,696;0,16;0,024;0,076;0
"213";13,802;3,94;0;0,305;74,651;0;0,417;0,538;0;1,944;3,508;0;0,895;0
"214";44,301;28,409;0;2,834;2,625;0;0,796;0,935;0;5,754;13,852;0,011;0,483;0
"215";16,554;9,38;0;0,738;0,848;0;1,398;1,426;61,469;5,88;1,258;0,019;1,029;0
"216";52,184;7,144;0;0,059;1,612;0;0,518;24,721;10,035;1,481;1,507;0,006;0,735;0
"217";29,801;27,276;0;0,277;0,625;0;2,226;0,67;18,395;18,112;2,19;0,01;0,418;0
"218";74,206;3,402;0;0,4;0,797;0;0,744;4,894;0;5,318;8,335;0,055;1,849;0
"219";53,889;7,989;0;0,191;10,313;0;0,257;0,223;0;4,976;1,825;0,015;20,321;0
"220";32,878;45,679;0;0,354;1,386;0;0,357;0,244;12,777;3,955;2,072;0;0,299;0
"221";31,193;14,329;0;0,163;2,318;0;1,181;1,381;43,826;3,19;2,152;0,01;0,257;0
"222";35,577;15,887;0;0,143;8,602;0;0,503;3,353;23,826;10,905;0,812;0;0,392;0
"223";12,42;11,77;0;0,12;4,61;0;15,449;0,356;37,6;2,716;0,794;0,029;14,133;0
"224";45,554;11,743;0;0,222;2,448;0;0,747;1,975;26,037;4,125;3,206;0,011;3,932;0
"225";75,386;2,135;0;0,089;0,619;0;1,15;0,286;16,931;0,855;1,768;0,02;0,761;0
"226";78,622;2,7;0;0,108;0,354;0;0,282;0,245;13,808;1,111;0,522;0,007;2,241;0
"227";52,845;5;0;0,526;5,572;0;0,942;0,211;27,691;4,857;1,64;0,015;0,701;0
"228";31,667;13,164;0;0,608;2,72;0;0,903;0,934;39,027;3,171;6,982;0,087;0,737;0
"229";1,96;94,442;0;0,066;0,07;0;0,177;0,135;0,783;1,274;0,025;0;1,067;0
"230";22,951;10,582;0;1,065;1,423;0;1,504;2,07;50,921;1,881;6,148;0,015;1,439;0
"231";84,834;9,243;0;0,114;0,481;0;0,599;0,291;0;2,395;0,493;0,003;1,546;0
"232";74,195;6,268;0;0,158;3,232;0;2,518;1,145;0;3,955;6,973;0,058;1,498;0
"233";16,099;32,413;0;2,478;0,521;0;0,832;5,991;34,091;1,115;5,479;0,023;0,959;0
"234";60,065;2,931;0;0,298;13,473;0;0,213;0,536;13,666;2,433;6,019;0,02;0,346;0
"235";51,194;4,625;0;0,41;1,645;0;0,625;1,016;37,154;0,753;1,183;0,045;1,351;0
"236";72,248;2,8;0;0,16;0,408;0;0,238;0,266;18,277;0,545;1,196;0,017;3,844;0
"237";45,76;29,216;0;1,637;2,065;0;0,298;0,573;0;12,998;3,789;0,005;3,66;0
"238";15,486;5,534;0;0,217;7,512;0;1,19;22,447;37,778;7,813;1,681;0,028;0,314;0
"239";35,05;19,848;0;0,807;2,136;0;3,363;2,401;0;11,795;23,932;0,152;0,516;0
"240";87,163;1,913;0;0,071;0,173;0;0,247;1,542;5,406;0,654;2,666;0,008;0,157;0
"241";45,541;34,855;0;1,58;2,97;0;4,519;1,485;0;2,724;2,111;0,244;3,971;0
"242";30,562;14,251;0;15,749;2,574;0;3,267;3,218;0;2,688;26,915;0,1;0,676;0
"243";11,655;13,42;0;0,125;3,861;0;1,435;0,988;63,322;2,785;1,003;0;1,406;0
"244";22,274;16,922;0;0,952;2,004;0;0,779;7,718;39,664;6,282;2,988;0,019;0,398;0
"245";20,827;3,696;0;0,27;2,276;0;3,187;0,594;59,693;6,959;1,802;0,056;0,639;0
"246";59,25;8,396;0;0,647;3,17;0;2,891;0,628;0;4,352;19,205;0,071;1,39;0
"247";16,76;3,021;0;1,447;1,018;0;0,451;4,183;33,023;31,576;7,021;0,012;1,489;0
"248";11,146;75,408;0;0,074;0,464;0;0,611;1,916;8,286;1,264;0,432;0,007;0,391;0
"249";25,502;8,173;0;0,59;11,705;0;0,858;1,818;47,236;2,025;1,122;0,025;0,946;0
"250";53,219;17,075;0;0,48;8,648;0;3,051;1,116;0;7,008;8,819;0,015;0,57;0
"251";46,126;4,373;0;1,287;1,235;0;3,135;4,126;16,739;20,875;1,112;0,009;0,982;0
"252";42,39;38,109;0;0,189;0,517;0;0,816;0,289;0;13,233;2,148;0,019;2,289;0
"253";28,997;18,684;0;0,421;1,243;0;5,716;0,453;36,504;3,358;3,595;0,069;0,96;0
"254";46,718;20,881;0;0,319;17,657;0;1,16;1,977;0;4,675;5,585;0,014;1,015;0
"255";41,306;6,721;0;0,84;9,271;0;1,785;1,36;29,338;2,267;0,88;0,079;6,153;0
"256";40,249;16,421;0;0,816;1;0;0,78;7,993;24,107;2,81;2,499;0,037;3,288;0
"257";94,112;2,181;0;0,043;0,294;0;0,19;0,246;0;1,716;0,591;0,007;0,619;0
"258";45,747;8,361;0;0,169;1,453;0;0,561;0,489;41,382;0,895;0,804;0,004;0,135;0
"259";31,106;6,701;0;0,384;2,73;0;5,026;0,689;39,542;11,893;0,931;0,04;0,958;0
"260";66,927;1,485;0;0,058;0,377;0;0,283;2,17;0;27,313;0,451;0,002;0,933;0
"261";14,647;64,176;0;0,117;0,523;0;0,414;0,467;14,985;2,362;1,69;0,032;0,587;0
"262";92,479;7,01;0;0,006;0,052;0;0,073;0,037;0;0,166;0,101;0,002;0,073;0
"263";89,797;3,439;0;0,173;3,653;0;0,75;0,582;0;0,371;1,162;0,008;0,065;0
"264";67,206;20,228;0;0,225;0,566;0;0,483;0,58;8,279;0,495;1,725;0,006;0,206;0
"265";17,357;69,554;0;0,818;0,687;0;0,617;0,413;0;1,75;8,496;0,006;0,301;0
"266";19,553;56,952;0;0,089;2,535;0;0,965;0,134;17,686;0,843;0,853;0,022;0,368;0
