"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"27";9,791;1,597;0,03;0,659;0,335;0,105;0,848;7,521;76,063;2,305;0,729;0,004;0,013;0
"28";26,513;1,06;1,427;1,261;0,376;0,158;0,644;2,1;59,843;2,767;3,824;0,009;0,02;0
"29";15,953;2,035;0,082;0,443;0,338;0,18;2,39;21,969;49,702;5,554;1,327;0,01;0,017;0
"30";10,623;1,239;0,156;1,415;0,573;4,978;0,833;4,514;72,981;1,759;0,733;0,028;0,168;0
"31";9,393;1,163;0,328;1,413;0,058;0,105;0,879;1,913;54,537;29,446;0,734;0,016;0,017;0
"32";2,514;0,261;0,018;1,688;0,065;0,377;24,767;52,904;14,772;1,5;1,1;0,009;0,025;0
"33";28,968;2,456;0,336;2,308;0,674;2,305;2,371;3,413;51,366;3,579;2,176;0,007;0,042;0
"34";19,181;5,361;0,1;1,812;0,707;0,548;3,882;11,778;36,431;17,006;3,096;0,044;0,054;0
"35";30,674;0,301;0,029;12,136;1,943;0,132;0,525;4,239;47,703;1,86;0,453;0,006;0;0
"36";23,429;1,536;2,436;37,029;1,377;6,964;1,331;1,874;14,435;2,743;6,718;0,126;0;0
"37";30,14;2,126;3,693;1,999;1,508;1,313;3,401;33,16;0;20,181;2,21;0,072;0,197;0
"38";24,277;1,655;0,14;4,076;0,434;2,056;3,985;1,363;49,672;10,657;1,616;0;0,068;0
"39";15,391;4,171;0,26;6,092;0,671;15,725;5,185;25,792;0;22,972;3,459;0,101;0,182;0
"40";91,26;0,919;0,062;1,508;0,224;0,171;1,181;0,931;0;3,229;0,314;0,116;0,086;0
"41";0,65;0,012;0,001;0,009;0,002;0,001;0,006;0,013;1,293;97,997;0,013;0;0,002;0
"42";17,739;1,82;0,075;16,334;0,171;0,392;1,004;21,739;38,639;1,528;0,539;0,019;0;0
"43";4,559;1,536;0,73;7,948;0,416;2,253;3,194;3,086;48,099;7,798;20,343;0,007;0,031;0
"44";19,171;0,629;0,183;0,937;0,228;0,332;0,4;3,438;71,335;2,502;0,809;0,03;0,007;0
"45";19,793;1,684;0,709;5,011;0,145;0,127;0,389;1,571;40,525;29,435;0,598;0,011;0;0
"46";23,361;4,03;2,502;11,244;2,173;0,652;6,449;5,338;0;12,659;30,939;0,212;0,441;0
"47";27,021;7,339;0,153;1,64;1,135;35,391;1,171;3,138;17,968;4,539;0,498;0,006;0;0
"48";39,763;1,004;0,058;17,637;7,051;0,097;1,389;1,062;28,922;1,524;1,483;0,01;0;0
"49";7,384;2,895;0,055;9,374;0,236;0,832;1,914;10,579;56,986;7,282;2,313;0,039;0,11;0
"50";5,76;0,697;0,04;17,428;0,181;0,117;0,961;6,764;59,924;6,744;1,269;0,02;0,094;0
"51";37,633;1,796;0,132;8,642;0,192;0,24;0,798;0,833;45,371;2,336;2,027;0;0;0
"52";16,941;3,372;0,166;3,874;0,237;0,641;7,337;1,807;60,463;4,447;0,672;0,013;0,03;0
"53";17,439;0,851;0,135;0,904;0,793;0,25;1,41;7,372;66,783;2,531;1,429;0,068;0,034;0
"54";50,846;3,433;0,297;4,023;0,117;1,538;0,767;5,028;28,373;5,001;0,548;0,019;0,012;0
"55";17,747;7,678;0,494;2,022;0,384;0,697;2,073;13,013;49,684;4,857;1,3;0,016;0,034;0
"56";9,728;7,543;0,274;2,045;1,014;0,287;13,459;3,525;29,202;31,8;1,079;0,044;0;0
"57";20,514;0,779;0,256;0,888;0,106;0,149;1,913;9,624;62,09;3,163;0,511;0,006;0;0
"58";51,228;0,3;0,047;1,941;9,726;0,16;0,588;0,542;32,837;2,437;0,173;0,013;0,008;0
"59";24,421;0,766;0,026;0,724;0,283;0,186;1,301;2,504;63,257;5,466;0,893;0,01;0,164;0
"60";24,852;6,539;0,067;1,211;0,226;1,716;2,236;12,281;46,017;4,059;0,775;0,02;0;0
"61";23,033;2,316;0,065;3,368;0,666;0,742;1,493;1,183;61,889;4,731;0,5;0,012;0;0
"62";16,019;1,142;0,059;2,014;0,161;1,171;5,623;12,826;51,18;2,943;6,759;0,017;0,087;0
"63";11,126;1,001;0,111;6,353;0,173;0,074;3,77;1,548;63,862;9,418;2,54;0,024;0;0
"64";3,286;0,569;0,098;4,136;0,102;2,278;0,294;1,432;82,543;3,72;1,474;0,006;0,062;0
"65";47,576;0,379;0,01;1,127;0,077;0,41;0,347;5,368;42,31;1,878;0,511;0,007;0;0
"66";6,797;1,147;0,408;2,153;1,564;0,199;1,172;0,718;82,41;2,141;1,274;0,017;0;0
"67";69,44;0,712;0,221;0,464;0,285;0,078;0,472;0,47;22,746;1,675;3,424;0,013;0;0
"68";27,098;1,659;0,131;4,248;0,429;5,895;2,808;52,301;0;3,115;2,119;0,014;0,182;0
"69";19,097;2,524;1,235;1,444;0,316;0,187;6,559;2,642;56,194;7,444;2,321;0,036;0;0
"70";12,218;4,382;0,15;0,974;0,201;0,233;1,026;50,602;27,791;1,833;0,555;0;0,036;0
"71";8,992;2,27;0,07;3,26;0,231;0,266;0,798;1,557;75,824;6,268;0,454;0,01;0;0
"72";85,969;0,261;0,013;0,345;0,033;0,011;0,144;0,207;12,483;0,405;0,129;0,002;0;0
"73";9,787;2,56;0,191;14,625;2,083;0,288;0,603;3,627;50,419;12,598;3,158;0,025;0,036;0
"74";37,186;1,695;0,255;8,611;0,864;1,056;3,35;3,739;35,822;5,961;1,108;0,327;0,027;0
"75";25,047;2,45;2,508;5,709;0,926;0,097;1,334;18,031;37,739;3,4;2,704;0,013;0,04;0
"76";30,062;1,653;0,357;1,463;3,56;1,037;5,756;0,665;46,173;7,499;1,771;0,005;0;0
"77";9,177;1,857;0,345;1,101;3,133;1,749;0,875;2,619;73,57;5,202;0,361;0,003;0,007;0
"78";32,691;1,725;0,934;1,607;0,096;0,297;0,405;7,862;50,952;2,469;0,962;0;0;0
"79";11,499;3,786;0,034;2,577;0,534;0,709;1,028;1,656;74,083;1,543;2,505;0,047;0;0
"80";9,419;0,515;0,078;1,091;0,131;0,093;0,522;3,607;80,461;2,478;1,501;0,063;0,039;0
"81";26,797;2,262;0,129;1,943;2,19;0,331;3,067;4,6;53,454;3,542;1,67;0,017;0;0
"82";53,499;1,706;0,267;2,428;0,461;0,461;0,868;0,488;36,273;1,637;1,895;0,019;0;0
"83";17,879;3,254;0,181;2,433;2,131;1,886;2,78;2,391;59,242;4,209;3,471;0,143;0;0
"84";12,59;2,134;0,077;1,739;0,413;1,102;2,662;1,419;62,096;14,124;1,626;0,018;0;0
"85";3,898;0,739;0,154;1,287;0,12;0,094;0,257;0,835;8,605;1,717;82,26;0,003;0,03;0
"86";8,833;14,906;0,623;1,357;0,561;0,653;2,122;7,498;56,004;6,749;0,679;0,016;0;0
"87";11,619;1,823;0,491;0,947;0,209;0,099;0,934;0,943;78,114;3,986;0,767;0,029;0,039;0
"88";9,332;0,938;0,074;2,516;0,098;0,089;1,163;5,711;53,049;25,855;1,063;0,018;0,095;0
"89";8,075;1,107;1,714;1,138;0,201;0,184;4,225;2,911;77,284;1,63;1,526;0,004;0;0
"90";8,296;0,495;0,073;13,248;0,51;1,493;1,252;39,329;31,001;2,881;1,373;0,031;0,019;0
"91";5,42;4,813;0,064;0,72;0,163;0,181;1,221;30,16;47,305;4,995;4,955;0,003;0;0
"92";19,935;2,052;0,071;0,517;0,642;47,875;0,946;0,618;22,331;3,636;1,33;0,047;0;0
"93";8,063;1,534;0,036;2,059;0,252;0,408;1,154;1,456;76,155;7,013;1,811;0,008;0,05;0
"94";16,449;13,098;0,336;3,074;0,256;0,717;1,8;1,384;50,98;10,432;1,122;0,108;0,245;0
"95";50,662;0,92;0,529;0,797;0,49;0,149;0,63;2,186;39,586;3,297;0,724;0,032;0;0
"96";12,547;0,895;0,042;0,652;0,333;0,101;72,872;1,183;9,66;1,062;0,65;0,005;0;0
"97";14,518;0,88;0,124;5,197;0,897;0,455;0,813;4,903;45,617;25,573;0,889;0,133;0;0
"98";9,416;20,053;0,124;12,972;1,003;0,298;2,738;3,988;44,933;3,412;1,009;0,023;0,031;0
"99";22,622;3,051;0,078;1,39;0,185;0,18;0,545;0,381;68,622;2,232;0,704;0,011;0;0
"100";35,682;0,978;0,199;6,539;0,103;0,218;1,658;3,029;47,125;3,625;0,813;0,031;0;0
"101";6,301;0,819;0,198;3,053;0,218;0,088;0,696;9,567;47,665;30,595;0,755;0,018;0,027;0
"102";14,469;1,759;0,199;1,091;0,173;0,137;1,293;1,297;72,192;6,189;1,182;0,018;0;0
"103";4,925;0,798;0,207;1,156;0,66;0,294;1,463;1,328;82,815;5,398;0,879;0,021;0,057;0
"104";4,659;1,876;0,044;36,556;0,231;0,154;0,351;5,402;46,2;4,033;0,487;0,008;0;0
"105";91,539;0,43;0,013;0,382;0,064;0,038;0,177;0,464;5,813;0,768;0,235;0,01;0,067;0
"106";24,431;0,408;0,037;1,157;0,612;0,777;1,478;1,528;12,024;52,572;4,96;0,017;0;0
"107";10,724;1,572;0,035;0,985;1,219;6,189;3,391;7,85;62,276;4,995;0,679;0,086;0;0
"108";22,833;1,878;0,386;1,412;0,539;1,42;3,253;1,857;45,305;17,823;3,203;0,061;0,029;0
"109";13,175;2,198;0,461;6,886;0,31;1,99;0,486;3,74;67,702;2,328;0,555;0,168;0;0
"110";23,392;0,446;0,017;0,482;0,287;0,037;0,364;1,086;57,829;15,438;0,606;0,006;0,01;0
"111";11,64;0,686;0,039;4,468;0,174;0,3;0,527;0,85;79,839;1,078;0,356;0,014;0,028;0
"112";20,265;3,78;0,467;1,677;0,513;0,54;3,93;5,861;58,27;3,686;0,936;0,011;0,064;0
"113";7,899;2,267;0,09;0,895;1,069;0,457;4,932;0,926;76,597;2,953;1,616;0,119;0,18;0
"114";6,923;2,74;0,065;1,742;0,422;0,398;1,549;1,307;75,693;6,904;2,101;0,155;0;0
"115";8,491;1,06;0,213;6,135;0,425;0,198;2,104;2,718;62,866;14,829;0,931;0,014;0,015;0
"116";57,859;0,816;0,017;1,337;0,089;0,048;0,395;0,562;34,951;2,838;0,577;0,024;0,488;0
"117";7,439;1,785;0,235;4,116;1,151;8,039;2,157;6,019;40,249;5,02;23,768;0,021;0;0
"118";23,647;0,902;2,578;9,063;0,426;0,594;1,387;1,479;48,826;10,354;0,703;0,015;0,026;0
"119";22,11;0,796;0,034;0,923;0,593;0,134;1,197;4,504;54,724;2,385;12,594;0,007;0;0
"120";34,437;0,616;0,042;0,478;0,239;0,068;0,43;0,772;61,58;1,04;0,235;0,039;0,025;0
"121";53,478;0,255;0,014;0,271;0,28;0,832;0,795;11,033;28,988;3,269;0,766;0,007;0,012;0
"122";15,511;0,541;0,146;7,202;0,175;2,748;2,833;3,297;65,244;1,547;0,733;0,024;0;0
"123";11,538;1,457;0,376;0,721;0,138;0,21;0,676;1,716;76,605;5,083;1,445;0,011;0,025;0
"124";47,938;0,423;0,084;0,466;2,202;0,12;6,894;1,935;27,578;8,427;3,888;0,047;0;0
"125";14,506;1,617;0,04;1,016;0,683;0,248;0,819;1,804;76,763;2,098;0,373;0,004;0,027;0
"126";3,39;2,26;0,117;0,929;0,296;0,173;3,437;2,615;78,776;7,489;0,438;0,033;0,045;0
"127";9,071;1,095;0,081;2,584;0,491;0,214;2,071;1,254;60,357;22,192;0,567;0,006;0,015;0
"128";8,199;0,969;0,514;2,167;0,193;0,131;1,846;1,455;79,253;4,522;0,534;0,074;0,142;0
"129";33,565;1,047;0,063;2,374;2,956;0,196;1,154;1,612;48,191;5,374;3,238;0,058;0,172;0
"130";10,852;1,13;0,053;1,125;1,557;1,399;4,008;1,28;73,415;4,129;1,009;0,043;0;0
"131";58,115;0,408;0,039;0,553;0,126;0,053;1,034;0,655;35,167;3,17;0,661;0,011;0,009;0
"132";19,752;2,95;0,185;3,378;6,881;0,43;3,097;14,036;42,116;4,166;2,865;0,087;0,055;0
"133";5,976;1,788;2,551;8,808;0,516;0,226;1,792;1,963;72,598;2,695;1,05;0,009;0,027;0
"134";13,657;2,594;0,11;2,405;0,581;4,175;2,289;3,939;42,382;27,093;0,708;0,067;0;0
"135";38,789;20,578;0,356;4,745;0,961;0,673;13,616;10,259;0;7,403;2,533;0,088;0;0
"136";55,892;2,016;0,399;5,269;0,514;9,062;3,585;7,514;0;13,764;1,813;0,041;0,131;0
"137";9,547;0,595;0,06;5,213;0,066;0,234;0,488;16,532;62,534;4,181;0,522;0,006;0,021;0
"138";46,209;4,947;0,026;1,815;0,298;1,288;18,914;1,182;21,296;3,445;0,555;0,011;0,014;0
"139";27,874;0,497;0,531;0,815;0,095;0,339;0,707;8,766;58,656;1,053;0,389;0,008;0,268;0
"140";35,315;1,683;0,032;1,148;0,172;0,12;0,937;14,381;19,63;25,364;1,203;0,016;0;0
"141";32,153;1,114;0,075;6,749;0,262;0,565;1,563;8,62;44,472;3,168;1,259;0;0;0
"142";14,848;1,385;0,101;1,32;0,22;0,253;1,526;6,697;58,623;1,622;13,385;0,02;0;0
"143";19,312;2,012;0,264;1,554;12,667;0,504;2,243;7,294;48,53;3,101;0,992;0,04;1,487;0
"144";12,734;1,122;0,066;0,777;2,315;1,528;5,402;2,184;45,075;22,959;5,789;0,048;0;0
"145";16,776;5,88;0,406;1,882;0,211;0,537;3,652;2,267;62,12;4,189;1,862;0,209;0,008;0
"146";6,875;2,997;0,087;1,98;0,132;1,056;1,894;11,883;68,99;3,589;0,468;0,038;0,01;0
"147";43,445;0,331;0,051;0,617;0,036;0,1;9,411;0,441;9,39;35,854;0,31;0,014;0;0
"148";56,106;3,389;0,429;5,605;0,779;0,337;4,233;4,528;0;22,572;1,973;0,05;0;0
"149";50,564;1,314;0,195;1,421;5,909;0,083;0,757;1,766;33,89;3,879;0,206;0,016;0;0
"150";3,217;0,728;0,081;37,024;0,102;0,107;1,717;6,297;46,815;3,664;0,19;0,027;0,031;0
"151";26,473;4,063;4,992;1,69;0,15;0,054;0,274;18,769;40,843;2,356;0,282;0,052;0;0
"152";2,868;82,434;0,016;0,851;0,054;0,032;0,45;5,31;6,199;1,423;0,2;0,005;0,159;0
"153";5,234;0,339;0,012;35,598;0,107;0,121;0,494;26,529;30,318;1,083;0,163;0,002;0;0
"154";16,967;0,733;0,063;12,505;1,059;0,132;2,36;2,295;29,487;25,179;9,203;0,016;0;0
"155";9,789;1,183;0,138;1,254;0,709;0,763;1,397;3,808;76,247;3,535;1,158;0,019;0;0
"156";9,312;4,369;0,106;1,317;0,48;0,097;1,391;1,614;67,261;13,357;0,686;0,011;0;0
"157";20,342;1,195;0,151;0,585;0,795;0,409;0,502;1,124;53,41;17,385;3,668;0,01;0,423;0
"158";13,039;1,25;0,096;2,409;0,219;0,27;1,503;10,588;65,458;4,061;0,662;0,08;0,365;0
"159";3,356;0,997;0,068;0,975;10,465;0,185;1,473;67,629;13,359;1,18;0,3;0,01;0,003;0
"160";16,82;3,245;0,059;2,613;0,399;0,696;1,005;22,736;22,531;29,156;0,734;0,007;0;0
"161";8,72;1,975;0,385;1,964;0,331;0,298;3,464;5,19;68,508;8,072;1,027;0,045;0,022;0
"162";10,532;1,521;2,585;0,908;0,609;0,503;2,818;3,198;68,456;6,535;2,267;0,017;0,05;0
"163";26,265;1,451;0,807;9,051;0,346;0,434;3,409;3,306;46,424;4,582;3,844;0,028;0,053;0
"164";16,292;3,016;0,168;8,799;1,636;0,751;3,615;4,211;50,604;9,535;1,33;0,042;0;0
"165";22,529;1,197;0,075;3,19;0,827;0,2;2,538;2,436;28,646;30,382;7,817;0,022;0,142;0
"166";15,323;2,044;0,32;1,68;0,713;0,185;64,216;11,461;0;2,52;1,43;0,109;0;0
"167";5,323;59,846;0,038;0,408;0,133;0,203;1,299;0,61;29,588;2,311;0,205;0,004;0,033;0
"168";14,441;5,493;0,095;9,614;0,648;0,697;2,67;5,998;49,279;10,04;0,945;0,061;0,02;0
"169";46,759;0,977;0,092;0,49;0,142;0,231;0,961;0,468;44,402;4,742;0,731;0,005;0;0
"170";3,393;1,201;0,47;0,312;0,119;0,173;1,117;1,153;8,915;82,97;0,156;0,003;0,017;0
"171";31,305;1,265;0,147;2,382;0,163;0,15;1,327;3,391;52,749;6,588;0,517;0,016;0;0
"172";12,929;2,463;0,197;6,722;0,536;0,168;5,069;3,219;58,507;8,432;1,708;0,051;0;0
"173";11,777;2,555;0,051;4,098;0,299;0,176;1,175;1,057;74,043;2,499;2,18;0,05;0,04;0
"174";11,192;0,467;0,024;0,226;0,174;0,359;0,245;38,701;47,079;1,232;0,281;0,012;0,007;0
"175";9,153;0,723;0,046;13,551;0,221;0,904;3,9;2,936;66,525;1,166;0,856;0,007;0,012;0
"176";4,744;0,633;0,529;2,412;0,336;0,125;0,754;31,016;56,146;2,672;0,622;0,01;0;0
"177";33,781;2,091;0,267;1,207;0,165;0,123;3,48;4,584;52,57;1,577;0,138;0,015;0;0
"178";9,807;14,445;0,113;1,612;0,101;0,275;0,846;0,685;64,49;7,128;0,46;0,026;0,011;0
"179";54,467;1,364;0,318;3,708;26,641;1,709;3,303;3,63;0;3,096;1,742;0,022;0;0
"180";5,638;1,269;0,042;10,67;9,559;0,688;1,185;5,487;58,266;6,555;0,552;0,043;0,046;0
"181";2,562;0,551;0,057;1,033;0,16;0,106;46,271;4,273;22,99;21,795;0,191;0,011;0;0
"182";24,614;2,358;0,844;4,311;0,761;0,635;3,962;6,387;0;13,306;42,446;0;0,375;0
"183";38,767;4,164;0,181;3,69;0,695;1,175;2,308;1,761;35,854;7,113;4,275;0,018;0;0
"184";5,805;1,256;0,069;0,228;0,916;0,044;0,37;1,645;64,543;24,799;0,232;0,067;0,025;0
"185";5,148;3,918;0,174;7,566;0,159;0,317;1,167;14,265;62,468;3,453;1,348;0,005;0,012;0
"186";5,552;1,271;0,511;0,438;0,638;0,293;1,003;15,975;70,981;2,526;0,803;0,009;0;0
"187";15,249;1,3;0,092;0,373;0,706;0,276;0,988;2,62;74,276;2,531;0,91;0,014;0,665;0
"188";9,91;1,421;0,034;1,15;0,358;5,661;0,845;4,487;70,061;3,557;2,423;0,034;0,059;0
"189";10,847;4,004;0,051;1,156;0,17;0,356;1,959;6,294;66,179;5,82;3,148;0,017;0;0
"190";24,146;12,724;0,106;2,404;0,314;0,204;6,331;2,258;48,856;1,638;0,926;0,037;0,055;0
"191";59,118;1,918;0,043;1,833;0,288;0,493;0,624;1,452;32,096;1,454;0,655;0,011;0,015;0
"192";13,866;22,065;0,214;3,153;0,439;2,234;1,255;1,859;28,192;24,992;1,648;0,047;0,035;0
"193";8,826;3,272;0,305;2,595;0,771;0,171;0,75;0,837;66,003;15,924;0,471;0,032;0,044;0
"194";21,487;11,604;0,111;0,856;0,356;1,462;3,175;1,982;52,186;5,394;1,334;0,053;0;0
"195";26,033;1,102;0,053;6,608;0,238;0,273;5,379;1,52;54,673;2,868;1,199;0,024;0,031;0
"196";30,903;12,786;0,138;3,79;0,417;0,424;0,965;25,295;22,001;2,61;0,602;0,014;0,055;0
"197";18,354;1,798;0,275;1,391;0,319;0,262;1,951;2,854;65,923;3,761;3,076;0,034;0;0
"198";2,799;68,839;0,125;0,382;0,117;0,465;0,545;4,059;21,466;0,952;0,227;0,005;0,019;0
"199";57,727;2,361;4,654;1,728;1,701;0,196;1,788;3,842;22,095;3,132;0,748;0,026;0;0
"200";19,42;1,41;2,406;5,258;0,409;9,46;2,193;5,405;48,509;4,37;0,95;0,018;0,193;0
"201";21,909;1,408;0,054;6,402;0,395;0,47;0,67;0,59;63,061;3,871;1,172;0;0;0
"202";24,178;5,385;0,206;1,578;0,393;0,788;3,594;8,991;38,681;12,534;3,671;0;0;0
"203";8,651;1,279;0,122;0,6;0,101;0,103;1,644;0,558;71,533;10,92;4,251;0,015;0,223;0
"204";21,913;2,213;0,068;3,098;0,681;0,79;1,266;1,735;59,656;4,96;3,402;0,105;0,113;0
"205";17,379;1,708;0,129;1,547;0,46;0,13;0,834;1,161;43,222;32,478;0,882;0,042;0,027;0
"206";15,712;2,943;0,053;1,55;0,107;0,55;0,805;1,152;74,056;2,716;0,323;0,006;0,028;0
"207";18,809;0,987;0,085;1,093;0,906;0,236;1,104;5,203;69,575;1,445;0,486;0,028;0,044;0
"208";22,919;4,876;0,252;2,187;0,203;9,617;0,718;2,426;54,386;1,841;0,543;0,034;0;0
"209";11,137;1,346;0,188;2,955;2,249;0,227;2,496;1,076;74,933;2,833;0,51;0,029;0,022;0
"210";27,732;1,579;0,085;1,325;0,175;0,118;1,731;0,979;55,234;1,102;9,919;0,004;0,017;0
"211";12,597;0,923;0,139;0,821;0,25;0,272;1,402;6,441;72,537;3,54;0,962;0,004;0,113;0
"212";5,113;1,142;0,032;2,707;0,249;0,152;3,27;5,712;44,153;36,467;0,991;0,013;0;0
"213";69,007;1,1;0,067;0,607;0,281;0,334;0,939;1,964;22,673;2,643;0,165;0,007;0,213;0
"214";26,461;1,844;0,074;2,449;0,36;0,335;4,323;11,064;35,999;14,703;2,311;0,044;0,034;0
"215";5,92;7,594;0,396;27,972;0,144;0,125;0,691;2,638;50,933;2,795;0,712;0,003;0,078;0
"216";9,574;2,553;0,095;39,462;0,132;0,054;2,89;1,555;42,508;0,653;0,52;0,003;0;0
"217";9,289;1,513;0,377;1,812;1,823;0,695;1,309;5,424;70,144;6,692;0,653;0,022;0,245;0
"218";8,05;22,619;0,137;2,716;10,885;4,91;9,85;1,224;33,485;3,672;2,413;0,039;0;0
"219";21,65;2,643;0,06;1,15;0,234;0,391;1,103;0,486;35,446;33,188;3,544;0,087;0,017;0
"220";39,18;2,209;0,066;0,49;0,539;0,139;1,136;1,618;10,171;43,696;0,734;0,011;0,009;0
"221";17,506;3,097;0,108;2,836;0,309;0,192;8,644;1,679;63,126;1,542;0,778;0,087;0,094;0
"222";50,659;1,648;0,034;0,251;2,441;0,517;1,076;0,585;41,25;1,128;0,4;0,011;0;0
"223";33,691;1,245;0,062;1,72;2,47;0,503;1,022;4,934;46,941;5,669;1,314;0,035;0,396;0
"224";5,072;0,595;0,032;3,885;1,141;0,109;1,346;1,033;61,43;24,245;1,044;0,011;0,057;0
"225";13,281;12,427;0,046;1,89;2,362;0,317;1,694;2,756;54,767;5,32;2,85;0,011;2,278;0
"226";36,469;5,421;0,438;3,517;0,74;0,626;5,825;11,909;0;23,255;11,611;0,189;0;0
"227";18,177;16,71;1,46;5,551;0,291;0,782;2,161;0,776;48,506;4,152;1,424;0,009;0;0
"228";53,71;0,937;0,076;3,676;0,218;0,354;0,673;1,468;32,699;3,379;2,804;0,006;0;0
"229";38,153;2,317;0,165;4,945;0,493;0,462;3,376;3,105;32,018;12,497;1,473;0,997;0;0
"230";23,752;1,849;0,265;0,501;0,197;0,081;0,71;0,683;70,466;1,25;0,228;0,019;0;0
"231";8,723;2,213;0,205;2,92;0,366;0,692;2,759;12,307;59,28;7,974;2,512;0,049;0;0
"232";4,047;1,702;0,05;1,131;0,517;0,153;2,107;1,932;80,723;6,515;1,108;0,015;0;0
"233";65,769;0,523;0,023;0,271;0,236;0,032;0,46;1,813;27,901;2,678;0,278;0,016;0;0
"234";16,561;2,374;0,745;0,744;1,969;0,248;0,938;7,362;58,773;6,041;4,229;0,017;0;0
"235";23,557;2,469;0,055;1,24;0,366;0,659;3,995;4,189;61,217;1,802;0,419;0,01;0,021;0
"236";18,896;2,635;0,054;2,655;0,521;0,247;2,352;17,69;52,523;1,923;0,438;0,02;0,046;0
"237";27,308;0,773;0,361;3,647;0,76;0,193;1,478;1,249;45,279;18,038;0,877;0,037;0;0
"238";9,883;0,989;0,155;1,091;1,09;2,931;0,688;19,213;49,803;13,386;0,58;0,15;0,042;0
"239";49,498;1,788;0,05;10,992;0,382;0,175;0,675;1,988;31,472;2,165;0,531;0,016;0,267;0
"240";21,82;5,428;0,187;2,016;1,649;6,461;3,144;3,854;42,16;11,832;1,387;0,03;0,032;0
"241";8,261;2,761;0,222;2,763;0,646;1,945;1,673;9,891;58,926;8,973;3,88;0,03;0,029;0
"242";14,104;1,479;0,185;1,172;0,217;0,197;1,054;10,009;50,554;19,456;1,517;0,055;0;0
"243";38,653;23,835;0,082;0,201;0,083;3,423;0,457;3,081;28,304;1,131;0,737;0,008;0,007;0
"244";22,829;8,024;0,203;28,124;0,246;0,715;1,369;1,98;27,309;8,007;1,147;0,024;0,024;0
"245";62,284;0,822;0,079;1,68;0,27;2,452;0,977;3,768;18,173;8,217;1,254;0,024;0;0
"246";87,641;0,16;0,453;0,183;0,039;0,015;0,124;0,126;10,481;0,283;0,494;0,001;0;0
"247";19,365;1,331;0,041;2,966;0,216;0,317;1,276;0,879;70,079;2,437;0,533;0;0,56;0
