"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"124";2,665;0,037;1,552;0;0,095;0,602;2,361;5,912;82,423;1,953;2,4;0;0;0
"125";14,535;0,276;0,26;0;0;0,332;2,26;8,511;0;72,291;1,537;0;0;0
"126";0;0,02;0,109;0;0,134;0,042;0,044;88,669;10,406;0,461;0,115;0;0;0
"127";22,505;0,027;0,26;0;0,051;0,48;0,46;18,748;45,88;10,991;0,599;0;0;0
"128";0,521;1,336;0,567;0;0;0,897;0,44;3,282;85,175;5,651;2,13;0;0;0
"129";6,755;0,079;0,092;0;0;0,154;0,234;37,323;51,919;1,288;2,154;0;0;0
"130";1,53;0,253;0,618;0;0,02;1,297;0,469;4,264;84,557;1,884;5,107;0;0;0
"131";17,053;0,571;2,115;0;0,25;0,387;1,675;44,383;0;16,224;17,342;0;0;0
"132";2,542;0,061;2,834;0;0,109;0,145;2,503;3,968;81,056;2,759;4,021;0;0;0
"133";5,247;1,394;8,981;0;7,878;4,058;2,991;19,566;0;45,678;4,206;0;0;0
"134";2,27;0,68;0,857;0;0,052;0,043;1,305;25,304;64,027;3,587;1,876;0;0;0
"135";2,293;0,624;0,802;0;0,029;0,233;0,36;13,267;74,144;3,581;4,666;0;0;0
"136";22,875;0,54;3,685;0;0,047;0,519;1,772;31,603;0;35,86;3,099;0;0;0
"137";0,219;0,037;0,295;0;0,015;0,032;0,034;98,197;0;0,54;0,631;0;0;0
"138";0,322;0;0,057;0;0,037;0,116;0,187;1,628;83,567;13,356;0,73;0;0;0
"139";5,355;0,084;0,224;0;0;2,921;0;10,186;70,308;6,588;4,333;0;0;0
"140";6,248;0,028;0,047;0;0,009;0,099;0,574;4,522;71,267;16,46;0,746;0;0;0
"141";12,554;0,11;0,301;0;0,01;0,429;0,204;5,216;75,821;1,869;3,486;0;0;0
"142";1,49;0,445;0,135;0;0,062;0,358;0,111;3,666;83,648;9,192;0,894;0;0;0
"143";5,986;0,185;0,235;0;0,135;0,087;0;23,579;50,502;18,072;1,22;0;0;0
"144";20,762;0,934;1,768;0;0,068;0,086;0,724;4,682;59,661;10,587;0,727;0;0;0
"145";8,314;0,165;0,686;0;0,348;0,112;1,019;9,533;0;74,865;4,958;0;0;0
"146";2,965;0,604;0,354;0;0,582;0,847;0,18;4,156;82,053;3,131;5,129;0;0;0
"147";1,049;0,23;1,79;0;0;0,052;0,553;13,324;69,17;12,865;0,966;0;0;0
"148";0,91;0,143;1,014;0;0,384;0,918;0,539;44,923;40,886;8,026;2,256;0;0;0
"149";2,417;0,065;5,024;0;0,063;0,033;0,781;26,191;39,83;3,367;22,23;0;0;0
"150";3,774;0,117;0,19;0;0,297;0,216;0,603;2,171;86,598;5,382;0,653;0;0;0
"151";0;1,748;8,154;0;1,713;1,21;2,938;28,03;0;46,536;9,67;0;0;0
"152";32,89;0,688;1,597;0;0,166;0;3,084;26,833;0;25,379;9,363;0;0;0
"153";2,662;0,231;0,754;0;0;0,08;0,297;3,25;57,957;34,249;0,52;0;0;0
"154";3,344;0,142;1,328;0;0,026;0,528;0,643;3,773;84,072;4,018;2,127;0;0;0
"155";4,147;0,862;0,307;0;0,062;0,079;0,934;11,508;73,044;7,602;1,455;0;0;0
"156";5,113;0,177;0,441;0;0,08;0,116;0,859;10,714;79,515;2,345;0,64;0;0;0
"157";10,962;0,259;0,614;0;0,085;0,101;0,936;77,477;0;8,572;0,994;0;0;0
"158";7,768;0,163;2,002;0;0,222;0,659;2,024;58,744;0;20,592;7,825;0;0;0
"159";1,281;26,983;0,4;0;0;0,043;0,375;5,501;63,254;1,597;0,565;0;0;0
"160";2,872;0,322;0,285;0;0,137;0,134;0,956;18,108;68,642;2,971;5,574;0;0;0
"161";46,994;1,132;1,568;0;0,381;1,095;1,908;28,677;0;10,674;7,57;0;0;0
"162";0;0,34;0,65;0;0,032;0,065;0,311;8,227;84,598;3,32;2,458;0;0;0
"163";1,161;0,348;0,411;0;0,029;0,106;0,425;7,29;69,243;18,883;2,103;0;0;0
"164";0;0,678;0,515;0;0,133;1,529;3,763;12,165;0;77,805;3,412;0;0;0
"165";9,726;0,558;4,942;0;0,416;0,352;12,835;21,359;0;34,625;15,187;0;0;0
"166";11,237;1,137;1,649;0;0,63;1,535;3,896;17,154;0;55,295;7,467;0;0;0
"167";1,07;0,264;4,817;0;0,024;0,064;0,617;5,488;82,908;1,558;3,19;0;0;0
"168";54,5;1,139;0,539;0;1,01;0,189;2,805;27,343;0;10,098;2,378;0;0;0
"169";0;2,368;14,844;0;1,023;0,701;1,564;55,984;0;19,613;3,904;0;0;0
"170";0,268;0,397;0,096;0;0,009;0,026;0,239;2,112;31,896;0,86;64,098;0;0;0
"171";0,043;0,007;0,813;0;0,005;0,01;0,074;4,484;15,663;1,079;77,821;0;0;0
"172";4,617;0,933;0,653;0;0,113;0,325;0,496;4,801;80,899;3,443;3,721;0;0;0
"173";3,696;0,304;1,952;0;0;0,28;1,08;11,728;59,981;20,16;0,819;0;0;0
"174";3,758;0,473;0,124;0;0,167;0,103;0,652;10,196;57,712;25,685;1,131;0;0;0
"175";3,179;0,092;0,453;0;0;1,093;1,28;2,893;55,886;29,828;5,295;0;0;0
"176";3,407;0,245;2,454;0;0,182;0,28;0,69;16,927;71,165;2,494;2,156;0;0;0
"177";49,165;0,044;1,145;0;0,037;0,035;28,575;3,893;0;12,725;4,382;0;0;0
"178";0;0;0,281;0;0,116;0,326;2,124;15,244;56,68;24,146;1,083;0;0;0
"179";9,923;0;2,121;0;0,387;14,062;4,688;28,066;0;37,717;3,036;0;0;0
"180";6,15;1,189;1,421;0;0,291;0,244;6,349;14,928;0;64,592;4,837;0;0;0
"181";12,265;0,196;1,085;0;0,536;0,098;0,246;5,731;69,917;6,595;3,332;0;0;0
"182";2,03;0,252;2,709;0;0;0,412;0,487;5,193;76,586;2,97;9,361;0;0;0
"183";7,742;1,106;0,218;0;0;0,056;0,968;8,28;78,201;2,753;0,677;0;0;0
"184";3,469;0,276;0,137;0;0,023;0,112;0,222;6,195;68,037;20,666;0,863;0;0;0
"185";2,298;1,137;0,971;0;0,065;0,045;0,862;15,532;73,584;2,791;2,715;0;0;0
"186";7,793;0,479;0,432;0;0,193;0,284;1,93;13,714;0;73,179;1,995;0;0;0
"187";1,103;1,93;0,208;0;0,092;0,093;0,532;6,728;86,99;1,379;0,945;0;0;0
"188";0,542;0,085;0,45;0;0,013;0,135;0,161;96,036;0;2,08;0,497;0;0;0
"189";2,571;0,358;0,154;0;0,036;1,282;1,428;18,203;63,124;11,663;1,18;0;0;0
"190";0;0,049;0,321;0;0,024;0,042;0,222;3,791;0;89,059;6,492;0;0;0
"191";2,096;0,087;0,175;0;0,075;0,067;0,933;15,108;77,359;3,473;0,627;0;0;0
"192";0;0,519;0,333;0;0,049;0,099;0,128;18,063;76,225;2,172;2,412;0;0;0
"193";5,72;0;0,338;0;0,134;0,638;1,419;10,572;70,217;8,752;2,208;0;0;0
"194";3,134;0,121;1,24;0;0;0,115;0;11,314;68,075;7,844;8,156;0;0;0
"195";6,577;0,186;0,462;0;0,134;0,378;0,601;29,319;46,897;14,555;0,891;0;0;0
"196";3,212;0,054;2,486;0;0,009;0,146;0,102;55,727;35,017;2,995;0,251;0;0;0
"197";0,328;0,074;2,984;0;0,008;1,435;0,064;89,748;0;2,841;2,518;0;0;0
"198";23,886;2,091;2,054;0;0,074;0,739;1,23;35,34;0;13,571;21,015;0;0;0
"199";7,208;0,908;11,923;0;0,203;0,404;4,157;34,669;0;37,971;2,557;0;0;0
"200";3,567;0,913;0,999;0;0,658;1,792;1,052;74,186;0;8,963;7,87;0;0;0
"201";1,628;0,054;1,314;0;0,049;0,507;0,348;9,561;80,304;2,727;3,507;0;0;0
"202";30,809;0,632;9,264;0;0,062;0,144;4,192;26,497;0;26,175;2,225;0;0;0
"203";4,46;0,23;0,108;0;0,097;0,048;0;4,168;0;1,551;89,337;0;0;0
"204";5,658;39,033;6,753;0;0,355;0,939;1,861;37,736;0;4,627;3,038;0;0;0
"205";20,267;0,696;3,202;0;3,193;1,43;17,44;25,511;0;23,018;5,243;0;0;0
"206";0,829;0,452;0,217;0;1,666;0,346;0,365;61,174;30,612;3,809;0,531;0;0;0
"207";3,55;0,706;0,684;0;0,094;1,591;1,197;58,605;0;29,76;3,814;0;0;0
"208";0,872;0,048;0,082;0;0,004;0,031;1,108;0,696;9,584;86,135;1,44;0;0;0
"209";7,693;0,29;0,906;0;0,088;0,118;0,619;4,753;73,657;9,149;2,727;0;0;0
"210";13,228;0,606;4,386;0;0,118;0,334;5,745;14,162;0;57,264;4,156;0;0;0
"211";1,609;0,257;1,082;0;0,031;0,03;0,535;39,314;22,937;20,319;13,886;0;0;0
"212";48,666;0,373;1,053;0;0,574;0,181;2,817;14,094;0;26,395;5,847;0;0;0
"213";1,422;2,278;3,477;0;0,316;0,35;24,83;13,659;0;39,266;14,402;0;0;0
"214";13,467;0,137;0,343;0;0,12;0,092;1,253;2,802;67,846;13,245;0,695;0;0;0
"215";22,359;1,567;4,679;0;0,376;3,063;8,703;43,087;0;9,823;6,342;0;0;0
"216";18,361;0;2,225;0;0,326;1,245;1,565;48,293;0;22,818;5,166;0;0;0
"217";1,307;0,061;0,087;0;0,012;0,009;0,058;1,878;92,586;1,38;2,623;0;0;0
"218";1,506;0,101;0,307;0;0,085;0,02;54,114;40,845;0;1,993;1,029;0;0;0
"219";19,973;0,162;0,191;0;0,061;0,57;0,613;11,377;61,309;3,469;2,275;0;0;0
"220";0;0,268;1,61;0;0,22;0,123;5,696;15,267;55,687;18,346;2,782;0;0;0
"221";3,402;0,329;0,383;0;0,306;0,187;1,742;16,672;71,969;4,177;0,833;0;0;0
"222";9,177;0,277;0,27;0;0,035;1,72;2,091;9,07;66,205;4,043;7,112;0;0;0
"223";1,607;0,132;0,239;0;0,354;0,071;0,609;7,122;76,234;4,411;9,22;0;0;0
"224";0,443;0,381;0,018;0;0,036;0,025;0,832;1,3;36,768;60,002;0,196;0;0;0
"225";7,769;0;1,361;0;0,053;0,031;0,311;15,398;72,866;1,613;0,598;0;0;0
"226";1,386;0,314;0,425;0;0,109;0,277;0;4,303;89,249;1,392;2,546;0;0;0
"227";47,142;0,218;0,71;0;1,529;0,416;1,645;39,075;0;6,94;2,325;0;0;0
"228";14,122;0;4,04;0;0,182;0,619;0,44;5,843;71,823;1,952;0,98;0;0;0
"229";0,318;0,157;0,187;0;0;0,033;0,082;1,048;45,213;52,404;0,559;0;0;0
"230";12,218;1,709;0,841;0;0,09;0,189;0;14,247;56,975;10,353;3,377;0;0;0
"231";17,787;1,212;3,285;0;0,277;4,583;0,638;22,291;0;34,913;15,013;0;0;0
"232";57,168;0,123;0,358;0;0,014;0,045;0,395;10,644;25,175;3,193;2,885;0;0;0
"233";3,675;0,848;3,418;0;0,077;0,275;3,399;75,861;0;6,542;5,905;0;0;0
"234";2,638;0,057;16,37;0;0;0,114;0,591;4,4;0;1,516;74,316;0;0;0
"235";23,49;0,185;9,227;0;0,337;3,656;1,834;18,951;0;37,315;5,005;0;0;0
"236";1,861;0,368;0,519;0;0,128;0,094;0,626;12,924;78,623;3,291;1,568;0;0;0
"237";14,222;0;2,514;0;0,284;0,406;13,586;44,467;0;16,25;8,271;0;0;0
"238";33,845;1;1,073;0;0,628;0,422;8,819;34,944;0;11,116;8,153;0;0;0
"239";3,281;0,184;0,52;0;0,107;0,248;1,846;12,449;73,965;4,974;2,425;0;0;0
"240";19,438;7,925;5,064;0;0,458;0,882;1,791;31,501;0;12,968;19,973;0;0;0
"241";8,276;0,423;2,67;0;0,323;16,171;3,395;24,854;0;28,622;15,267;0;0;0
"242";4,615;0,368;0,336;0;0,05;2,479;0,886;4,963;79,644;5,516;1,144;0;0;0
"243";33,746;0,516;3,071;0;0,701;1,438;18,159;19,577;0;12,652;10,141;0;0;0
"244";1,813;0,075;0,615;0;0,367;0;0,171;2,983;49,815;2,251;41,912;0;0;0
"245";1,779;0,208;0,587;0;0,312;0,073;0,759;4,63;80,246;4,609;6,797;0;0;0
"246";48,842;0;5,243;0;0,183;4,251;3,946;17,436;0;13,734;6,366;0;0;0
"247";8,543;0,125;12,709;0;0,087;0,279;0,643;9,768;54,409;11,666;1,77;0;0;0
"248";0;0;1,054;0;0,024;0,335;0,733;7,038;84,132;3,841;2,844;0;0;0
"249";21,757;8,258;0,462;0;0,029;0,099;1,346;14,32;44,328;8,421;0,979;0;0;0
"250";22,906;0,567;0,563;0;0,352;2,348;2,959;41,743;0;23,273;5,289;0;0;0
"251";1,884;0,057;0,133;0;0,009;0,013;0,686;1,166;94,926;0,804;0,322;0;0;0
"252";1,19;0,588;0,315;0;0;0,037;0,453;5,373;86,597;2,816;2,631;0;0;0
"253";2,31;0,561;2,177;0;0;0,173;0,458;63,187;0;25,068;6,067;0;0;0
"254";3,47;0,188;0,351;0;0,225;0,542;1,638;45,746;0;44,835;3,005;0;0;0
"255";0;2,886;18,659;0;0,139;0,353;6,582;22,714;0;43,639;5,029;0;0;0
"256";5,586;0,149;0,93;0;0,035;0,658;0,524;23,406;56,325;10,886;1,502;0;0;0
"257";8,553;1,373;0,879;0;0,076;0,093;1,16;10,246;68,572;6,973;2,075;0;0;0
"258";1,245;0,345;0,234;0;0,054;0,37;0,464;4,845;70,658;2,805;18,981;0;0;0
"259";0,567;2,131;0,148;0;0,213;0,408;0,49;2,451;87,97;4,47;1,153;0;0;0
"260";0,653;0,202;0,151;0;0,039;0,062;0,566;7,601;88,579;1,836;0,31;0;0;0
"261";36,724;0,187;0,158;0;0,109;0,12;0,697;3,262;47,787;2,015;8,941;0;0;0
"262";1,047;0,644;9,458;0;0,284;0,331;0,654;6,576;59,29;16,91;4,806;0;0;0
"263";4,881;0;6,002;0;0,087;1,226;1,191;19,166;61,829;3,729;1,889;0;0;0
"264";19,081;0,206;1,411;0;0,196;0,128;2,137;42,895;0;11,389;22,556;0;0;0
"265";1,323;0,049;0,22;0;0,33;0,061;0,44;4,59;36,973;54,104;1,91;0;0;0
"266";3,063;1,121;2,388;0;0,208;0,603;4,452;12,824;0;46,659;28,682;0;0;0
"267";3,867;1,049;1,882;0;0,025;0,373;1,594;35,852;44,705;3,412;7,24;0;0;0
"268";1,068;0,122;0,139;0;0;0,101;0,142;55,582;37,984;3,966;0,896;0;0;0
"269";14,895;0,458;13,95;0;0;0,876;2,262;14,899;0;42,619;10,041;0;0;0
"270";6,078;0,505;0,564;0;0,143;32,379;2,464;8,62;0;47,074;2,174;0;0;0
"271";18,33;0,25;0,301;0;0,133;0,086;0,556;10,894;60,434;8,179;0,836;0;0;0
"272";15,96;0,579;1,215;0;0;0,486;0,801;15,079;0;64,708;1,172;0;0;0
"273";3,542;0,31;0,254;0;0,1;0,049;0,205;17,249;63,647;13,823;0,821;0;0;0
"274";0,282;0,055;3,414;0;0,042;0,066;0,51;1,592;91,043;2,163;0,833;0;0;0
"275";1,125;0,298;0,258;0;0,075;0,375;1,043;4,635;66,976;22,183;3,031;0;0;0
"276";1,713;1,393;0,329;0;0,68;0,117;0,897;12,973;70,115;9,76;2,024;0;0;0
"277";1,145;0,848;1,29;0;0,031;0,087;0,393;7,581;79,761;4,992;3,872;0;0;0
"278";8,117;0,027;0,271;0;0,1;0,055;0,57;37,309;35,546;17,651;0,354;0;0;0
"279";3,529;0,101;0,095;0;0,007;0,043;0,451;11,293;71,328;10,728;2,425;0;0;0
"280";2,207;0,8;0,184;0;0,507;0,106;2,302;61,29;0;31,424;1,181;0;0;0
