"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"257";64,396;1,025;0;0,158;0,032;0,079;0,281;0,53;32,355;0,624;0,499;0;0,021;0
"258";6,907;1,184;0;0,018;0,282;0,106;0,873;1,571;87,377;1,358;0,307;0;0,018;0
"259";6,031;1,238;0,01;0,021;0,08;0,161;0,946;2,017;67,22;16,347;5,905;0;0,024;0
"260";11,135;6,42;0,012;0,289;0,153;0,286;2,711;3,242;67,625;3,829;4,175;0;0,124;0
"261";9,127;2,986;0,067;0,473;0,378;1,74;3,122;6,78;49,362;2,72;23,115;0;0,131;0
"262";4,123;1,056;0,461;0,201;0,3;0,164;1,929;1,049;43,14;3,344;44,082;0;0,151;0
"263";12,732;1,453;0,017;0,737;0,127;0,248;1,541;1,398;64,815;13,37;2,914;0;0,648;0
"264";2,634;7,174;0,092;0,106;0,131;0,2;1,915;3,539;80,092;2,428;1,628;0;0,06;0
"265";15,696;0,942;0;0,125;0,127;0,409;1,829;2,407;72,356;3,865;2,134;0;0,11;0
"266";12,649;4,666;0,061;0,887;0,787;0,835;1,924;2,427;53,18;21,142;1,081;0;0,36;0
"267";5,225;2,897;0,023;4,303;1,122;0,74;3,587;2,915;68,985;6,177;3,938;0;0,088;0
"268";49,513;1,506;0,068;0,139;3,037;4,793;1,406;2,296;30,949;2,642;3,296;0;0,355;0
"269";23,724;1,893;0,01;0,883;0,146;0,888;1,291;5,874;60,446;0,997;3,546;0;0,301;0
"270";7,556;1,977;0,02;0,969;0,242;1,056;2,124;4,509;78,163;2,227;0,858;0;0,299;0
"271";4,878;20,607;0;0,054;0,183;0,174;0,578;29,358;42,578;1,41;0,16;0;0,02;0
"272";2,614;0,744;0;0,226;0,128;0,217;0,654;3,273;89,314;1,971;0,785;0;0,075;0
"273";37,492;4,647;0;0,036;0,189;0,064;0,64;1,564;51,75;2,99;0,592;0;0,037;0
"274";16,479;2,957;0,097;3,102;0,249;0,717;4,416;13,4;45,269;10,436;2,707;0;0,171;0
"275";5,753;2,534;0;0,182;0,225;1,218;1,433;6,569;77,831;1,845;2,307;0;0,104;0
"276";10,153;3,129;0;0,148;0,206;0,863;1,356;27,142;46,071;8,693;1,887;0;0,351;0
"277";0,9;0,842;0;0,031;0,199;0,125;0,997;2,003;92,01;1,819;0,705;0;0,369;0
"278";16,429;0,837;0,004;0,055;0,034;2,874;1,111;2,99;73,314;0,713;1,516;0;0,122;0
"279";9,269;1,635;0;0,104;0,094;0,373;1,524;2,77;65,327;17,388;1,223;0;0,294;0
"280";23,291;1,484;0,006;1,874;0,143;0,689;0,843;5,298;62,161;3,7;0,387;0;0,123;0
"281";6,349;2,157;0,012;0,142;0,215;0,323;18,514;6,817;60,595;3,487;1,145;0;0,245;0
"282";2,899;0,832;0,02;0,061;0,106;0,26;0,56;0,763;92,64;1,037;0,759;0;0,062;0
"283";4,162;7,844;0,027;0,232;0,787;1,205;1,12;2,675;67,528;12,578;1,68;0;0,163;0
"284";1,486;0,721;0,017;0,326;0,14;0,801;1,345;5,062;86,871;1,32;1,863;0;0,048;0
"285";4,321;1,161;0,038;0,071;0,091;0,439;0,897;0,859;89,062;2,313;0,683;0;0,065;0
"286";3,579;2,496;0;0,435;0,184;0,578;1,188;13,31;59,394;17,585;1,174;0;0,077;0
"287";81,495;1,811;0,027;0,096;0,047;0,135;2,061;0,84;11,276;0,453;1,662;0;0,099;0
"288";56,574;0,875;0,012;0,097;2,137;0,311;0,5;1,835;35,876;0,82;0,911;0;0,053;0
"289";4,954;1,357;0,029;0,23;0,135;0,305;1,654;13,403;75,979;1,35;0,509;0;0,096;0
"290";4,724;1,192;0;0,242;0,142;0,229;3,914;3,98;81,761;1,827;1,88;0;0,109;0
"291";4,317;15,35;0;0,09;0,33;0,858;22,254;39,053;13,132;3,375;1,213;0;0,028;0
"292";1,807;1,24;0;0,09;0,078;0,674;1,145;1,33;91,849;1,052;0,711;0;0,026;0
"293";58,092;0,3;0;0,012;0,25;0,127;0,138;0,443;31,467;0,983;8,18;0;0,009;0
"294";3,324;3,001;0;0,023;0,068;0,314;0,344;39,49;41,471;0,981;0,304;0;10,679;0
"295";6,615;1,591;0,011;0,067;0,083;0,473;4,095;2,889;78,473;3,481;2,012;0;0,21;0
"296";5,062;1,878;0,013;1,241;0,098;0,828;1,151;12,301;69,408;2,321;5,672;0;0,028;0
"297";0,697;0,899;0;0,019;0,085;0,241;2,357;8,986;65,864;20,238;0,565;0;0,048;0
"298";20,892;0,372;0;0,042;0,027;0,086;0,408;2,365;62,988;12,095;0,227;0;0,498;0
"299";42,188;0,714;0,008;11,493;0,104;0,713;1,526;4,013;36,792;1,186;1,146;0;0,118;0
"300";6,42;1,71;0,104;0,163;0,1;0,194;0,409;1,515;86,79;1,039;0,976;0;0,579;0
"301";0,559;0,435;0,003;0,079;0,062;0,099;0,512;0,569;42,238;54,93;0,191;0;0,323;0
"302";8,063;1,6;0,003;0,067;0,051;0,214;0,576;76,481;7,027;5,295;0,459;0;0,164;0
"303";4,443;1,115;0,034;0,524;0,211;4,998;2,757;0,911;79,827;1,776;3,125;0;0,28;0
"304";1,79;0,942;0;0,038;0,02;0,057;0,117;1,711;2,948;0,82;91,551;0;0,006;0
"305";1,135;0,478;0,009;0,067;0,095;0,297;0,215;0,943;40,281;55,95;0,274;0;0,256;0
"306";3,445;0,295;0,018;0,075;0,035;0,178;0,276;64,142;29,563;1,375;0,382;0;0,218;0
"307";15,102;7,683;0;0,667;0,239;1,936;2,713;6,704;52,826;7,384;4,623;0;0,123;0
"308";6,972;0,778;0;0,903;0,194;0,574;1,724;2,158;82,57;0,829;3,198;0;0,101;0
"309";21,337;0,884;0;0,303;0,046;0,273;1,527;11,055;59,058;4,787;0,66;0;0,069;0
"310";6,051;5,609;0,04;0,283;0,158;2,426;1,08;5,096;72,188;4,852;2,128;0;0,087;0
"311";2,254;0,569;0;0,241;0,076;0,112;0,42;18,975;74,445;2,261;0,61;0;0,036;0
"312";11,107;0,076;0,004;0,056;0,008;0,047;0,144;86,83;1,602;0,076;0,044;0;0,008;0
"313";16,418;1,558;0;0,126;0,124;0,349;12,786;6,551;46,827;11,292;3,841;0;0,129;0
"314";17,186;3,037;0;0,368;0,368;1,169;1,29;1,516;62,645;10,558;1,797;0;0,067;0
"315";4,481;1,699;0;2,776;0,789;0,416;2,178;11,168;66,6;5,296;3,723;0;0,873;0
"316";4,349;0,85;0,01;0,037;0,138;0,286;1,55;1,239;89,744;1,209;0,473;0;0,114;0
"317";15,336;0,519;0,014;0;0,137;1,396;0,976;2,562;76,804;1,545;0,691;0;0,02;0
"318";3,542;1,173;0,02;0;0,231;0,361;1,403;4,078;71,837;16,761;0,461;0;0,135;0
"319";2,078;0,919;0;0,61;0,046;3,498;1,583;13,04;76,238;1,046;0,919;0;0,023;0
"320";3,606;0,662;0;0,104;0,324;0,982;1,247;1,83;81,684;8,447;0,637;0;0,476;0
"321";3,174;2,983;0,003;0,036;0,424;4,263;0,623;1,408;70,898;1,33;10,787;0;4,072;0
"322";19,974;1,284;0,016;0,09;0,428;2,093;1,106;7,955;63,803;1,269;1,287;0;0,695;0
"323";23,549;3,701;0;0,192;0,259;0,747;2,071;4,356;48,95;13,584;2,532;0;0,06;0
"324";3,158;0,429;0;0,041;1,452;0,254;0,26;71,123;21,994;1,027;0,202;0;0,059;0
"325";11,995;2,111;0,009;0,083;0,661;2,034;3,041;11,79;52,097;14,336;1,788;0;0,056;0
"326";23,745;2,721;0;1,131;0,329;1,254;2,469;20,113;41,604;4,472;2,009;0;0,152;0
"327";0,806;2,231;0,006;0,489;0,103;0,208;0,605;9,514;63,231;22,083;0,57;0;0,155;0
"328";5,072;0,637;0,08;0,011;0,081;0,103;0,995;2,919;87,245;2,322;0,326;0;0,209;0
"329";1,004;40,552;0,058;0,033;0,345;0,092;0,255;2,114;49,194;5,895;0,262;0;0,195;0
"330";20,083;17,652;0;0,146;0,229;0,164;2,502;4,648;32,572;19,787;2,1;0;0,117;0
"331";89,93;0,356;0;0,013;0,036;0,073;0,549;0,61;7,509;0,549;0,364;0;0,011;0
"332";16,997;1,286;0,023;0,77;0,987;4,194;6,04;1,961;53,198;9,724;0,672;0;4,148;0
"333";7,917;2,8;0,033;0,488;0,178;0,37;1,251;4,051;79,765;1,68;1,39;0;0,079;0
"334";4,033;3,182;0,013;0,254;0,737;0,645;3,219;5,537;43,446;4,361;27,809;0;6,766;0
"335";1,329;0,359;0,004;0,014;0,033;0,113;0,376;19,687;75,529;1,245;1,233;0;0,079;0
"336";17,445;15,689;0,078;0,309;3,188;0,518;2,82;2,237;54,082;2,052;1,479;0;0,102;0
"337";6,601;1,832;0,005;0,171;0,093;0,151;0,791;1,885;80,682;6,631;0,959;0;0,199;0
"338";2,322;1,308;0;0,52;0,051;0,477;0,372;0,554;77,787;16,016;0,583;0;0,01;0
"339";3,888;1,658;0,125;0,212;0,616;1,053;1,217;3,241;82,222;1,93;2,969;0;0,868;0
"340";36,511;1,599;0;2,425;1,29;0,344;0,746;7,143;28,658;20,499;0,725;0;0,06;0
"341";8,818;1,049;0;0,416;0,94;0,202;2,111;4,072;68,38;9,664;4,261;0;0,086;0
"342";4,536;0,494;0,019;0,103;0,583;0,474;3,083;1,824;83,914;4,261;0,658;0;0,052;0
"343";4,061;1,425;0,648;0,022;0,019;1,244;0,291;17,199;25,325;49,489;0,256;0;0,022;0
"344";2,149;9,514;0,008;0,092;0,069;1,709;0,907;1,075;75,659;7,809;0,938;0;0,073;0
"345";5,247;1,94;0;0,574;0,309;13,461;0,682;3,515;65,295;5,976;2,931;0;0,071;0
"346";11,592;1,53;0;0,129;0,55;0,401;2,254;11,219;63,456;5,953;1,813;0;1,102;0
"347";1,277;1;0;0,015;0,058;0,173;0,801;21,008;72,907;2,176;0,571;0;0,015;0
"348";4,189;0,394;0,005;0,826;0,149;0,403;1,605;29,302;60,317;1,155;1,618;0;0,035;0
"349";9,611;1,119;0;4,471;0,309;0,366;0,424;1,382;79,903;1,487;0,695;0;0,234;0
"350";26,258;1,507;0,271;0,151;0,193;0,462;3,408;12,571;45,878;7,366;1,087;0;0,849;0
"351";17,95;1,755;0;0,25;0,09;0,139;0,801;4,031;73,398;0,997;0,556;0;0,033;0
"352";4,202;0,391;0;0,083;0,066;0,748;0,528;0,672;80,535;11,238;1,328;0;0,209;0
"353";2,503;0,965;0;0,927;0,121;0,925;0,677;1,16;91,069;1,136;0,401;0;0,117;0
"354";3,274;3,532;0,026;11,441;3,491;1,021;2,125;12,247;35,786;21,804;5,08;0;0,172;0
"355";0,523;0,057;0;0,008;0,008;0,007;0,04;0,097;3,383;95,344;0,528;0;0,005;0
"356";9,123;7,577;0,057;0,116;0,692;1,892;3,259;10,49;45,385;17,579;3,72;0;0,111;0
"357";3,535;0,719;0,018;0,155;0,295;0,303;2,165;48,497;31,462;8,248;4,481;0;0,122;0
"358";1,472;1,578;0,049;0,503;0,041;0,506;0,782;2,67;90,761;1,259;0,308;0;0,071;0
"359";1,034;1,284;0,119;0;0,114;1,146;1,049;7,967;83,451;2,338;1,303;0;0,194;0
"360";2,509;1,992;0,005;0,06;0,114;0,173;1,119;2,221;88,78;2,005;0,865;0;0,157;0
"361";2,957;4,932;0,031;0,148;0,103;0,255;0,429;3,255;67,24;18,516;1,957;0;0,177;0
"362";6,029;0,321;0;0,098;0,06;0,355;0,707;1,416;85,568;2,031;3,401;0;0,015;0
"363";13,453;5,492;0,009;0,428;0,287;0,831;3,669;11,086;49,471;9,738;5,252;0;0,283;0
"364";1,17;1,271;0;0,806;0,077;0,501;6,366;2,998;49,527;35,76;1,492;0;0,033;0
"365";5,789;1,143;0;0,381;0,479;0,817;3,315;3,434;80,853;1,801;1,933;0;0,055;0
"366";2,109;1,908;0;0,188;0,477;0,195;1,663;4,033;84,802;2,914;1,197;0;0,514;0
"367";2,651;1,919;0,086;0,313;0,261;1,617;2,258;2,928;84,482;2,327;1,02;0;0,138;0
"368";3,82;0,926;0;0,416;0,903;0,627;8,594;9,678;69,377;1,976;3,381;0;0,301;0
"369";12,905;0,966;0;0,605;0,372;0,251;5,043;11,296;52,942;15,059;0,501;0;0,059;0
"370";12,261;0,699;0,01;0,542;5,9;4,894;1,103;2,785;67,89;2,19;1,668;0;0,056;0
"371";34,127;2,787;0,091;0,091;0,061;0,361;1,621;1,422;56,563;0,796;2,019;0;0,06;0
"372";2,405;2,73;0;0,278;0,05;0,181;10,302;6,683;48,405;21,199;7,665;0;0,102;0
"373";2,345;1,135;0,02;0,09;0,039;0,457;0,943;1,984;91,208;1,038;0,695;0;0,045;0
"374";1,482;58,934;0,045;0,062;0,021;0,044;0,276;0,219;36,945;1,599;0,359;0;0,013;0
"375";3,868;3,525;0;0,295;1,346;0,072;1,011;9,715;78,758;0,919;0,454;0;0,036;0
"376";2,445;44,322;0,207;3,154;0,509;0,352;0,856;2,352;38,416;6,043;1,237;0;0,108;0
"377";1,821;2,653;0,002;0,062;0,026;0,295;0,219;0,545;19,448;72,789;2,111;0;0,028;0
"378";23,281;5,297;0,056;0,21;0,984;3,667;14,197;11,703;0;28,993;11,345;0;0,268;0
"379";7,11;1,133;0,009;0,023;0,041;5,981;4,483;3,171;58,813;3,603;15,566;0;0,067;0
"380";7,769;4,609;0;0,105;1,002;0,425;2,455;2,731;75,435;4,271;0,973;0;0,225;0
"381";3,868;1,121;0,028;0,206;0,254;1,27;0,564;9,966;79,99;1,584;1,133;0;0,016;0
"382";3,81;1,927;0,102;0,621;0,153;0,83;0,788;2,09;64,847;1,045;23,7;0;0,086;0
"383";0,863;1,528;0;0,034;0,046;0,186;1,642;42,273;52,444;0,441;0,474;0;0,069;0
"384";3,725;1,22;0;0,04;0,313;2,176;7,932;5,866;72,84;3,896;1,407;0;0,584;0
"385";10,695;5,739;0,034;0,019;0,123;0,337;1,632;2,984;67,931;9,538;0,921;0;0,046;0
"386";8,367;1,058;0,037;0,137;0,206;0,466;1,015;3,144;76,633;1,604;7,289;0;0,043;0
"387";1,881;2,647;0,023;0,682;0,27;0,434;2,755;5,321;81,133;4,137;0,611;0;0,106;0
"388";1,902;0,863;0,004;0,036;0,053;0,505;1,797;4,075;85,247;5,029;0,35;0;0,14;0
"389";8,208;0,496;0;0,102;0,207;1,507;1,145;1,797;83,873;1,873;0,727;0;0,065;0
"390";10,018;2,272;0,032;0;0,195;2,655;1,612;4,103;71,932;5,041;2,015;0;0,124;0
"391";2,677;1,32;0;3,496;0,255;0,238;1,011;1,245;59,804;6,378;0,315;0;23,26;0
"392";5,231;0,751;0;0,571;0,591;0,484;0,672;1,553;68,701;20,349;1,031;0;0,065;0
"393";8,235;1,613;0;0,486;0,172;3,045;3,064;1,052;72,132;8,348;1,352;0;0,501;0
"394";10,018;11,569;0;0,408;3,994;0,76;3,426;9,489;44,947;14,025;1,273;0;0,091;0
"395";9,011;9,041;0,042;0,32;0,391;3,149;4,44;6,072;58,332;6,312;2,695;0;0,195;0
"396";7,971;18,092;0,017;0,257;0,122;0,242;1,189;35,245;32,418;1,394;2,984;0;0,07;0
"397";5,415;8,547;0,021;0,066;0,223;1,022;0,697;2,215;75,083;4,192;2,163;0;0,357;0
"398";5,92;25,425;0;0,205;0,076;0,228;0,951;3,441;55,595;7,081;1,034;0;0,046;0
"399";10,351;26,007;0;0,031;0,092;0,074;0,38;5,992;56,032;0,553;0,448;0;0,041;0
"400";7,395;3,521;0,03;0,382;0,176;1,086;2,916;3,318;68,248;10,075;2,406;0;0,446;0
"401";1,408;87,991;0;0,009;0,038;0,07;0,127;0,364;9,447;0,302;0,204;0;0,041;0
"402";5,065;3,03;0,006;0,045;0,297;1,093;1,033;0,87;49,669;37,656;1,177;0;0,058;0
"403";8,774;2,67;24,51;7,714;0,215;1,294;5,268;3,315;35,22;9,222;1,399;0;0,398;0
"404";9,448;0,707;0,024;1,256;2,181;0,165;0,752;32,688;48,938;0,686;3,072;0;0,082;0
"405";3,431;1,018;0,007;0;0,09;3,712;5,933;1,589;81,241;2,162;0,484;0;0,334;0
"406";14,319;0,527;0,036;0,13;0,367;2,331;1,115;1,756;77,106;1,407;0,778;0;0,128;0
"407";5,387;3,157;0;0,071;0,272;0,336;0,746;3,346;78,386;2,527;5,537;0;0,236;0
"408";19,082;1,236;0;0,126;0,641;1,31;0,956;1,854;69,679;4,433;0,631;0;0,051;0
"409";9,427;1,277;0,688;0,12;2,457;0,978;2,242;1,685;58,746;21,089;1,182;0;0,109;0
"410";0,425;0,898;0,006;0,044;0,072;0,085;0,785;63,787;31,382;1,516;0,831;0;0,168;0
"411";8,281;0,914;0,01;0,198;0,366;0,217;1,311;8,618;71,9;5,217;1,143;0;1,826;0
"412";25,037;0,842;0;0,347;0,409;5,732;1,799;3,931;57,218;3,134;1,53;0;0,022;0
"413";3,801;4,3;0,067;0,216;0,345;0,221;4,466;1,941;72,995;4,188;3,746;0;3,714;0
"414";5,435;22,17;0,181;1,341;0,563;1,24;1,863;3,338;49,547;12,322;1,891;0;0,109;0
"415";8,266;1,02;0;0,014;0,075;0,851;2,334;23,653;53,526;9,053;1,143;0;0,065;0
"416";4,426;0,689;0;0,121;0,034;1,081;0,598;1,962;80,88;9,628;0,555;0;0,026;0
"417";15,726;23,144;0;0,459;0,17;0,19;0,948;6,422;50,478;1,738;0,532;0;0,193;0
"418";4,422;2,711;0,058;0,086;0,16;2,051;0,682;5,176;81,183;3,033;0,346;0;0,092;0
"419";6,782;2,285;0;0,16;0,122;0,258;6,251;3,632;72,771;4,827;2,872;0;0,04;0
"420";7,404;1,887;0,01;0,264;0,23;2,329;2,495;1,892;79,182;2,27;1,948;0;0,09;0
"421";9,477;1,284;0,25;0,062;0,079;1,32;4,528;2,679;25,319;53,322;1,563;0;0,115;0
"422";5,905;0,439;0,011;0,223;0,34;0,383;1,505;7,801;81,551;1,161;0,631;0;0,051;0
"423";3,408;7,26;0,351;0,125;0,353;5,448;1,012;5,537;28,72;41,07;6,342;0;0,373;0
"424";6,962;3,29;0,015;0,351;0,148;1,618;2,407;9,244;58,66;14,738;2,391;0;0,176;0
"425";3,063;1,066;0,01;0,107;0,619;0,52;1,541;1,486;75,925;14,622;0,928;0;0,113;0
"426";37,512;4,55;0;0,288;0,494;0,544;2,801;8,761;28,102;14,313;2,591;0;0,045;0
"427";0,979;0,834;0,004;0,086;0,212;0,261;1,906;1,192;93,23;0,776;0,486;0;0,035;0
"428";1,344;2,704;0,008;0,97;0,097;0,327;2,154;7,335;78,388;5,442;1,101;0;0,128;0
"429";6,707;11,012;0,045;0,193;0,509;0,733;1,13;1,635;75,359;1,722;0,791;0;0,164;0
"430";39,076;2,118;0,036;0,613;0,136;1,383;2,445;6,951;33,053;10,654;3,277;0;0,258;0
"431";15,477;3,888;0;1,021;0,525;1,879;5,671;5,025;45,594;4,638;2,112;0;14,17;0
"432";1,273;0,284;0,003;0,056;0,046;0,111;0,296;74,746;20,931;1,958;0,163;0;0,133;0
"433";4,06;1,051;0,011;0,138;0,077;0,261;0,987;7,08;81,969;2,637;0,998;0;0,73;0
"434";9,595;2,083;0,037;0,87;0,11;1,956;2,211;1,078;78,842;2,263;0,495;0;0,459;0
"435";0,991;0,99;0,012;0,014;0,184;0,072;0,216;1,015;11,465;0,574;0,271;0;84,197;0
"436";1,786;0,682;0,078;0,665;0,079;0,288;0,635;1,029;93,13;0,647;0,751;0;0,232;0
"437";6,664;1,011;0,02;0,047;0,287;0,195;3,939;2,492;77,06;4,764;2,757;0;0,764;0
"438";2,608;1,966;0;0,294;0,115;1,225;1,356;1,748;89,483;0,864;0,183;0;0,157;0
"439";1,644;1,108;0,021;0,023;0,045;0,276;2,024;1,788;88,271;4,036;0,585;0;0,18;0
"440";10,149;0,481;0,031;0,178;0,056;0,339;0,398;0,619;25,681;61,593;0,462;0;0,013;0
"441";3,65;0,014;0;0,001;0,001;0,006;0,027;0,064;1,219;0,21;94,802;0;0,005;0
"442";2,077;1,028;0;0;0,625;0,755;1,672;2,257;76,348;2,18;12,658;0;0,399;0
"443";10,808;1,597;0,123;0,39;0,244;6,119;1,735;3,561;62,895;9,341;2,977;0;0,21;0
"444";21,015;2,828;0,011;0,674;0,452;0,558;2,115;2,093;66,16;1,931;1,978;0;0,184;0
"445";8,206;3,505;0,01;0;0,161;1,077;15,322;1,517;65,035;4,24;0,781;0;0,147;0
"446";2,231;1,044;0,07;0,047;0,181;0,28;2,687;4,209;73,304;5,085;8,285;0;2,577;0
"447";8,698;2,484;0;0,041;76,975;0,256;1,075;0,709;5,961;3,569;0,212;0;0,021;0
"448";3,549;0,867;0,011;0,09;0,187;0,24;0,9;2,831;87,449;1,947;1,177;0;0,751;0
"449";19,51;1,482;0,126;0,182;0,303;4,706;2,535;2,843;50,161;13,253;4,628;0;0,27;0
"450";19,053;0,988;0,004;0,503;0,043;0,168;0,746;2,175;75,515;0,532;0,228;0;0,044;0
"451";11,092;1,919;0,043;0;0,544;0,201;5,37;30,279;41,514;3,388;5,372;0;0,278;0
"452";6,693;0,966;0,016;0,138;0,22;0,168;0,862;0,931;86,871;1,504;1,587;0;0,043;0
"453";2,794;0,75;0,393;0,237;0,061;0,179;1,355;3,94;78,193;6,308;5,707;0;0,082;0
"454";5,242;1,335;0;0,58;0,129;1,512;0,95;2,465;80,767;5,841;0,708;0;0,47;0
"455";1,227;35,566;0,015;0,028;0,261;0,141;2,153;1,464;57,548;0,897;0,449;0;0,252;0
"456";2,432;2,667;0,111;0,165;1,041;0,228;0,821;6,571;71,769;12,061;2,075;0;0,058;0
"457";69,175;0,496;0;0;0,118;0,104;0,932;0,719;24,837;2,607;0,871;0;0,141;0
"458";41,77;1,059;0,044;0,1;0,119;0,267;2,077;9,1;41,146;0,833;3,391;0;0,094;0
"459";4,708;2,479;0;0,113;0,194;3,559;2,389;13,612;59,437;11,541;1,099;0;0,87;0
"460";5,15;7,752;0,334;0,26;0,618;1,446;2,039;2,25;66,212;5,346;1,785;0;6,807;0
"461";49,525;1,282;0,016;0,112;0,041;0,16;1,536;1,246;41,896;3,149;0,979;0;0,058;0
"462";3,536;1,418;0;0,172;0,191;1,556;2,102;12,438;47,309;29,01;1,814;0;0,454;0
"463";6,572;3,508;0,016;0,087;11,814;0,745;2,031;11,249;42,584;16,496;1,703;0;3,196;0
"464";46,259;4,18;0;0,091;0,49;0,334;0,696;1,448;44,391;1,741;0,311;0;0,059;0
"465";3,683;0,894;0,083;0;0,078;0,743;1,031;23,903;34,301;34,449;0,806;0;0,028;0
"466";2,903;0,467;0,003;0,028;0,184;0,076;0,647;80,468;14,416;0,434;0,355;0;0,017;0
"467";7,702;20,895;0,055;0,054;0,327;0,696;0,994;1,704;63,419;3,411;0,539;0;0,202;0
"468";1,533;1,106;0,024;0,073;0,101;0,292;0,724;57,41;34,93;2,011;1,224;0;0,572;0
"469";63,862;1,04;0,025;0,085;0,129;6,384;0,617;0,658;23,404;2,275;1,426;0;0,094;0
"470";3,65;2,339;0,036;0,553;0,477;0,447;1,507;1,909;75,739;7,183;4,983;0;1,177;0
"471";9,11;1,997;0,622;0,283;0,797;0,243;1,306;2,992;71,75;9,943;0,774;0;0,184;0
"472";2,52;3,795;0,019;0,134;0,672;0,281;1,26;1,751;80,962;6,511;2,041;0;0,054;0
"473";1,079;0,69;0;0,033;0,854;0,239;1,775;3,873;86,631;3,84;0,891;0;0,095;0
"474";6,383;12,439;0,09;0,194;1,393;0,424;1,365;1,343;71,9;1,259;3,094;0;0,117;0
"475";4,745;0,723;0;0,044;0,12;0,292;0,753;20,223;67,584;1,865;3,204;0;0,448;0
"476";2,939;1,293;0;0,314;0,486;0,525;1,852;6,271;83,968;1,473;0,725;0;0,154;0
"477";4,4;0,35;0;0,074;0,085;0,31;0,56;4,797;20,384;22,41;46,528;0;0,102;0
"478";4,541;1,978;0,025;0,177;0,166;0,3;1,448;5,221;82,841;2,324;0,838;0;0,141;0
"479";4,578;3,168;0,124;0,618;0,187;0,556;3,087;1,669;81,618;1,515;2,754;0;0,126;0
"480";15,482;2,379;0;0,918;0,221;0,518;1,04;7,618;67,281;3,649;0,797;0;0,097;0
"481";2,936;0,659;0;0,071;0,246;0,172;1,492;70,643;18,394;2,55;1,072;0;1,764;0
"482";4,401;2,265;0;0,246;0,185;0,328;1,544;1,294;86,363;2,64;0,546;0;0,188;0
"483";2,191;1,15;0;0,38;0,107;0,357;0,546;4,072;86,117;4,263;0,731;0;0,085;0
"484";5,673;1,054;0,02;0,162;0,418;0,923;2,404;3,282;72,899;4,394;1,822;0;6,949;0
"485";6,526;2,069;0;0,559;0,467;0,439;1,86;3,664;72,469;11,135;0,741;0;0,072;0
"486";31,028;0,941;0,006;0,074;1,725;0,13;2,186;5,301;46,712;10,049;1,737;0;0,111;0
"487";16,567;0,975;0,023;0,067;0,105;19,783;1,933;7,556;49,316;2,312;1,014;0;0,349;0
"488";3,38;1,936;0;0;0,235;0,369;1,237;1,557;88,389;1,891;0,963;0;0,043;0
"489";1,262;1,892;0;0,09;0,065;0,234;0,673;38,366;52,829;3,565;0,89;0;0,134;0
"490";17,433;20,915;0,021;0,051;0,185;0,214;1,404;1,407;32,614;21,121;0,348;0;4,286;0
"491";1,473;0,892;0;0,053;0,408;0,37;1,633;56,367;29,7;7,512;1,556;0;0,035;0
"492";1,625;1,866;0,018;0,254;0,186;3,204;2,647;1,379;85,431;1,215;1,903;0;0,272;0
"493";10,004;4,085;0,024;0,148;0,627;0,73;2,248;1,389;77,545;2,433;0,674;0;0,092;0
"494";3,239;1,491;0,062;0,202;0,375;1,04;2,255;4,655;79,899;4,185;2,517;0;0,083;0
"495";2,061;2,341;0,014;0,107;0,095;3,312;2,199;7,563;54,933;24,349;1,564;0;1,461;0
"496";17,371;1,99;0,013;0,232;0,441;1,116;1,732;23,392;49,782;1,845;1,661;0;0,424;0
"497";4,071;1,206;0,019;0,05;0,169;1,3;0,71;2,637;85,979;3,063;0,768;0;0,027;0
"498";3,542;1,985;0,071;0,134;1,733;1,307;2,438;4,81;66,974;15,437;1,138;0;0,431;0
"499";46,548;1,026;0,016;0,035;0,18;0,584;1,414;3,856;42,278;1,751;1,107;0;1,207;0
"500";6,598;5,678;0,03;0,433;0,162;0,743;1,622;8,865;71,034;0,808;3,859;0;0,169;0
"501";6,809;4,009;0,021;0,226;0,2;8,198;2,612;6,818;61,375;4,124;5,366;0;0,243;0
"502";8,308;0,417;0,005;0,08;0,056;0,088;0,272;3,604;34,192;52,631;0,329;0;0,017;0
"503";1,533;0,249;0;0,362;0,035;1,113;0,621;45,92;47,936;1,782;0,43;0;0,018;0
"504";28,472;1,557;0,089;0,19;0,569;5,803;1,634;2,334;51,474;3,725;3,392;0;0,76;0
"505";10,808;0,636;0;0,069;0,061;1,229;1,518;1,753;81,292;1,856;0,674;0;0,104;0
"506";3,953;1,497;0,03;0,114;0,098;0,446;0,738;5,745;79,478;0,775;7,009;0;0,116;0
"507";1,38;0,357;0,014;0,024;0,54;0,179;0,804;5,806;70,187;3,019;17,522;0;0,168;0
"508";10,213;0,664;0,017;15,544;0,042;0,149;0,411;24,256;43,464;4,466;0,564;0;0,211;0
"509";20,908;21,823;0,446;0,105;0,219;0,846;1,045;3,982;39,124;2,62;8,307;0;0,574;0
"510";0,7;0,396;0,006;0,022;0,072;0,517;0,307;8,067;32,114;57,408;0,259;0;0,131;0
"511";15,371;49,859;0;0,11;0,566;1,091;1,672;3,578;23,353;2,827;1,493;0;0,081;0
"512";3,392;0,81;0;0,238;0,059;0,224;0,926;3,566;83,012;1,554;5,97;0;0,249;0
"513";0,366;0,136;0;0;0,013;0,075;0,248;95,034;3,965;0,071;0,087;0;0,004;0
