"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"70";78,265;5,044;0,46;0,148;0,551;0,253;2,787;4,947;0;2,968;4,056;0;0,52;0
"71";91,098;0,472;0,044;0,151;0,042;0,049;0,108;7,052;0;0,881;0,103;0;0;0
"72";80,432;10,308;0,232;0,128;0,44;0,422;2,482;2,457;0;2,53;0,57;0;0;0
"73";14,221;3,288;0,359;3,868;1,121;17,376;16,442;28,301;0;14,03;0,492;0;0,502;0
"74";30,652;21,614;1,9;2,259;1,219;4,276;5,304;18,099;0;13,068;1,214;0;0,394;0
"75";75,549;6,718;6,058;0,28;0,399;0,977;4,997;2,206;0;1,852;0,295;0;0,671;0
"76";3,953;0,282;0,051;0,074;0,076;0,071;0,074;94,953;0;0,35;0,027;0;0,089;0
"77";14,078;52,137;0,448;1,601;0,043;0,855;1,865;3,415;0;25,189;0,327;0;0,041;0
"78";63,63;2,019;0,56;0,139;0,413;3,199;2,086;18,141;0;8,792;1,023;0;0;0
"79";4,829;1,293;0,917;0,107;0,265;86,81;0,739;1,816;0;2,963;0,241;0;0,02;0
"80";69,993;2,424;2,256;0,81;0,469;0,387;2,362;15,481;0;3,27;2,548;0;0;0
"81";51,746;6,561;1,753;7,686;0,676;2,571;8,313;12,462;0;6,25;1,855;0;0,126;0
"82";63,719;3,088;1,348;1,363;0,212;0,326;0,603;26,808;0;2,287;0,125;0;0,122;0
"83";4,7;2,91;1,333;0,679;4,326;0,46;0,379;35,227;0;49,842;0,143;0;0;0
"84";17,276;1,996;0,788;3,584;0,32;1,218;1,351;63,961;0;7,085;2,421;0;0;0
"85";53,314;3,827;0,375;0,818;1,076;0,814;3,519;8,677;0;27,221;0,274;0;0,083;0
"86";40,502;16,205;0,998;3,259;1,027;1,06;5,443;18,221;0;11,494;1,405;0;0,386;0
"87";8,862;14,002;1,034;1,707;1,603;1,237;5,263;59,129;0;5,711;1,319;0;0,133;0
"88";56,848;5,752;0,125;0,382;0,47;4,443;2,207;24,659;0;4,58;0,534;0;0;0
"89";25,391;28,032;4,618;0,379;2,444;1,24;2,727;12,916;0;20,028;1,486;0;0,739;0
"90";92,813;0,734;0,152;0,031;0,271;0,099;0,3;0,803;0;2,69;2,109;0;0;0
"91";50,832;7,398;1,856;0,448;1,729;6,284;1,437;17,256;0;12,14;0,62;0;0;0
"92";23,694;5,059;1,699;1,3;21,863;1,896;3,401;33,209;0;6,839;0,878;0;0,163;0
"93";67,196;10,554;9,839;0,254;0,273;1,702;0,676;5,931;0;3,286;0,234;0;0,054;0
"94";90,979;1,007;0,133;0,748;3,478;0,147;0,633;1,473;0;1,194;0,207;0;0;0
"95";28,829;29,65;0,318;2,062;0,607;3,099;1,022;20,421;0;13,117;0,798;0;0,076;0
"96";23,254;54,097;0,607;0,427;2,397;0,535;1,738;10,752;0;5,686;0,506;0;0;0
"97";11,791;3,153;1,989;0,613;0,449;0,128;5,055;72,617;0;4,037;0,131;0;0,036;0
"98";89,491;1,881;1,924;0,292;0,436;0,336;0,342;2,173;0;2,387;0,686;0;0,053;0
"99";36,998;11,24;2,804;0,868;1,679;4,073;7,005;23,217;0;11,322;0,572;0;0,221;0
"100";36,857;8,608;0,762;1,044;4,895;1,317;9,607;23,417;0;12,679;0,815;0;0;0
"101";50,105;7,605;0,741;0;1,951;3,741;2,688;19,85;0;10,495;1,464;0;1,359;0
"102";15,069;4,88;1,009;6,792;0,323;0,845;1,663;44,651;0;24,415;0,354;0;0;0
"103";93,532;0,978;0,02;0,02;4,612;0,03;0,09;0,267;0;0,402;0,025;0;0,025;0
"104";12,434;3,981;0,412;0,535;0,516;8,091;9,933;59,006;0;4,582;0,51;0;0;0
"105";27,459;10,851;3,028;2,265;1,234;4,102;5,074;23,909;0;19,706;2,09;0;0,28;0
"106";69,542;13,903;0,642;0,222;0,298;0,653;2,021;9,16;0;3,129;0,348;0;0,082;0
"107";25,998;55,582;0,641;0,267;0,967;0,733;0,487;6,982;0;2,664;5,628;0;0,051;0
"108";37,856;7,967;1,028;3,216;14,952;1,683;1,991;9,924;0;20,239;1,144;0;0;0
"109";18,735;1,551;0,357;0,242;1,071;2,188;0,434;72,009;0;2,659;0,336;0;0,42;0
"110";7,27;0,977;0,158;0,194;0,137;0,688;0,918;86,064;0;3,256;0,338;0;0;0
"111";40,989;46,83;0,17;0,921;0,13;0,399;0,542;1,699;0;7,616;0,705;0;0;0
"112";19,728;14,436;0,347;1,473;0,898;1,129;1,104;40,553;0;19,657;0,558;0;0,119;0
"113";49,146;9,681;0,742;2,623;0,836;1,719;4,372;22,662;0;6,549;1,67;0;0;0
"114";91,995;1,518;0,34;0,032;0,081;0,118;0,247;4,618;0;0,773;0,085;0;0,193;0
"115";45,175;8,771;3,6;1,31;1,128;2,737;2,86;29,177;0;4,493;0,749;0;0;0
"116";41,383;32,677;0,113;10,309;0,204;0,185;0,76;11,322;0;2,917;0,119;0;0,011;0
"117";49,335;13,7;1,721;0,106;0,524;0,422;2,813;20,334;0;7,329;3,466;0;0,249;0
"118";16,103;3,833;8,056;0,264;0,912;2,849;3,611;22,724;0;40,756;0,893;0;0;0
"119";88,812;0,618;0,03;1,597;0,245;0,363;0,526;1,918;0;5,736;0,108;0;0,048;0
"120";38,261;7,055;0,936;0,512;3,226;1,647;5,771;20,436;0;14,144;7,416;0;0,596;0
"121";51,521;4,106;0,374;1,544;1,326;3,062;6,737;24,936;0;5,356;1,037;0;0;0
"122";48,688;6,893;4,509;2,181;0,458;1,424;5,087;20,744;0;4,91;5,107;0;0;0
"123";23,61;10,865;6,296;2,644;1,024;9,441;4,336;23,666;0;16,631;1,486;0;0;0
"124";48,161;7,399;1,028;2,871;1,103;2,26;2,922;24,74;0;6,96;2,341;0;0,214;0
"125";98,657;0,411;0,083;0,023;0,101;0,143;0,11;0,25;0;0,166;0,057;0;0;0
"126";69,858;8,297;0,263;0,601;1,032;1,724;1,438;4,364;0;11,775;0,574;0;0,074;0
"127";61,29;2,521;7,738;0,264;5,474;0,545;1,308;5,904;0;4,014;10,858;0;0,083;0
"128";54,279;9,361;4,151;0,457;5,294;3,651;5,873;8,116;0;7,341;1,477;0;0;0
"129";26,692;21,56;0,978;0,596;21,12;0,849;7,074;4,494;0;14,276;1,79;0;0,571;0
"130";38,429;29,232;4,125;0,993;0,869;1,059;2,837;14,802;0;6,809;0,34;0;0,505;0
"131";79,914;4,5;0,332;0,329;0,287;0,703;1,771;8,426;0;2,583;0,731;0;0,424;0
"132";32,435;3,758;1,985;13,064;0,526;1,007;3,066;39,047;0;3,459;0,796;0;0,857;0
"133";0,782;98,776;0,021;0;0,066;0,007;0,03;0,194;0;0,098;0,023;0;0,002;0
"134";81,947;0,639;0,034;0,016;0,059;0,522;0,373;15,368;0;0,985;0,039;0;0,018;0
"135";55,664;6,783;0,374;5,385;0,633;0,298;3,638;13,893;0;4,163;9,169;0;0;0
"136";13,167;3,028;8,22;0,194;1,712;0,738;1,435;64,771;0;3,331;3,331;0;0,072;0
"137";97,681;0,272;0,029;0,011;0,032;0,681;0,108;0,274;0;0,808;0,037;0;0,066;0
"138";33,233;10,237;5,815;10,336;1,269;0,655;5,878;13,206;0;17,408;1,962;0;0;0
"139";23,914;10,8;0,405;0,938;1,04;2,183;4,368;20,729;0;34,028;1,594;0;0;0
"140";44,477;7,464;0,842;0,162;2,591;4,396;5,166;24,118;0;6,026;4,242;0;0,516;0
"141";4,531;0,281;0,072;0,004;0,14;0,136;0,196;94,328;0;0,296;0,015;0;0;0
"142";24,115;10,993;1,244;1,106;0,954;2,044;1,631;49,517;0;6,205;1,949;0;0,241;0
"143";68,94;4,122;0,298;2,541;0,862;0,841;2,559;5,443;0;13,881;0,513;0;0;0
"144";25,268;6,497;0,852;7,157;0,498;2,444;3,456;47,819;0;5,479;0,531;0;0;0
"145";66,734;12,893;0,948;0,093;1,307;0,346;1,678;8,836;0;5,994;0,958;0;0,213;0
"146";40,315;3,579;0,296;0,423;7,242;1,829;4,152;33,291;0;3,06;5,787;0;0,027;0
"147";24,565;31,315;0,272;0,498;4,776;0,698;21,298;11,706;0;4,069;0,803;0;0;0
"148";25,916;8,492;0,753;0,912;1,331;0,438;1,69;18,685;0;7,186;34,597;0;0;0
"149";11,845;7,474;0,214;0,888;0,751;0,366;36,432;12,552;0;26,882;2,443;0;0,152;0
"150";51,904;4,722;0,355;0,597;0,892;1,194;1,497;16,907;0;14,479;7,415;0;0,039;0
"151";76,104;7,111;0,212;0,437;0,445;0,359;1,151;12,174;0;1,88;0,128;0;0;0
"152";40,916;13,641;0,494;1,241;1,562;5,925;1,431;6,765;0;14,58;13,287;0;0,158;0
"153";11,223;2,642;0,271;0,23;0,093;0,282;0,182;82,864;0;2,013;0,171;0;0,028;0
"154";33,516;16,209;0,862;1,277;0,427;3,921;4,639;8,861;0;24,763;5,527;0;0;0
"155";78,823;2,247;0,408;1,63;0,907;0,282;4,252;8,224;0;2,819;0,359;0;0,049;0
"156";18,297;13,066;1,267;0,574;0,543;25,56;1,042;28,33;0;9,985;0,626;0;0,711;0
"157";27,076;21,239;0,751;1,124;2,081;4,525;8,176;25,853;0;7,932;1,038;0;0,206;0
"158";74,71;4,759;1,455;0,744;0,215;0,462;0,865;13,411;0;2,212;1,168;0;0;0
"159";18,603;2,571;0,061;0,496;1,034;0,588;2,113;19,623;0;54,44;0,366;0;0,104;0
"160";31,97;11,024;2,405;6,857;1,621;1,998;9,435;21,498;0;12,656;0,534;0;0;0
"161";26,399;15,697;0,578;0,404;6,257;3,253;6,933;5,133;0;34,942;0,402;0;0;0
"162";33,89;27,556;5,86;0,579;0,405;1,134;3,845;9,941;0;14,841;1,811;0;0,139;0
"163";61,86;3,423;0,817;0,082;1,266;0,251;3,489;26,681;0;1,802;0,33;0;0;0
"164";0,134;0,053;0,006;0,004;0,004;0,005;0,04;0,029;0;99,717;0,005;0;0,002;0
"165";33,461;38,789;0,727;0,085;1,5;4,129;3,537;10,649;0;5,941;0,797;0;0,386;0
"166";77,023;2,171;0,477;0,563;0,459;1,174;0,968;5,913;0;10,781;0,405;0;0,066;0
"167";62,098;11,934;3,655;3,376;0,368;0,694;1,701;6,347;0;8,412;0,603;0;0,811;0
"168";9,281;66,734;0,393;0,127;0,545;0,692;3,233;7,245;0;10,051;1,295;0;0,404;0
"169";38,609;16,228;0,181;0,07;0,461;5,231;0,658;3,132;0;34,881;0,501;0;0,048;0
"170";31,734;34,038;0,756;0,301;1,906;1,426;1,545;17,06;0;10,754;0,444;0;0,037;0
"171";10,823;3,982;0,476;0,254;0,066;0,423;0,752;14,109;0;68,783;0,331;0;0;0
"172";14,446;5,011;0,101;0,263;0,21;1,18;1,134;2,305;0;73,175;2,174;0;0;0
"173";16,061;8,653;0,648;0,249;1,098;23,6;1,523;19,989;0;26,048;2,131;0;0;0
"174";57,579;12,708;0,889;2;1,208;0,963;12,361;6,594;0;5,458;0,24;0;0;0
"175";21,919;6,048;1,217;0,307;0,19;0,823;2,374;21,731;0;44,954;0,438;0;0;0
"176";28,558;7,221;0,392;0,17;0,914;1,599;4,215;23,044;0;10,372;23,379;0;0,137;0
"177";60,227;3,194;0,288;0,725;0,295;0,339;1,533;24,464;0;7,908;0,971;0;0,055;0
"178";8,158;7,348;0,487;1,448;2,529;1,618;2,1;10,756;0;65,138;0,262;0;0,154;0
"179";16,191;21,51;0,681;0,803;20,856;10,013;4,401;11,08;0;11,879;2,347;0;0,24;0
"180";44,794;6,958;0,573;0,879;6,788;0,604;4,342;17,477;0;15,919;1,471;0;0,195;0
"181";35,763;2,837;1,911;0,279;9,627;0,918;2,432;12,356;0;33,36;0,517;0;0;0
"182";59,875;5,683;0,318;1,053;1,635;3,77;2,938;7,03;0;2,619;14,869;0;0,209;0
"183";42,516;13,962;14,724;0,206;2,411;0,778;7,134;10,541;0;6,76;0,967;0;0;0
"184";34,685;11,102;3,906;0,875;10,292;3,478;4,138;25,594;0;4,798;1,044;0;0,089;0
"185";26,614;27,394;4,439;1,18;0,947;0,936;3,399;20,076;0;13,768;1,248;0;0;0
"186";28,943;9,02;0,663;1,853;1,097;1,382;15,238;31,914;0;6,147;3,742;0;0;0
"187";55,58;17,739;2,599;2,465;0,678;0,713;5,424;10,995;0;2,863;0,877;0;0,067;0
"188";4,311;0,367;0,041;0,293;0,118;4,896;0,267;88,924;0;0,726;0,058;0;0;0
"189";59,07;5,2;0,173;0;0,99;3,127;1,261;11,229;0;18,284;0,6;0;0,065;0
"190";21,957;21,547;0,555;1,78;1,036;0,864;9,04;19,307;0;22,92;0,994;0;0;0
"191";66,763;5,268;0,368;1,548;0,248;0,523;7,333;6,056;0;8,443;3,45;0;0;0
"192";76,955;2,043;0,304;0,412;1,261;2,022;1,991;12,465;0;1,89;0,443;0;0,213;0
"193";71,199;2,803;9,964;0,174;0,399;0,38;2,028;7,308;0;5,147;0,288;0;0,31;0
"194";41,337;4,764;2,824;0,374;0,278;2,051;2,69;43,392;0;1,757;0,532;0;0;0
"195";35,172;18,907;1,294;0,409;0,39;6,21;4,909;19,856;0;10,041;1,937;0;0,876;0
"196";51,237;1,698;0,291;0,547;0,238;0,244;2,195;39,187;0;3,611;0,409;0;0,343;0
"197";21,143;4,543;7,038;0,244;1,581;2,026;2,298;51,246;0;9,306;0,456;0;0,118;0
"198";93,779;1,619;0,084;0,133;0,197;0,132;1,003;2,259;0;0,563;0,218;0;0,014;0
"199";36,081;13,247;0,849;16,54;0,407;1,518;4,11;8,463;0;16,435;2,16;0;0,189;0
"200";41,244;2,084;1,444;0,918;0,668;3,55;15,875;26,71;0;6,242;1,023;0;0,242;0
"201";96,718;1,133;0,05;0,017;0,307;0,29;0,074;0,768;0;0,594;0,036;0;0,012;0
"202";10,42;39,235;0,868;0,608;0,715;0,685;11,43;32,519;0;3,181;0,267;0;0,071;0
"203";38,905;4,865;0,685;0,384;0,258;0,387;0,35;49,94;0;3,757;0,415;0;0,054;0
"204";20,192;2,402;1,074;0,326;8,971;0,112;1,676;56,226;0;8,432;0,561;0;0,028;0
"205";37,409;17,743;0,498;0,409;1,491;16,541;2,322;7,916;0;6,188;9,485;0;0;0
"206";65,902;9,708;4,693;0,393;0,594;0,403;1,093;5,309;0;10,378;1,527;0;0;0
"207";31,291;11,256;8,853;2,878;3,874;1,084;1,746;20,212;0;17,033;1,096;0;0,678;0
"208";52,319;2,262;1,082;0,299;0,4;2,23;5,701;10,091;0;24,751;0,865;0;0;0
"209";89,341;0,825;0,117;0,311;0,134;0,083;0,406;7,545;0;1,139;0,087;0;0,013;0
"210";33,099;14,036;2,041;0;0,751;1,072;1,82;5,939;0;35,709;5,292;0;0,24;0
"211";17,823;3,353;0,324;0,666;0,345;0,373;30,945;22,999;0;22,338;0,835;0;0;0
"212";29,593;14,718;1,355;0,425;8,039;1,073;10,043;22,149;0;11,746;0,859;0;0;0
"213";34,802;10,096;1,646;0,393;1,721;0,352;25,801;7,08;0;16,962;1,149;0;0;0
"214";71,207;5,978;4,853;1,2;4,893;1,534;1,561;4,413;0;4,059;0,302;0;0;0
"215";56,691;5,645;0,408;0,63;1,025;0,764;10,492;14,429;0;9,035;0,879;0;0;0
"216";39,875;18,854;0,353;2,709;0,792;0,608;6,565;18,427;0;6,422;5,256;0;0,139;0
"217";22,25;4,381;1,979;1,447;1,292;0,501;3,878;56,212;0;7,278;0,636;0;0,146;0
"218";23,207;20,043;0,516;0,14;0,407;8,317;3,31;37,158;0;6,602;0,3;0;0;0
"219";28,525;10,349;4,267;0,977;1,59;0,88;9,308;22,097;0;19,037;2,81;0;0,162;0
"220";36,41;9,477;0,574;13,619;6,621;1,814;7,931;7,184;0;15,146;1,006;0;0,218;0
"221";25,288;7,036;0,63;6,115;0,659;23,705;2,867;8,916;0;23,513;0,625;0;0,645;0
"222";24,595;0,837;0,076;0,035;0,135;0,163;6,368;7,228;0;60,429;0,134;0;0;0
"223";88,013;1,237;3,212;0,895;0,371;1,363;0,135;2,992;0;1,453;0,308;0;0,021;0
"224";31,949;22,65;1,662;2,255;1,788;2,722;3,79;6,599;0;24,979;0,641;0;0,963;0
"225";34,153;1,959;8,064;0,249;0,377;0,424;1,642;49,8;0;2,597;0,734;0;0;0
"226";29,158;3,983;0,381;0,62;27,64;0,49;2,802;22,036;0;12,646;0,245;0;0;0
"227";55,575;4,836;1,552;0,28;0,558;4,241;1,058;24,629;0;7,088;0,167;0;0,015;0
"228";49,528;9,113;1,58;8,884;1,957;1,936;1,471;20,363;0;4,739;0,429;0;0;0
"229";67,513;14,148;0,527;0,811;1,068;1,465;0,55;5,737;0;5,434;2,747;0;0;0
"230";38,845;3,727;1,059;0,277;0,379;5,025;1,799;36,09;0;11,993;0,807;0;0;0
"231";11,262;27,005;0,503;0,463;14,87;0,361;0,929;25,163;0;17,335;1,687;0;0,422;0
"232";50,221;4,96;0,58;0,934;0,334;1,506;3,834;31,444;0;5,442;0,546;0;0,199;0
"233";95,123;0,496;0,136;0,052;0,039;0,677;1,216;0,679;0;0,619;0,959;0;0,004;0
"234";50,212;3,053;0,904;0,281;0,314;0,455;1,374;35,682;0;6,316;1,33;0;0,08;0
"235";43,774;10,35;0,669;0,32;0,725;0,699;0,738;34,498;0;7,513;0,527;0;0,187;0
"236";12,644;3,115;2,284;0,172;12,554;0,809;15,954;25,204;0;22,566;4,698;0;0;0
"237";34,726;7,966;1,024;2,534;0,609;1,181;4,16;22,13;0;24,198;1,473;0;0;0
"238";56,776;1,614;2,623;0,296;4,188;1,007;2,501;23,223;0;7,053;0,72;0;0;0
"239";75,27;3,796;0,401;0,236;0,227;2,689;1,922;9,525;0;3,813;1,948;0;0,172;0
"240";65,539;6,181;0,743;0,559;0,395;0,854;1,454;13,186;0;8,792;1,872;0;0,425;0
"241";10,187;1,032;0,203;0,047;0,317;0,147;0,313;0,471;0;86,346;0,866;0;0,071;0
"242";38,03;6,517;0,273;0,248;1,64;2,215;6,988;36,989;0;5,73;1,37;0;0;0
"243";25,875;8,068;1,024;2,259;0,832;7,488;9,385;16,885;0;9,245;18,578;0;0,36;0
"244";30,077;6,674;0,609;1,813;1,127;2,507;7,921;8,797;0;39,394;1,08;0;0;0
"245";64,191;5,825;2,342;1,269;0,664;0,928;6,735;6,759;0;10,738;0,548;0;0;0
"246";64,449;6,217;0,34;1,107;2,11;0,754;3,682;8,357;0;7,775;5,049;0;0,159;0
"247";27,52;7,097;1,038;0,7;31,915;0,77;2,043;23,23;0;4,344;1,096;0;0,246;0
"248";49,607;8,839;0,542;0;7,003;1,266;4,014;18,794;0;6,513;3,423;0;0;0
"249";12,572;2,192;4,294;0,13;0,319;0,66;0,861;76,88;0;1,705;0,386;0;0;0
"250";34,865;23,907;1,196;0,267;1,479;6,954;2,075;17,483;0;9,813;1,96;0;0;0
"251";98,192;0,306;0,024;0,052;0,56;0,055;0,218;0,358;0;0,168;0,013;0;0,054;0
"252";61,56;8,393;2,204;0,56;2,44;0,876;2,141;9,946;0;6,945;4,935;0;0;0
"253";6,123;1,839;0,446;0,179;0,138;0,289;0,419;4,312;0;86,127;0,129;0;0;0
"254";29,106;9,502;0,683;0,873;0,367;1,923;17,831;35,544;0;3,125;0,547;0;0,501;0
"255";14,69;1,225;74,731;0,052;0,701;0,126;0,248;1,523;0;6,587;0,117;0;0;0
"256";76,958;3,483;0,659;0,162;0,246;0,227;0,727;12,827;0;4,303;0,407;0;0;0
"257";41,279;6,487;0,941;24,984;2,912;1,334;4,003;7,111;0;10,47;0,48;0;0;0
"258";23,089;10,214;0,387;0;16,511;1,448;2,917;8,279;0;35,302;1,854;0;0;0
"259";52,758;5,354;0,37;0,384;3,132;0,703;1,416;18,303;0;3,698;13,801;0;0,081;0
"260";22,086;36,975;0,425;0;1,228;0,903;2,672;3,633;0;8,26;23,565;0;0,253;0
"261";64,779;5,366;0,918;0;1,832;1,73;5,41;15,545;0;3,283;1,136;0;0;0
"262";43,04;15,085;0,658;0,742;1,042;0,828;3,671;30,186;0;3,79;0,801;0;0,159;0
"263";58,908;2,336;0,61;0,053;0,149;0,14;0,636;30,559;0;6,311;0,218;0;0,079;0
"264";52,863;3,119;0,137;0,617;1,548;0,681;22,43;2,003;0;16,263;0,274;0;0,065;0
"265";58,389;2,562;2,856;0,048;0,118;0,45;1,211;0,967;0;31,5;0,123;0;1,776;0
"266";66,012;8,409;0,399;0,407;0,421;0,985;2,461;8,891;0;11,898;0,117;0;0;0
